"code","iso","country","NUE.raw.1961","NUE.raw.1962","NUE.raw.1963","NUE.raw.1964","NUE.raw.1965","NUE.raw.1966","NUE.raw.1967","NUE.raw.1968","NUE.raw.1969","NUE.raw.1970","NUE.raw.1971","NUE.raw.1972","NUE.raw.1973","NUE.raw.1974","NUE.raw.1975","NUE.raw.1976","NUE.raw.1977","NUE.raw.1978","NUE.raw.1979","NUE.raw.1980","NUE.raw.1981","NUE.raw.1982","NUE.raw.1983","NUE.raw.1984","NUE.raw.1985","NUE.raw.1986","NUE.raw.1987","NUE.raw.1988","NUE.raw.1989","NUE.raw.1990","NUE.raw.1991","NUE.raw.1992","NUE.raw.1993","NUE.raw.1994","NUE.raw.1995","NUE.raw.1996","NUE.raw.1997","NUE.raw.1998","NUE.raw.1999","NUE.raw.2000","NUE.raw.2001","NUE.raw.2002","NUE.raw.2003","NUE.raw.2004","NUE.raw.2005","NUE.raw.2006","NUE.raw.2007","NUE.raw.2008","NUE.raw.2009","NUE.raw.2010","NUE.raw.2011","NUE.raw.2012","NUE.raw.2013","NUE.raw.2014","NUE.raw.2015","NUE.raw.2016","NUE.raw.2017","NUE.raw.2018","NUE.raw.2019","NUE.raw.2020","NUE.raw.2021"
212,"DMA","Dominica",0.192930575111722,0.18184785307174,0.198998307365132,0.192232094332382,0.220948817342461,0.234091621450953,0.219190366619523,0.228897131752021,0.234180959089362,0.226555892832135,0.226030428568319,0.221111748679556,0.255808420576422,0.253402290012416,0.26584927108968,0.279092970601699,0.263601152193057,0.341296736008829,0.612023090730263,0.272032218986418,0.273412921927161,0.27609486683035,0.469682145754785,0.451892515775798,0.410117461736148,0.388411115804835,0.386526000032504,0.435637707055585,0.241580658111136,0.199868935655786,0.186965603567714,0.214536512756547,0.228874007244135,0.226386665542313,0.316815262217767,0.382569557235032,0.350501315314751,0.323702425971384,0.32467547174512,0.32460646313445,0.301904194709575,0.705311169733511,0.501697439029825,0.50276535082636,0.477458542770555,0.717000991904001,0.432626426255978,0.624828827418913,0.704640185134051,0.696542570433228,0.578182799970208,0.649854657030966,0.53236264204819,0.746879058751624,0.565161300683316,0.790674352666171,0.751350411334228,0.783572590476117,0.612289887021218,0.696650494778742,0.745291997222049
214,"DOM","Dominican Republic",0.946175126953747,0.97860659767774,0.958611884453744,0.978354425499513,0.776002698536887,0.810778250043027,0.79924417175798,0.727404494382022,0.860439974547948,0.882954935487212,0.803162158806018,0.64660347704204,0.709101009583972,0.738949473526663,0.720195533173137,0.862070326226049,0.819839439592852,0.861607251707238,0.768670588771834,0.798380784812187,0.843311487188862,0.992993994229579,0.997634772325097,0.807298634228292,0.7238491960084,0.713503402444661,0.733725809270224,0.798083176591796,0.648142129229936,0.533605731362647,0.502959027397001,0.577308477738183,0.581094172310122,0.487446081839025,0.45178452999283,0.47360203248052,0.525071276143795,0.466040060203703,0.452554968952454,0.562851064649561,0.657403064988105,0.60110571799636,0.680537157297758,0.592824456697513,0.619863214825335,0.607992843094999,0.669258758198983,0.519017641355157,0.609200240319122,0.598596295925866,0.654626826354586,0.696526004394691,0.739587310124856,0.822406688230348,0.798736001070947,0.791978652189718,0.82168410168691,0.74081428086806,0.83611708408765,0.775566890955032,0.863390312796551
218,"ECU","Ecuador",0.892031615051946,0.853680676502652,0.870534283800036,0.975464119883547,0.968955751501396,0.987259879691235,0.688999196439257,0.64262015450373,0.688684786191603,0.67208784204123,0.732666769610871,0.573036993280661,0.509586273861557,0.59522447697228,0.660153392067788,0.407622116108221,0.409278237337046,0.41790514101313,0.390324256245686,0.416413156605586,0.438584107058046,0.410045240754785,0.329554422442839,0.37290017898346,0.449017291512461,0.559641010766265,0.597053012438043,0.564824838301782,0.515153748150504,0.531758517330526,0.466406936875824,0.455806339949426,0.454184509284204,0.4768410316292,0.41578593118189,0.409576705686624,0.371498915887642,0.356230416297535,0.478711141646777,0.396847927632149,0.29362797605823,0.333725565830428,0.351182320441989,0.357070978001994,0.439495327581851,0.362973554119824,0.431821049909491,0.389611147407378,0.383838201940492,0.391096617416752,0.358691667670485,0.372759496667435,0.331782520222301,0.362281418730147,0.4479451827228,0.321093405959135,0.3504168042679,0.296342538141145,0.334455413210348,0.351379715847318,0.363992300348371
818,"EGY","Egypt",0.731268325379435,0.853726569293891,0.768555662000893,0.696340806121959,0.648918104462082,0.723833160076167,0.718630721040867,0.675184782078981,0.659325043063068,0.629456129835866,0.657372539101183,0.605394984159834,0.637868399762535,0.58188519032945,0.517009641658024,0.515715845999313,0.465525192838476,0.469958296935147,0.478163275959435,0.447207851870494,0.425016042772646,0.39703576731479,0.398668024587047,0.404607308245356,0.398457889811958,0.333903825219986,0.338429316554547,0.342782345146672,0.368138607107499,0.425767639062292,0.426837062058921,0.454947675598917,0.432914112408646,0.466965733430261,0.388163432940561,0.398979228242646,0.446740482045091,0.401155206352625,0.435800104519429,0.414434721778771,0.389802982087365,0.402194847373067,0.389982691362415,0.358306294158134,0.385742496586414,0.412241343449551,0.445699171037127,0.450728216088528,0.427371544703765,0.404707200474578,0.432694750819322,0.487205498110195,0.483785881907112,0.475289096420677,0.443932102918757,0.416405943525604,0.405969888665589,0.363182132006625,0.420936827511317,0.394513102205918,0.398718888186987
222,"SLV","El Salvador",0.647076760821717,0.656582122553344,0.51862021188517,0.52623405746321,0.716503197707421,0.498556455567414,0.479804650180924,0.428995848689462,0.454179817136314,0.41295328433281,0.365832441005088,0.368138051769414,0.383982536304935,0.444968958362379,0.462349904974071,0.352601224391889,0.384353675288779,0.398047551781064,0.549523513569505,0.52749814322658,0.363699688661139,0.475913709376593,0.425184807545246,0.579664794048855,0.41107096942329,0.455318644844898,0.340612133860634,0.328795604835248,0.371813681686125,0.410924936228961,0.428274757572024,0.507898237985527,0.459637803916787,0.465572362747478,0.546346065602839,0.466452993728238,0.398515577300876,0.472906681475937,0.506986214111061,0.513419549539956,0.513682416763151,0.567527661823949,0.603803684609471,0.571258956964805,0.465324214156479,0.565844587431469,0.515039771654039,0.50211748001075,0.549052148403381,0.453187881045797,0.448262410378518,0.518940939171426,0.544900932372308,0.60456691233841,0.516061926600743,0.628747340345496,0.619571166341963,0.51722224664332,0.66348654116872,0.507434431716185,0.568181841541316
226,"GNQ","Equatorial Guinea",0.850600304379686,0.766247751119516,0.760758137192878,0.67281280347076,0.709560556810005,0.908039680484453,0.882542484367584,0.937685459940653,0.784533786792987,0.791996762926996,0.606665463681412,0.447424885348616,0.857759561923639,0.819485294117647,0.963454268090469,0.923804190275399,0.90497451050427,0.931761389120267,0.965246853823814,0.957630461883196,0.861397803855036,0.932575933225133,0.923445412655687,0.839782534424622,0.87327148351487,0.865552409568936,0.795116208960795,0.811982885639805,0.880665222556076,0.762435917731153,0.711178117596382,0.784059462855768,0.822862609424962,0.829517266458006,0.822623295935919,0.814570127667172,0.697894501063949,0.923042637033135,0.992446130086255,0.998008271769285,0.993895541401274,0.998643330571665,0.919830271779998,0.96157719059429,0.91719264614412,0.870280856738062,0.746637243704188,0.816453672473724,0.806690524350397,0.81865403560447,0.849700139271808,0.718424448918486,0.850322759129472,0.83474984261008,0.898955481859457,0.837364244508843,0.916749466551561,0.82296821946983,0.810943586533111,0.862803890462387,0.871436510372171
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.387952930210882,0.676165259440175,0.432679981641793,0.284078920041537,0.261870394485673,0.62422891142115,0.473892402547641,0.269747293454445,0.414345259425511,0.22009501107903,0.329992647710622,0.332331245077499,0.572979012050116,0.726169928581448,0.74267316447977,0.269047934175987,0.437747768416896,0.497901289881387,0.540449225612888,0.52528282886559,0.51803190987192,0.517790676488196,0.520635969743703,0.485371742487928,0.493983891076765,0.409261896334587,0.422042588258282,0.43933894952492,0.482472897232512
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193155015027435,0.298981160879233,0.238448622377774,0.296048665060345,0.389382947281189,0.388345794392523,0.310503958746258,0.281934145746661,0.442448401382687,0.360697175657696,0.358026986733875,0.347559046380893,0.374130336002525,0.480031989198125,0.485522686943694,0.603371029012529,0.456674059159141,0.516920415565013,0.415707428651147,0.449628156642341,0.520984418046816,0.477404805071787,0.542841076985769,0.62950981334116,0.429392587411158,0.564519135986461,0.386335947221196,0.587165308079942,0.572752380293704,0.510708036197664
748,"SWZ","Eswatini",0.908802226533884,0.803266121464856,0.863421238486808,0.908141897699954,0.893511381558396,0.879022039990647,0.865904643857628,0.949849473531805,0.954041197233517,0.546987650178043,0.674814425098055,0.326567864183938,0.987050886417133,0.849861267143686,0.861304228795293,0.682797914118329,0.756423529411765,0.818419718388579,0.98123848580887,0.891267027430491,0.449373474886954,0.518954347499414,0.900008300715777,0,0.154180731435893,0.128198676918535,0.44241741970814,0.461122178501457,0.465701536177617,0.470686296930077,0.284680723530078,0.524362985388614,0.49241069675978,0,0,0,0,0,0,0,0,0.303085380826907,0.235597840378822,0.203847270743319,0,0.224959788825935,0.282819040724467,0.16564932332936,0.141217535766991,0.0765497671581523,0.107609355106087,0.119987654218003,0.0265376967294888,0.011594481466163,0,0,0.156780075087239,0,0,0,0
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565216590625532,0.514516624564757,0.583867197895654,0.623817250076306,0.654303470199398,0.525893375233898,0.592026960874097,0.591494971512853,0.636449337524515,0.59629691250921,0.765800416643024,0.615018262190725,0.717649941556485,0.690728138935455,0.667251412614878,0.663875698102545,0.703271741726231,0.711008111239861,0.711399049412417,0.654105665181413,0.748030927611773,0.747514760054499,0.740603990213894,0.708092149425545,0.685563554474036,0.736750150560425,0.715303447133583,0.665175815129509,0.639325998662381
234,"FRO","Faeroe Islands",0.00730142400076676,0.00691961701837901,0.0080090542350554,0.00661183038089761,0.00617885664895542,0.00694424874721809,0.00621035713143369,0.00644913701626117,0.00535990198681226,0.00710081374252548,0.00571676860008082,0.00518295264052737,0.00470179807873214,0.00475994949310603,0.00452232412333948,0.00602279336018368,0.00579199328581798,0.00588890023815221,0.00592316598817947,0.00588534518676116,0.00588041988594623,0.00588321103802462,0.00599428371153511,0.0061034156525781,0.00640144778533902,0.00640999323002649,0.00638009303394565,0.00637927083780943,0.00638346389850339,0.00660613164002595,0.00672818936374547,0.0069001929491542,0.0067896506368327,0.00672444106777078,0.00671550631632782,0.00674006953164127,0.00671215301134603,0.00673412926587031,0.00668061795624526,0.00660130386729434,0.00652758328325733,0.00646084736651287,0.00642230729674956,0.00640830189541349,0.00645251504886647,0.0064536437113886,0.0063218668272047,0.00647462383929991,0.00647047178105982,0.00643443891972351,0.00661887555553405,0.00681671240910364,0.00725375067975733,0.00764092492164706,0.0062826730149594,0.00704553821702535,0.00686001798292829,0.00473753254807496,0.0053864497908188,0.002442675978365,0.00244963375562852
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",0,0,0,0.387033272073567,0.284770729773784,0.178163813923713,0.246030874445787,0.0388867252434102,0.221631978034619,0.0625230317983789,0.496036791084894,0.777851108383277,0.63352178047386,0.993193364050334,0.858237193451546,0.972149397823054,0.918635692377598,0.836754543890521,0.8332762078318,0.914061796234574,0.93885199133656,0.72609658860847,0.97511006576615,0.651432276982068,0.797720833714984,0.78378122074979,0.921457893172452,0.993706143408151,0.976897350012303,0.88910176537397,0.956774027928244,0.774331989719441,0.8263301398467,0.776662988798085,0.841320930285178,0.904587635603189,0.990508623763702,0.832884656401861,0.626365987447906,0.0292962593409825,0.650352689110358,0.997828681092918,0.532820598427604,0.925357508798503,0.83591100875885,0.430567148875758,0.591229548899692,0.965143294045513,0.538139507218183,0.920220072664149,0.974016158537526,0.705314355959967,0.802690100871104,0.919029758356642,0.77561730675844,0.720205819130729,0.75094834145929,0.978549390878158,0.876382700564356,0.757287605960976,0.89302809247105
246,"FIN","Finland",0.431310200287854,0.308687954984537,0.366971665100826,0.347619069739354,0.441203005415436,0.390175649060828,0.439127879039519,0.445965647483234,0.407554787485286,0.458231184921576,0.476962025316456,0.471779385256455,0.409510330882535,0.403971489051423,0.523869193685933,0.660150070363287,0.477475586212067,0.47803761839941,0.495296893687171,0.50187649210863,0.390289289415982,0.498633444246692,0.579234392208015,0.564560258465645,0.564587671599507,0.545217268734746,0.336590996658645,0.444547753063578,0.562848344261343,0.696369461908606,0.62149878448367,0.537878528829037,0.672820506581669,0.637310916498853,0.658755144693926,0.723890404071185,0.743381904541856,0.359152896204744,0.380332269437505,0.535843797664625,0.501313674347833,0.548141157286476,0.52093682567858,0.509447981320265,0.577397404502142,0.5474903255604,0.582862622474846,0.598259246990606,0.656674046015395,0.450779872588381,0.572160902820515,0.554123690633622,0.607763528613208,0.596850545545262,0.547212771687816,0.539993817774995,0.535557007100866,0.427490046756181,0.589284379485881,0.512679742587062,0.423211352333496
250,"FRA","France",0.346785190625734,0.396203421907368,0.364284141315632,0.368146208103357,0.395361991583753,0.336129810002549,0.365774816087756,0.353085708651815,0.349041061609793,0.308339461545829,0.340964600191644,0.350102473409141,0.339512248795138,0.356322346559972,0.297341580249223,0.271361450474056,0.308902896898784,0.333407622158687,0.310202823086057,0.344438698525818,0.332234709188415,0.352671197947984,0.320732888111074,0.395940891711716,0.377686992138176,0.332527467852243,0.373719967463357,0.384757918083645,0.38595138222065,0.404862681331664,0.41247038313803,0.454381929170318,0.41208825465792,0.39956154586529,0.396714740558954,0.430160824697848,0.441389993851115,0.474614646793091,0.450339013029892,0.469005888128422,0.414756666428719,0.49945635071602,0.4092253186673,0.507122209553774,0.494439169244022,0.47518004902525,0.436565504618774,0.541579311621115,0.576877606357011,0.508940447092294,0.54144177541669,0.54626741259638,0.515300085583132,0.558669729299749,0.554582021236072,0.4418826094947,0.533611181340779,0.503432308203214,0.55768977014936,0.489363360615458,0.578705413521562
258,"PYF","French Polynesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109064625630833,0.986999802836635,0,0,0,0,0,0,0,0.254768282959232,0.340252469813392,0.337671933148847,0.213181092788206,0.259381629454024,0.209865709809236,0.68702824682904,0.797350123985024,0.605880348160699,0.471540912843429,0.176448783293655,0.0643163444152712,0.319699944716625,0,0,0,0.309194363692526,0.139024746461865,0.282568124767499,0.225916389467975,0,0,0,0.288261698948829,0.0126762906415778,0.296394485683987,0,0.290951482105277,0.133794256483409,0.139295542313006
266,"GAB","Gabon",0.803876259133293,0.788875401023151,0.743716085007532,0.719853767208058,0.699874964310679,0.683527806626346,0.675497318072391,0.68597009754566,0.656192031279505,0.65755810665611,0.652366692202335,0.646895483255869,0.650417897634018,0.619659671289909,0.546208543668241,0.510963960052106,0.604777928872704,0.635005775586994,0.691833928426988,0.780055395047874,0.648299027301537,0.772538468800151,0.74018100909345,0.733095025320226,0.699886575542611,0.639863123993559,0.681310322264028,0.736902904844218,0.696666450588273,0.708256821362412,0.73909489601836,0.696516032905895,0.669698736041232,0.697460553063793,0.776835478031337,0.731012216261512,0.660575567619447,0.633992787433019,0.610152744597768,0.651677551880333,0.653408974542773,0.608791029202861,0.636186270309462,0.602428054725586,0.621907055232172,0.617102125968607,0.6252436081498,0.642325767006367,0.645602049530316,0.686929870695127,0.7302192564347,0.66832317702393,0.670834434888989,0.639508319447463,0.505750296582314,0.540544781524101,0.406680499137906,0.451530579113472,0.46538253371098,0.584142241290402,0.538441622765546
270,"GMB","Gambia",0.527550956503307,0.537440894560971,0.487711848954772,0.493185584912918,0.506450714534942,0.509086982793231,0.520364328688536,0.535413038075981,0.521773550405229,0.527630855233345,0.513902435607134,0.502525926255305,0.502336023948255,0.451168508887642,0.455395148584394,0.431245542777673,0.371263539805164,0.417464736238166,0.342118233893623,0.396232083480918,0.492214965726417,0.494894294948159,0.417453493802558,0.462718271515025,0.450759743637348,0.430193514009098,0.475650493164755,0.47545039252428,0.522375998162828,0.45550945835047,0.517720786961089,0.506847755264706,0.55928208640073,0.512104751079098,0.486036343710084,0.496055380431423,0.517653693328522,0.421645937878115,0.534175788903526,0.562117032089444,0.556867263470309,0.453857992560268,0.535224730211294,0.586045087161001,0.54476632525547,0.547733000936825,0.411150135005913,0.52150813655001,0.520389726693047,0.560357138060854,0.399115550324243,0.523849307350055,0.525593088602656,0.481569635855532,0.480007126109876,0.469245759760516,0.434263274155281,0.28011848488173,0.346646467428729,0.398571717990276,0.356405979008256
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168712826039976,0.18717277486911,0.31756650118092,0.338585502620283,0.355796191645253,0.439325902055048,0.323123173628776,0.339391954795462,0.192052967543503,0.394673461799874,0.361977349311108,0.463152190089491,0.419982273069217,0.399061281099131,0.200254528140066,0.282160390219301,0.307828847903598,0.248245315941158,0.202493140570212,0.322097473370267,0.269330696273655,0.317424595877816,0.251256803444505,0.313205002248014,0.33444302216238,0.271572128021105,0.304486920483931,0.310115861906722,0.201415499261886,0.222057820722309
276,"DEU","Germany",0.301566139500307,0.331844113956322,0.337463442684464,0.330690737573967,0.28338169954948,0.283093068065575,0.330168722797361,0.324657500937288,0.286679960720808,0.269247821844234,0.295978583177725,0.288468470399352,0.301211834908006,0.313405314191613,0.284933922297799,0.246282278657066,0.27552472301595,0.291707177568163,0.269299982582267,0.26600587678836,0.281572144327771,0.295307537247537,0.282462290767809,0.319060836993747,0.308048106661605,0.307284674947333,0.290409278608722,0.299083865318468,0.315196091035507,0.369654157569053,0.40290305347458,0.386252773224722,0.411896723327023,0.391043186444635,0.428002864935195,0.43769134834421,0.471570937083298,0.457927014420899,0.452060295549735,0.476877721597045,0.524311433319784,0.469259427051953,0.427218361281212,0.565258068553802,0.511514845548823,0.527809461099506,0.469327384447458,0.595030677104418,0.610034021193854,0.503158158531774,0.493199744480739,0.529370765780041,0.552689807924332,0.575054754862676,0.546942351138541,0.526704863503125,0.564377744832674,0.506744702158894,0.559293301096207,0.591559736490153,0.623561707482867
288,"GHA","Ghana",0.295825189347667,0.372523252588082,0.421887089740163,0.290594702919352,0.297435277769386,0.317998573935937,0.320401672352322,0.537062396853822,0.590095296247029,0.565388241223854,0.533593161375538,0.685135888627084,0.686545986154706,0.711864660416464,0.965663854500583,0.9260150118289,0.821773744839572,0.804746648018781,0.918859905357247,0.936587580883188,0.815180212530279,0.766158025625777,0.795078184692897,0.978861825221737,0.985814529553727,0.92571101781206,0.965844064221426,0.986481945063612,0.994083033457637,0.840212655452001,0.732226726841582,0.801639010485595,0.690577022996932,0.769722574285312,0.652387940614938,0.698459206528579,0.832225902277461,0.852651421508035,0.731993651999349,0.748630578379249,0.915036314117113,0.821777007988005,0.857360948805291,0.725483992717908,0.851485293973614,0.969259908521228,0.96255675423959,0.848116930747872,0.833151909969353,0.849681523497525,0.708397194640481,0.876327488042054,0.94673055538991,0.792573347597271,0.916942821637218,0.886532023691278,0.991358972350591,0.896256687983338,0.904107718012083,0.931714101769858,0.751570566864255
300,"GRC","Greece",0.476153213985522,0.431460694145482,0.414228870320253,0.420546168857847,0.430529345609119,0.430982809361634,0.431675537220187,0.330198004447447,0.35961354993529,0.38492909631472,0.386612297328583,0.381092156192184,0.337023548874972,0.353242136177448,0.354052153999947,0.341226117620894,0.297863695716744,0.330210252121249,0.29622889613225,0.364836790881982,0.360942293417276,0.340785148125785,0.2867953557436,0.314481170665255,0.282916484011232,0.334522319459309,0.352284380712935,0.361016430941354,0.39944334682089,0.300035591938426,0.387140843576885,0.383489938370063,0.449129393191185,0.482283804297674,0.519623087360716,0.477897352905125,0.533653892874288,0.550055302491533,0.548067589068133,0.576476017010481,0.616637634916242,0.615427008242212,0.552693830663932,0.619529237241875,0.6553757901413,0.614099761930914,0.559631615075722,0.69937776206958,0.6779525023334,0.571743091406013,0.653013362720627,0.653650105500727,0.637032022814322,0.621903252427845,0.675448951781573,0.607475264410704,0.597116961989971,0.556678073020502,0.558432408630559,0.564760629318688,0.573567321400574
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",0.538495625640961,0.54939336563734,0.588026526156009,0.551475895196238,0.61280900042426,0.614202503035622,0.669490559700597,0.646704786589726,0.646978536559867,0.601070938800177,0.593317101838637,0.534188440565881,0.494578105029622,0.432847590463239,0.466390477613214,0.515987599996829,0.518548456941598,0.567819132313123,0.571860104063847,0.54223313924449,0.59901803440446,0.557501232576948,0.545349364279972,0.600828652466492,0.570506605600758,0.559670100138578,0.642057253594623,0.593757998159762,0.588349900260337,0.597575084071769,0.594659521210488,0.587942451111898,0.606025761173492,0.596119899834675,0.570439251358205,0.53606172656565,0.538977987421384,0.525400657991897,0.509474174774939,0.560639276154819,0.51755797798675,0.537433028814782,0.640144250553035,0.66928684791164,0.559614148173326,0.577324509715046,0.623467427138321,0.623820676081725,0.577291623924241,0.611601252089259,0.627355119809781,0.616257337843,0.605334704233952,0.640454810069268,0.677338423459574,0.694064480624566,0.663071416256606,0.656032606104905,0.634240184656486,0.615390781973303,0.955608351260026
320,"GTM","Guatemala",0.641288975243533,0.748863232909995,0.783667654520383,0.900130458259269,0.96172330442201,0.788948116331557,0.802160690226414,0.700201594352012,0.764226699857711,0.615124333186803,0.754766020792816,0.744727222496502,0.72792678624793,0.788089945562975,0.80574695021792,0.753571204934329,0.780210719722013,0.75710293519586,0.725221190374191,0.787277990588969,0.808621890767638,0.676039052495662,0.731377353487139,0.629325522699205,0.618799265500035,0.533558585909094,0.519765615543574,0.632643239376444,0.535944901794841,0.594910147422791,0.542263577318163,0.562745619112179,0.517240408639853,0.484169024025763,0.530133059777729,0.547107602293695,0.549951229945138,0.599564299336226,0.54409676504722,0.527995336252459,0.565254441990806,0.636257539867678,0.576661915905059,0.564382639901312,0.559098447551033,0.504285368207589,0.631327511219298,0.701605696732756,0.661965663021437,0.638868333630666,0.562692366389782,0.590605748347592,0.570928167020804,0.67160437442597,0.71610910517837,0.752709965780002,0.614037577859868,0.59718986423508,0.651921308028759,0.548027673459714,0.612766958038612
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.702110277002759,0.69508808599582,0.64539049438739,0.65980185109067,0.633030604105736,0.646656899307405,0.657523179317509,0.656468764690188,0.650951188986233,0.650218620931895,0.667365462038735,0.645772984795077,0.6577267071997,0.661073708445251,0.66073278167932,0.678746680364149,0.683669477527601,0.675766253049104,0.668380977156979,0.693401200519143,0.68209022585899,0.675467757542081,0.678617303685097,0.709742737969711,0.725591964987095,0.737728835610073,0.735835876318982,0.774629546901881,0.774274469480738,0.782460755197285,0.735930223963338,0.773801495381909,0.775085649701551,0.756614782091467,0.721470362995865,0.716839479315686,0.746323378444175,0.705743592462032,0.752959573541977,0.812130843453217,0.811680023086998,0.774472026486948,0.816794869172071,0.823419638495359,0.836233646132108,0.85824938334217,0.868732595243791,0.879288568462026,0.823846269701346,0.733267826436499,0.708645775914967,0.698728501166466,0.724763475092726,0.660202674268232,0.65917149075145,0.666464522235415,0.614759809002702,0.640048246239525,0.678175992162705,0.694230028464659,0.693350244955774
624,"GNB","Guinea-Bissau",0.367542867542868,0.367739428728442,0.347868594319135,0.329486148657917,0.308835838733,0.326549794852667,0.324943807243089,0.32157575725451,0.31757288167693,0.312615689237972,0.293948118815174,0.313319929836239,0.288366807653793,0.292334765789535,0.300566362964787,0.322497321800104,0.301397518433956,0.291475412090116,0.305978714402257,0.315109198328718,0.307323252023174,0.33697053760717,0.278175470323764,0.351015436565364,0.432574124955948,0.462145097077941,0.497505721042905,0.538187239987905,0.506255531560874,0.522033753074872,0.511606746242137,0.506121897254573,0.510815761081899,0.514722448609979,0.535614492153293,0.512805825135769,0.493761196598581,0.507536953585296,0.517924889707245,0.508467041183365,0.520243020791868,0.49207172191532,0.479431658966114,0.51991199367314,0.636921064464702,0.64382555507393,0.603259779740276,0.601616395926495,0.55144060298432,0.501704479348458,0.487512183780594,0.479810059511451,0.4611488668316,0.432037246121253,0.452211301915876,0.433351823081836,0.420883928927762,0.421460056759857,0.4272158408228,0.434801430839937,0.443344725449989
328,"GUY","Guyana",0.374353145182212,0.409219596663221,0.519623545562831,0.663672249630959,0.731048227473143,0.642383487438125,0.699218823126686,0.776968968859643,0.725693565238768,0.797597775189076,0.755292787689871,0.972881990307847,0.892885366132009,0.978463594666019,0.924187954469307,0.816781920224494,0.874663590926567,0.926003519798428,0.78935197620016,0.51272986208275,0.884584617893417,0.875704464653096,0.908391551501469,0.97839263542256,0.749679362581996,0.905961688735003,0.89505012710291,0.875991689616853,0.757781156643002,0.99854752553775,0.819503952005864,0.985126453335657,0.998694674271026,0.804090217870187,0.981500258888505,0.935573438440904,0.900858189915109,0.835966947079758,0.834926234878238,0.924305420633379,0.997648573497725,0.934216586202516,0.965633398008759,0.729655489702579,0.896442879689207,0.929630276653223,0.872887618197989,0.633027894781147,0.952914183789386,0.754659752195667,0.837079932068647,0.822697104921281,0.714159246580516,0.720780044070468,0.778785562701749,0.861830016244296,0.96081162640626,0.611488918677999,0.586930190455128,0.671850786552834,0.605495075168481
332,"HTI","Haiti",0.763888109927089,0.741981188850869,0.739334656427847,0.726045325028162,0.712124999594199,0.704098084668281,0.695310439080204,0.67265875626887,0.67687248992887,0.679987652490232,0.642582046533647,0.642849270243726,0.624515592147053,0.6417688750377,0.638201426430746,0.630942520712648,0.565783138003089,0.553196433489397,0.558474220178951,0.669801881128677,0.712549221925077,0.85768906684575,0.893811190070147,0.851269355390722,0.855677063119066,0.846238259583793,0.825510813877754,0.817648530585196,0.790980237523976,0.774672928309852,0.724781063838218,0.685445268528747,0.69425039943929,0.676995593810841,0.630292999752928,0.633424211355687,0.53853915561927,0.490867491946263,0.536946812205866,0.434233462149887,0.436671710979492,0.42931748204375,0.433432049122426,0.466241046813787,0.464648909760381,0.462243798616032,0.493770438507583,0.44833694841018,0.547967417099609,0.563344336653804,0.532704125339817,0.478431932955177,0.534178093278146,0.518481230443455,0.506400961070302,0.497443762781186,0.475045849879532,0.474750162693948,0.393130206550268,0.503592970842497,0.5119101466493
