"code","iso","country","RMS.raw.1989","RMS.raw.1990","RMS.raw.1991","RMS.raw.1992","RMS.raw.1993","RMS.raw.1994","RMS.raw.1995","RMS.raw.1996","RMS.raw.1997","RMS.raw.1998","RMS.raw.1999","RMS.raw.2000","RMS.raw.2001","RMS.raw.2002","RMS.raw.2003","RMS.raw.2004","RMS.raw.2005","RMS.raw.2006","RMS.raw.2007","RMS.raw.2008","RMS.raw.2009","RMS.raw.2010","RMS.raw.2011","RMS.raw.2012","RMS.raw.2013","RMS.raw.2014","RMS.raw.2015","RMS.raw.2016","RMS.raw.2017","RMS.raw.2018","RMS.raw.2019"
818,"EGY","Egypt",0.000504607466265953,-0.00144418006262408,-0.00382439592246195,-0.00639185702344905,-0.00903381482748631,-0.010825918095508,-0.0111544036541056,-0.0107480329340181,-0.00977262380748013,-0.00795518959437309,-0.00646301942922033,-0.00581475902502997,-0.00535563739183528,-0.00497032031348667,-0.00529270799553531,-0.00564791025615548,-0.00541496136341661,-0.00502261522669045,-0.00478015031454343,-0.00428673982746372,-0.00379425894330038,-0.00391546862716351,-0.00430774104505266,-0.00434482500656614,-0.0041659098477338,-0.00338274675893675,-0.00148901818404865,0.000797663762888429,0.00267013447591609,0.00387484969097103,0.00447008750218836
222,"SLV","El Salvador",-0.00170068308593874,-0.000775758537628568,-0.000179173248658793,0.000129823437846843,-4.32256217897109e-05,-0.000575619163769248,-0.00141357249544749,-0.00243431791495774,-0.00320316107269625,-0.0038023725170121,-0.00395565405538101,-0.00385361445068877,-0.00320467640743105,-0.00228605778072988,-0.0010714987762187,0.000283161116325648,0.00159956046667475,0.00250907266010625,0.00312946986984297,0.00296986342861816,0.00240842068000324,0.00109973161097332,-0.000373336850480244,-0.00193522282718728,-0.00295015523340902,-0.00367324516814282,-0.00356645646013143,-0.00278888147065559,-0.00157487871763895,-0.000207245966109215,0.00158182745005053
226,"GNQ","Equatorial Guinea",0.0095112781818667,0.00928609442383777,0.00869699712296335,0.00715715626650071,0.00511912932359637,0.00249146532242706,-0.000401177073477976,-0.00293953951151926,-0.00405217576258599,-0.00419799691582301,-0.00441245336937457,-0.00426803128145636,-0.00363307814486891,-0.0029569840251632,-0.00160470608931862,0.000339975443386376,0.00238741964914624,0.00402624500324711,0.00562986702087631,0.00607362027894354,0.00535530050580957,0.00398831665579924,0.00289270444598233,0.00215880943521451,0.00221380579377084,0.00391189150668603,0.00682674855232857,0.0100164116440991,0.0120951071509536,0.0140096160413246,0.0142313030429191
232,"ERI","Eritrea",-0.00125481633382696,-0.00119425119684091,-0.00156252650981692,-0.00180483892574523,-0.00138882623096204,-0.000886077536389807,9.7684249559693e-05,0.00120249840157127,0.0025092320243767,0.00337844132339882,0.00381913569564718,0.00352392286042713,0.00275380450231499,0.001517916775021,0.000686318793935659,0.000240058968928425,0.000271309698874456,0.000371356215864038,0.000800982540753337,0.000944967518764939,0.000558740528264545,-0.000203594979003685,-0.000530703785030728,-0.000946206536319938,-0.0011033726906402,-0.00062219441483713,0.00036421838441969,0.00138224006669052,0.00217434681886997,0.00240130605220767,0.00211547904282705
233,"EST","Estonia",-0.000338558551201462,0.0011438653248832,0.0027406947072055,0.00419796830334462,0.00535604313903981,0.00610670808003766,0.00622355033486732,0.00572219917260552,0.00467299421656309,0.00348311630043785,0.00237234956119314,0.001599749264666,0.00106743400584075,0.00111489621405059,0.00185342202106642,0.00320124359720864,0.00482171354977901,0.00641978370990404,0.00759584874316488,0.00768419207969884,0.00682365648993533,0.00552433504738969,0.00372127589813442,0.00170370765860928,1.0009929472421e-05,-0.00142148651033214,-0.00293801382331782,-0.00411771654721138,-0.00484850398814884,-0.00577892679678371,-0.00668814759945857
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",0.00065380767641865,0.00101720275477102,0.000748850018163383,4.02558620558047e-05,-0.000991700130924311,-0.00215029279339862,-0.00315789531355126,-0.00384828215570077,-0.00382807201721558,-0.0034325379163983,-0.00226451878321143,-0.00131549002401021,-0.000530985365516323,1.2991642343696e-05,0.000524259836831797,0.000166619253627376,4.02358407654013e-05,-8.26116298420221e-05,-3.68678355181506e-05,-0.000209288637717742,2.78663217434527e-05,-0.000337280830722708,-0.000763002581212757,-0.00147623930790008,-0.00181972907441308,-0.00203099915462335,-0.00153436296075049,-0.000656388857505852,-2.66170507134955e-06,0.000497385225556313,0.00047985525536598
246,"FIN","Finland",-0.00240718965235254,-0.0013582910294847,2.49318217708794e-05,0.00113456891311148,0.00194414682293154,0.00209937027653617,0.0016116018202692,0.000402510048449267,-0.000962143533726478,-0.0022094461057377,-0.0030221096407641,-0.00304966985682831,-0.00220487228384625,-0.00069558695221128,0.00158578443471025,0.00408189000253012,0.00626499143431358,0.00755240916794375,0.00773542133001803,0.00682126742196054,0.0050674513626221,0.00282415693049165,0.000430166591284031,-0.00189038359514515,-0.00390759691343812,-0.00542356764370722,-0.0064832503448865,-0.00728799467733099,-0.0076787396390916,-0.00778070945148435,-0.00731096793633079
250,"FRA","France",-0.00131293582357649,-0.00264379840180519,-0.00324393210058249,-0.00339473266733178,-0.00347645909595285,-0.00321891762430206,-0.00261030569745798,-0.00203751251413445,-0.00165130632005647,-0.00126084422695313,-0.00103568951574475,-0.000770911100995928,-0.000515387444688843,-0.000268045842769181,-0.000114832790154481,2.38803203415612e-05,-1.78315475454713e-05,-0.000287376527491749,-0.000350125543138875,-2.57678880454291e-05,0.000441573585686727,0.00108481818352881,0.00183658515050037,0.00227209759190262,0.00210610189916406,0.00166087112711672,0.000867502790122255,-0.000189877483793586,-0.00114598477079568,-0.00163283887072016,-0.00157859173991274
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",0.0008447356466319,0.000353505253476216,0.000327465110628644,0.00101442776634997,0.00210083294748609,0.00315928061136095,0.00387892135944723,0.00426983674247916,0.00404381332413539,0.00298162396065882,0.00196992173390598,0.00121436449829582,0.000725636364502513,0.000351023950638352,0.0003744426189638,0.000528283832885057,0.000600935534089686,0.000419813925010004,9.30828555898433e-05,-0.000789654589199995,-0.00174389226010607,-0.00254774599893681,-0.00299155930036021,-0.00286818353934937,-0.00169952228727011,5.99043928770637e-05,0.0022739896305406,0.00435076622318276,0.00611448801338166,0.00669233331787389,0.00616023602675386
270,"GMB","Gambia",-0.0133870246764927,-0.0168399902006287,-0.0185611743688274,-0.0185758921768078,-0.0167673621030847,-0.0130507952357529,-0.00918159841590294,-0.0024340636188841,0.00583308962713946,0.0135830522271447,0.0193932676813595,0.0239888311496506,0.0250479340360901,0.0229282674196019,0.0172618576978039,0.00826343377716476,-0.00247102076251282,-0.0104319621146766,-0.0158085673375837,-0.0182688980021924,-0.0173927073056103,-0.0144762596589608,-0.0103032767684308,-0.00557389273995168,-0.00110103245650173,0.00222482119961476,0.00521248774672456,0.00695695238174632,0.00803576165810527,0.00854754808317626,0.00867488234698
268,"GEO","Georgia",0.00514118775721473,0.00690397794926345,0.009113689746435,0.0114238905673989,0.0133150435151699,0.0136724871853815,0.0125156842766379,0.00994780297420372,0.00661069104476297,0.00282914841857096,-0.000483170420974233,-0.00290914243603646,-0.00407540827304642,-0.00406881524714786,-0.0029435384036034,-0.00196500732806149,-0.00143588338662459,-0.00141034409700735,-0.00156478468185139,-0.00194723644619466,-0.00244840673738178,-0.0031061675758427,-0.00376932454983447,-0.00420255200992381,-0.00471801356511736,-0.00544507160007668,-0.0060452651494699,-0.00660533516377726,-0.0071774370919665,-0.00830094537704862,-0.00961892596983793
276,"DEU","Germany",-0.00335601232896436,-0.00194776462230825,0.000127439231911594,0.00237106237352689,0.0041565380285566,0.00560931448248468,0.00641369125131007,0.00679692935843828,0.00680058712749044,0.00661935104614345,0.00615394533572079,0.00557524043444194,0.00474975835586723,0.00404662021378198,0.00350201737554871,0.00333731901835977,0.00331413349482447,0.00330852894997897,0.00309115898179245,0.00283862217040709,0.0027943108833772,0.00319043054052468,0.00375822376491491,0.00424900656881557,0.0044566296821516,0.00447505765388387,0.0040535863840581,0.00326704727654164,0.00227727440993319,0.00131973283423445,0.000834982362110921
288,"GHA","Ghana",-0.000794155613892622,-0.00155254958362361,-0.0017363919734763,-0.00192500932415418,-0.00230280147726958,-0.00221620467657302,-0.00151978308277578,-0.00142731698532461,-0.000600015329135006,0.000160645402184301,-0.000165359556931644,-0.000880193064831447,-0.00100285275756773,-0.00155576589139717,-0.00204190072772348,-0.0020093439795642,-0.00165616101321642,-0.00177044910579349,-0.00110113771048981,-0.000376469732390361,-0.000139816189026698,-0.000236784129294176,-2.83355820724918e-05,-0.000336391866445407,-0.000984959515888062,-0.00166532237442196,-0.00246238905589735,-0.00353396140870188,-0.00439183051129222,-0.00470411043916852,-0.00426970360328383
300,"GRC","Greece",-0.00723386926910985,-0.0066916953619191,-0.00576967038034063,-0.00482970145106516,-0.00382588367880564,-0.00315792346378904,-0.00284732535727417,-0.00287212104876649,-0.0030471260193411,-0.00304707737347305,-0.00259306481969476,-0.00172504614835963,-0.000415608584218265,0.00109478030334115,0.00250807048327629,0.00344660819695401,0.00391141463656053,0.00388895614577225,0.00344676250414055,0.00293623414529248,0.00270575723626278,0.00278338050548774,0.00338191309901095,0.00446603275739174,0.00568408448173834,0.00678089368859035,0.00771636931313398,0.00824490444812012,0.00837832765598366,0.00792405949313,0.00709440886733837
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",-0.00395148134991719,-0.00514922624714909,-0.00597613412727827,-0.00625584535101309,-0.00659615721161888,-0.00649660149635856,-0.00549586680269964,-0.00436178752289484,-0.00323255603427619,-0.00152511397574207,0.000356585672560028,0.00191004637528036,0.00272785244411788,0.00302476464133994,0.00243646198050729,0.00144742422247335,0.00025558519618718,-0.000544656444561364,-0.00119626032176334,-0.00102405465905342,-0.000827614505211738,-0.000411447409418675,-0.000559713413768703,-0.000520070382111326,-0.000960711080736476,-0.00139119124088127,-0.00261178478882584,-0.00399202299018131,-0.00556809891964527,-0.00672181155520823,-0.00761064008394796
320,"GTM","Guatemala",-0.00584660732994267,-0.00703754655156836,-0.00749331999892235,-0.00638406504120779,-0.00472651309096723,-0.00275276587456587,-0.0015451845894846,-0.000913240388153951,-0.00113129389122004,-0.00166678545707131,-0.00256446236810891,-0.0028193794593737,-0.00238855320596289,-0.00124468098831242,-0.000328947095346218,0.000990870581609851,0.00181735284028749,0.00211716275944943,0.00254887119597332,0.00315739808194059,0.00406104815011357,0.0049187582790482,0.00552140877664207,0.00543691550875953,0.00481990376619526,0.00387510435093981,0.00290318027502064,0.00226215140936542,0.00154524290584626,0.00132678306207737,0.00142968254524533
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.00333048165686645,0.00463631533947062,0.0045607746581533,0.00389228160707544,0.00271380379677866,0.00111606596468827,-0.000315002356689464,-0.00112343219499755,-0.00234820447006356,-0.00394806542008919,-0.00512196770575468,-0.00651649419179667,-0.00819468460682471,-0.00897711200503226,-0.00857440269557697,-0.007460977542597,-0.00546690542335726,-0.00263123711349489,-0.000209146553067474,0.00108608362007723,0.00139228980738282,0.00073666951363327,-0.000125592202801839,-0.000727396525855406,-0.000771766525408779,-0.000434445350767865,0.000704774026098809,0.00147313807130844,0.00159347447514646,0.000999095054256216,-0.000394159719916298
624,"GNB","Guinea-Bissau",-0.00680651356772777,-0.00457189969734773,-0.00209166404322381,0.000928389205832714,0.00393003484227616,0.00819609129630905,0.0121570152860613,0.0148862278234683,0.0158720237160883,0.0153865237610362,0.0123989077166873,0.00818396418522971,0.00368450676885135,-0.000117306325396305,-0.00307509896123992,-0.00398806887504766,-0.00413530687973251,-0.00362498611458539,-0.00317082510504152,-0.00310111407953806,-0.00295941473314165,-0.00424304423873334,-0.00653472774636676,-0.00857640273988225,-0.00919899980564198,-0.0094862013796797,-0.00948366719385785,-0.00890281293217943,-0.00855178282067648,-0.00882530226805778,-0.00914224817693454
328,"GUY","Guyana",-0.00221865036070057,-0.0012350149831688,-0.000681140411892267,-0.000283792501823754,-0.000105893380987987,-0.000445593110681486,-0.00108722078872059,-0.00172243697645014,-0.00241144533437687,-0.00292447457552092,-0.0030220984947027,-0.00254777502843051,-0.00185245708048387,-0.000861715892307879,-9.77153235177664e-05,0.000492760724589258,0.000623905229931054,0.000584471580248991,0.00041066030559711,0.000616750360148632,0.000966336527539191,0.00161202151180473,0.0024760039564371,0.00323343845147805,0.00353045160646581,0.00380484830043848,0.00383498310209851,0.0033641793398298,0.00287579806151483,0.00264308976278893,0.00235380737157254
332,"HTI","Haiti",5.98872426811337e-05,-0.00029009779317346,-0.00046649035869728,-0.000378170218196749,-0.000142027546691237,0.000153678607848207,0.000581254227259409,0.00103070933770133,0.00139224587005904,0.00164000073070425,0.00176397255307514,0.00175463370569062,0.00165066163654681,0.00155744251214029,0.00143681217487646,0.00130746930653447,0.00118805602212069,0.00111845662456522,0.00100205960644772,0.000956892624141448,0.00101088001752769,0.00116383561469946,0.00129864564860593,0.00135940484675956,0.00131853154454586,0.0010993379814932,0.000698718966011258,0.000270868289136361,-0.000187472254905119,-0.000583991166855036,-0.000826636437949224
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",-0.00457694191336313,-0.00406582596360898,-0.00267033731581247,-9.97646829178989e-05,0.00313208026356431,0.00543153685541137,0.00649757801718075,0.00700458938678011,0.00614602292026626,0.00429867230252136,0.00273896408544703,0.00161461371009536,0.000668211218300139,0.00032590336297583,0.00109075472782892,0.00129748909195391,0.000926096594946042,0.00121533054631168,0.00155473501640747,0.0018200674695769,0.00261419998551179,0.00348107041352348,0.00398604327244887,0.00430377672753609,0.00420428937463668,0.00194086170837823,-0.00151669088066245,-0.00489260333778611,-0.00764187172174508,-0.00961430411224087,-0.00952385799059405
344,"HKG","Hong Kong",-0.000891735950943828,-0.00244619736927587,-0.00545055787948878,-0.00853492747857787,-0.0114635003421912,-0.0130834944302807,-0.0130418346963118,-0.0125837968419997,-0.0108367291946364,-0.00732070596443168,-0.00257494944657033,0.00399911402102116,0.0162636845312203,0.0289963696153055,0.0382861333401951,0.0437269790814803,0.0447310502448068,0.0406988864364874,0.0339288214666578,0.0247180245303023,0.0142600902475527,0.00415831983326598,0.000553288136107666,-0.00261491289643401,-0.0061204980178291,-0.0107937741012371,-0.0150021817109052,-0.0182219411167167,-0.0188070706695611,-0.0176759153842434,-0.0140889141355518
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"ISL","Iceland",2.68449842848462e-05,0.000289039221029741,0.000264107690500115,0.000161920415573391,9.08438099489484e-05,0.000415815167219113,0.0012696295802952,0.00259984065550434,0.00397409400324644,0.0047750807246949,0.00472043961446778,0.00374654953082243,0.00203730285297876,-2.75084254839353e-05,-0.00222186025221094,-0.00421342546017212,-0.00535636646891235,-0.00543396199065005,-0.00455633314806947,-0.00289426891989075,-0.000755735234023502,0.00125402654042461,0.00282545675019574,0.00387341900402594,0.00421014703648726,0.00383047345445164,0.00299667536096515,0.00183083184647104,0.000662786003019056,-0.000196988573924584,-0.000581061712491282
356,"IND","India",-0.00552366953244259,-0.00578923951671974,-0.00600876114622832,-0.0063606114215291,-0.00659830618505798,-0.00684377673533165,-0.00699286454249694,-0.00695086405662406,-0.0066039788837621,-0.00629709978833545,-0.00554201725628366,-0.00471103088345904,-0.00375944400251635,-0.00295629721249465,-0.0019120866841952,-0.00111485665964488,-0.000335116310714216,0.000274884152082622,0.000724659063584599,0.000359396737400735,-0.000301507621107392,-0.00143113442697114,-0.00280138610661789,-0.00425572469329437,-0.00516336483993484,-0.00561771514248575,-0.00548229252133009,-0.00505974563978936,-0.00422896540847526,-0.00333669142851159,-0.00274597316910132
360,"IDN","Indonesia",-0.0131608528348615,-0.0123053347725396,-0.0102105833506469,-0.00758631452290386,-0.00473059291220201,-0.0019158270446016,0.000234487389287676,0.00136912658413752,0.00176507718781065,0.0015974390585091,0.000977437206923958,0.000192559307152217,-0.000674025392968801,-0.0015500257000476,-0.00224542247119652,-0.00275110318753528,-0.0028431781544573,-0.00265504326580248,-0.00220943774140289,-0.00155184179645687,-0.00071966694875556,6.99938582485487e-05,0.000574454514316531,0.000733385497690857,0.000387420947756167,-0.00049813634117038,-0.00176643472747606,-0.00303294433422623,-0.00424478661038285,-0.00508830454716599,-0.00565697541541744
364,"IRN","Iran",-0.00371034265411974,-0.00506664248475956,-0.00634632512346033,-0.00720053858233927,-0.00752036727334172,-0.00747426513798365,-0.00722252048897869,-0.00674292909452153,-0.00648178606686281,-0.00616893626786748,-0.00563631163419525,-0.00481627961632166,-0.00383273576351898,-0.00235795905952441,-0.000839630140508317,0.000100299051374646,0.000393662233112341,-0.000135732939601414,-0.00103917625995405,-0.0019995245229832,-0.00252795884947337,-0.00221887218515466,-0.00140987986835848,-0.000447793049681485,0.000219666084316651,0.000183270328545837,-0.000706300679432375,-0.00249374281362086,-0.00459739021475574,-0.0069756422502234,-0.0089267582306996
368,"IRQ","Iraq",0.00347762303713184,0.00351641692199611,0.00476344496789727,0.00720907724915132,0.00515765267262291,2.1318702325912e-05,-0.00652991661086,-0.0154060864721849,-0.0247124007156094,-0.0335277279584875,-0.0415069022032808,-0.0453486506736724,-0.044726117330705,-0.0386777557245714,-0.0306190624945706,-0.0210535860631107,-0.00955303940724905,0.00148005323865386,0.0123899996277523,0.0181031635883961,0.019663633514525,0.0178733785604317,0.0146424622062657,0.00861381689025786,0.00321862533672723,-0.00119714474912447,-0.00392821388502418,-0.00477954403823355,-0.00151668366413438,-0.000164175417037948,-0.000868693168280643
372,"IRL","Ireland",-0.0106443544427202,-0.0120968823835,-0.0108451380525338,-0.00923255285168478,-0.00736723633844272,-0.00557585854804599,-0.00418596287026851,-0.00319917660594826,-0.00252224306558113,-0.0025717121330302,-0.0028274129614384,-0.00277395614952092,-0.00207788186315594,-0.000590282348715276,0.00152745053440628,0.0039834956951732,0.00529105315595757,0.00511497027065944,0.00366022864846993,0.00122738163416436,-0.00108430840593843,-0.00237304810621042,-0.00210610479661144,-0.000640765650279262,0.00196902673264177,0.00438428338425823,0.00607058633830504,0.00610097386357511,0.00473594855418047,0.00256981573586423,0.000587864744743927
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",-0.0056911811207332,-0.00635632289376312,-0.00646072183767955,-0.00574692456168085,-0.00480725000576516,-0.0032777109981129,-0.00178184616744911,-0.000253359214909324,0.000642588156810666,0.00118418265060262,0.00113329200277093,0.000550358148058732,-0.000605257612072488,-0.00164380031497383,-0.00257374154753978,-0.0034134569360886,-0.00379377859554907,-0.00344056853373981,-0.00308206486965502,-0.0025224007986245,-0.0014012672898698,0.00037043670375496,0.00222933417007474,0.00460029636288201,0.00715306391326984,0.00932133090288323,0.0105541338284274,0.0111111226339848,0.0106394617194226,0.00934259322939413,0.00766415237728127
380,"ITA","Italy",-0.000759969337444695,3.8461789916948e-05,0.00110825178534915,0.00208040202792592,0.00293615782809572,0.00342194204198784,0.00353340729913327,0.00331334965239979,0.00299260829296402,0.00239472244080027,0.00196889834688233,0.00181535759656639,0.00193300736689818,0.00224003670053566,0.00289939087130892,0.00364050287118623,0.0042896345991575,0.00480437633500686,0.00521410726121268,0.00543809357811596,0.00541740790941327,0.00520292365716759,0.0049825955401017,0.00480978067183007,0.00484598939346248,0.00512805609704076,0.00550153610838129,0.00559491419460293,0.0053381956674408,0.00480753976514482,0.00393826418551707
388,"JAM","Jamaica",0.000422943086456629,0.000769011647117734,0.00107646133971184,0.00129142393656179,0.00127952700488199,0.0010912735969193,0.000507909128947048,-0.000150213345734951,-0.000729851046884722,-0.00108450392196291,-0.00127452327001665,-0.000898046108093409,-0.000280165228104812,0.000382744965797821,0.000926961011043392,0.00136105745650594,0.00131013748557907,0.000843271088285968,0.00026306369216611,-0.000280725504502755,-0.000791299468890672,-0.00116749097142843,-0.00119437251130883,-0.00104513299640518,-0.000947209090477075,-0.000735775120243809,-0.000524590384128332,-0.000477168642176062,-0.000612888340131512,-0.000637173345191311,-0.000763813804240177
392,"JPN","Japan",0.00125977021914961,0.00109179179094458,0.00111497189952026,0.00135278672735278,0.00187654783520607,0.00245364981903289,0.00292509205594811,0.00287698672385483,0.00225926157100978,0.00149585055170455,0.000687721805699871,-8.54612681992448e-05,-0.000420239123996651,-0.000127237593256397,0.000310226073735632,0.000833130482065593,0.00136064198641383,0.00148378834584835,0.000963714436260867,0.000323750309800782,-0.000242765854137121,-0.0006969537916028,-0.000918651596776752,-0.00056314846189542,9.8417335578785e-06,0.000459757904051937,0.000849596846356743,0.0013568179916268,0.0017363344872163,0.00202514311930332,0.00250644616908031
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",0.00446691729949289,0.00270556337012207,-2.90043193060807e-05,-0.0035193572872112,-0.00730247886233559,-0.0112714998734816,-0.014131819363353,-0.015786090117666,-0.0161989849281156,-0.0150323514208153,-0.0121087414367047,-0.00936043257787866,-0.0069681353982185,-0.00501570157751097,-0.00364192537047359,-0.00273861546484833,-0.00198560270192416,-0.00124181439640647,-0.000643134640722409,-9.31964662497231e-05,-0.000174946029360856,-0.000251354323938635,-0.0005451775947104,-0.00114031703333628,-0.00213387973722812,-0.00303739817860083,-0.00420702832989039,-0.00516859563415428,-0.00597485901928752,-0.0065660717701379,-0.00716587978466543
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"KEN","Kenya",0.0011593768951963,0.0016924346351086,0.00226752189582791,0.00300232434995107,0.003937622319929,0.00472084170711229,0.00489864725002365,0.00494657845257684,0.00462311050675468,0.00407718770705889,0.0040391278023999,0.00468310306558806,0.00526663488668522,0.00606941171855069,0.00655042967201114,0.0061426000886664,0.00483275576720077,0.00324857083484797,0.00092598003675004,-0.00166406736626079,-0.00403108011725639,-0.00585732895722169,-0.00768130869716721,-0.00873608340035326,-0.00933722249078706,-0.00950783165512725,-0.00947383148900904,-0.00901892084344003,-0.00877932610346388,-0.00860124660261108,-0.00858713313026416
296,"KIR","Kiribati",0.000316117691280258,-0.00252370466590983,-0.00528350381093951,-0.00807767645422582,-0.0116115563293268,-0.0134510729072271,-0.0137217934213882,-0.0136259463062141,-0.0127452531455954,-0.0121349339805369,-0.0107729708964085,-0.0102966899485443,-0.0108211356242685,-0.0112624884665974,-0.0112117416717941,-0.0108663183291519,-0.0090211636229828,-0.0055566905196022,-0.00152240154470033,0.00120360431739831,0.00261692955292694,0.00363731109000854,0.00308843079564519,0.000302589734572992,-0.0017027879360555,-0.00434082708233865,-0.00726950662517287,-0.0098233173539884,-0.00967377267579014,-0.00959505434385709,-0.0100809861610177
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",-0.0178964345269839,-0.0162139750590369,-0.012804159036747,-0.00890234212625929,-0.00518535065737025,-0.00212021464573042,-0.000248713898953756,0.000934777279477439,0.00168170524108935,0.00238331365631184,0.00292754692804897,0.00360088511549517,0.00406030664732615,0.00449681497625742,0.00479591290734738,0.00498936565454589,0.00429993149790286,0.00298557779343778,0.00143824467352327,0.000342883499508062,-0.000456435146314882,-0.000903303673773004,-0.000904591340777916,-0.000405457283872313,0.000348115954670991,0.00139521774723295,0.00260830829179848,0.0033543878882154,0.00378058888156496,0.00409187966742741,0.00409291185178007
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",0.0015235537333107,-0.000371798957853886,-0.00228436233598872,-0.00412365087541089,-0.00572471516480222,-0.00668585011042799,-0.0071622863100913,-0.00705006455045964,-0.00622724051062329,-0.00473983907290487,-0.00312543756737715,-0.0016819003121652,-0.00049863156252361,0.000139482098169053,8.39599474620201e-05,-0.000563791154731152,-0.00143236502045285,-0.00229980454223189,-0.00298013340090231,-0.00329673817473908,-0.00306768852508821,-0.00251657587714005,-0.00201134416495552,-0.00135556537649861,-0.0006241924311573,-0.000213872150761962,3.13255937403056e-05,0.000273177252285484,0.000677056374500662,0.000587279286604847,0.000300411094377839
422,"LBN","Lebanon",-5.61835362785645e-05,-0.00112015526450193,-0.00224561716299398,-0.00316397896598386,-0.00401643066597679,-0.00463716020080351,-0.00579887504303234,-0.00689610919511174,-0.0081657842310332,-0.00920316979799995,-0.01009723090143,-0.0102031405359252,-0.00985190299349314,-0.0086828263177261,-0.00710292210256125,-0.00530277960893522,-0.00414912634216547,-0.00299329257162728,-0.00201223532079986,-0.00105031836492853,3.34735866334146e-05,0.00162995221974804,0.00326846605361375,0.00487217840297349,0.00625131610248264,0.00718747918242779,0.00723054500916365,0.00660606681169806,0.00555342450272134,0.00430980802652692,0.00306063351627905
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
