"code","iso","country","NXA.raw.1990","NXA.raw.1991","NXA.raw.1992","NXA.raw.1993","NXA.raw.1994","NXA.raw.1995","NXA.raw.1996","NXA.raw.1997","NXA.raw.1998","NXA.raw.1999","NXA.raw.2000","NXA.raw.2001","NXA.raw.2002","NXA.raw.2003","NXA.raw.2004","NXA.raw.2005","NXA.raw.2006","NXA.raw.2007","NXA.raw.2008","NXA.raw.2009","NXA.raw.2010","NXA.raw.2011","NXA.raw.2012","NXA.raw.2013","NXA.raw.2014","NXA.raw.2015","NXA.raw.2016","NXA.raw.2017","NXA.raw.2018","NXA.raw.2019","NXA.raw.2020","NXA.raw.2021","NXA.raw.2022"
208,"DNK","Denmark",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0498216407244257,-0.0790657206616749,-0.0781980598792754,-0.0890040301270757,-0.0829936600530733,-0.0790927922597456,-0.0787535900782354,-0.055879535839704,-0.0507287640214264,-0.0582933924058957,-0.0737027417952821,-0.0882060354150175,-0.096929895077025,-0.0993726704946214,-0.0863227770448321,-0.0897281163164805,-0.0917413448620153,-0.103141583428903,-0.105507481580703,-0.104293982759458,-0.100057452979723,-0.0965437140034023,-0.0868776919177358,-0.0845377419280889
262,"DJI","Djibouti",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0560882554694164
212,"DMA","Dominica",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.062866771900774,0.0609869187312886,0.0629717444898836,0.0540572699944326,0.0413664004001111,0.0435245336958432,0.0564865885167785,0.0620243040013237,0.0711075101810812,0.0696389306559717,0.0592894373403372,0.0595056460644314,0.050449174004972,0.0304826730145917,0.0193079355262231,0.0151008209699259,0.0102470249274933,-0.001335046293332,-0.000978793155045434,-0.00347805847375358,-0.00474967199842478,-0.00238617012585025,-0.00246338936677856,-0.00323761000553139
214,"DOM","Dominican Republic",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.106519481960645,0.112691017812824,0.110163669948453,0.109002032681588,0.0872916440798721,0.0666966977544492,0.0473526434969613,0.0265143178904796,0.00753401305241508,-0.00615179374404002,-0.0157752137247626,-0.0183177525674254,-0.0147370934335395,-0.0027432797256781,-0.00769931969484547,-0.0167721759077894,-0.00326478282834759,0.00611630954721187,0.00995785786051884,0.0170489843559118,0.0247882833101862,0.0236565554927362,0.0255264926473728,0.0257114829558578
218,"ECU","Ecuador",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0318509703080456,0.0148418356856075,0.00286121171470688,-0.004819124952901,-0.024031919688356,-0.0315148330927158,-0.0314945820364632,-0.0183329337033613,-0.00185254867734826,0.00904920242552487,0.0188504183606533,0.0267401430651959,0.0328668847053115,0.0372110221964623,0.0391726694999839,0.0450772750075159,0.0480981801352713,0.0443551916005815,0.0350439548686208,0.024208530796457,0.0139633775501242,0.00442462045449399,-0.000563322213139012,-0.00262715608496142
818,"EGY","Egypt",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0447401906937583,0.0487948613210303,0.0473154029503069,0.0452296522172229,0.0398887153274419,0.0313933861062548,0.0244244468764276,0.0200381288570879,0.0263858771281174,0.0327036469856918,0.0376526742545935,0.0418193613430367,0.040877807185788,0.040151930232788,0.0355310453901292,0.0334682765147389,0.0302360294162027,0.0275645810648413,0.0254898346538819,0.0193751807601796,0.00853338021447914,-0.00181607515214753,-0.00941892625146157,-0.0118050540369489
222,"SLV","El Salvador",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0767303150881142,0.0590270498449739,0.051706097346667,0.0437103311361324,0.0361209538352802,0.0291036761189549,0.0301133900032755,0.0244829565429152,0.0260175102855436,0.0216870350827476,0.0148667209223965,0.00101619889260918,-0.00616175988103445,-0.0219763171002915,-0.0334148321370176,-0.0415849323667137,-0.0352584370187167,-0.0196273510808498,-0.0190420945917689,-0.0243246841482507,-0.0122464777372072,-0.020975714245273,-0.0187698632777171,-0.0189771299846965
226,"GNQ","Equatorial Guinea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0691801524081517,0.0819418721100724,0.122065140689678,0.170814263121775,0.22924992984886,0.292879331411415,0.317444351057827,0.316921647396949,0.274752249788866,0.23079668544804,0.182074568041821,0.118969260494868,0.0667143062778841,0.0164954918467788,-0.0176135754966312,-0.0184495569803391,-0.0200218669602114,-0.0103259176548034,-0.0280211708730586,-0.0154367138786627,0.0061165259872471,0.0243352873417333,0.0408226263887033,0.0545084805810123
232,"ERI","Eritrea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0364979406046551,0.0206012878238313,0.0144872848390623,0.0108845166764022,0.00788158636419345,0.00451731881290751,0.002827031113662,-0.011386759957341,-0.0122956177989503,-0.0147709819797133,-0.00738573422705319,-0.000379701449713038,0.00886872145421003,0.0184098245405042,0.0247590195193312,0.023915841692902,0.0214017405512839,0.0185545997599372,0.0156554372376683,-9999,-9999,-9999
233,"EST","Estonia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.00658540843373945,-0.0186809014007817,-0.021723356081506,-0.0112402439839674,-0.0115557604515723,-0.031862351219528,-0.0388550474383718,-0.0337102074723088,-0.0291238837218373,-0.020410107285644,-0.0195187608370389,-0.0309131930626586,-0.0475809410234781,-0.0574233283296677,-0.0621009715082592,-0.0945324187493024,-0.104533192742507,-0.11060279032823,-0.11097697210676
748,"SWZ","Eswatini",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0245566690345764,0.0504634193265128,0.0733123601645882,0.0831166653340722,0.0698647459347124,0.0658341978880468,0.0609680088549063,0.0481796420164813,0.0473763037347443,0.0426747931743212,0.0324592113750306,0.0272735958671679,0.00360186783938565,-0.022205216850718,-0.0450787237330167,-0.0859948969505782,-0.111429153801445,-0.120655910025478,-0.0981697172618936,-0.0622740030177922,-0.0218763255815126,0.00159438402077705,0.00527002655231867,0.00339105183583133
231,"ETH","Ethiopia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0333154129425506,-0.0095418094720963,0.023625739598456,0.0345576251632027,0.0347784959212198,0.0350877312635205,0.03524572481078,0.0371274219743269,0.0396652713964958,0.0457401286844041,0.049124509341935,0.0443904563402322,0.0432494466914857,0.042908587587762,0.0408455107593666,0.0411754691011783,0.0383453158977731,0.0378946006781349,0.0373803949994151,0.0415866192770458,0.0468756068947249,0.0405158101838692,0.0340882567827361,0.0281244456605294
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0131479602906162,0.00232933699632998,0.00755088004136617,0.0103085236995439,0.0214960490080569,0.0415774680145757,0.0497058662046213,0.0560200586637891,0.0397779463960599,-0.00546500768060092,-0.0481847152125242,-0.094595478589115,-0.0887705514741611,-0.130948589153695,-0.123305029358375,-0.0594080685407467,-0.0129157857738556,0.0244342325709579,0.0490035372055226,0.0506945983136429,0.0409713744777653,0.0158250638140895,0.0213304798936678,-0.00050364986339088
246,"FIN","Finland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0307766873623282,-0.0367665328450814,-0.0342162540022135,-0.0337433059812737,-0.0221045796215968,-0.0166537888217307,-0.0293908414182959,-0.0290243601410084,-0.0324146256383059,-0.0468888740961487,-0.0611898112107956,-0.0685427027805861,-0.0739008820317428,-0.0751042808143913,-0.0633320184042184,-0.0480821252851714,-0.0467503446870222,-0.0374127672225657,-0.0606076373228692,-0.0794535477826722,-0.0854439920340056,-0.0856749687708788,-0.088559480930851,-0.0930147488028579
250,"FRA","France",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0361769264107375,-0.0422187008823276,-0.0417151601328273,-0.0395692250420543,-0.0390855037166638,-0.0410565284846122,-0.0443378735292302,-0.0498165389592324,-0.0587917433575808,-0.0658838056302944,-0.0702344085916206,-0.0731179586975731,-0.0789873079311456,-0.081255214015724,-0.0787844728515152,-0.0773433876772486,-0.0726307036254875,-0.0718011274797187,-0.0706658541087779,-0.073540853533571,-0.0770824423353444,-0.0800954801296484,-0.0793742680314573,-0.0825403079373811
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0469375926891387,0.0335268492142098,0.0239500841119504,0.0207880497501509,0.0275669205054556,0.0352204964229592,0.0544743174117721,0.0735014937065588,0.0941730099605751,0.113278320861055,0.121934378320537,0.121051741650491,0.0945643805424405,0.0613075914890102,0.0526210326701668,0.0396391045210769,0.0315759610500352,0.0243988309438896,0.0103709016084306,-0.00126980539815225,-0.0102373400557691,-0.00837443051573269,-0.0215302357468049,-0.051759037195555
270,"GMB","Gambia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.021501273989029,0.0330259350923201,0.0463443194683344,0.0550286170800076,0.0598430335564231,0.0674621011256091,0.0687850030566084,0.068823617311957,0.0607597449018935,0.0515318322931719,0.0405910009224444,0.0431058470145678,0.0528938690584322,0.0555919910326921,0.0525728507219427,0.0516830318626349,0.0525763019686238,0.0565059361541171,0.0577753242596739,0.0568362385376289,0.056925923475551,0.054838116834321,0.0559660539069335,0.0541023287675408
268,"GEO","Georgia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0830469271145579,-0.113949609774387,-0.145769136531599,-0.171437974233751,-0.136619082274269,-0.128611589427195,-0.1027470923811,-0.0456059133470403,0.00597399202743154,0.0184279363902424,0.0360522808053181,0.0462340430825778,0.0483288769055379,0.0466971221254044,0.0557786359747174,0.05920666053209,0.065625966074766,0.0686707945136102,0.0751637899311968,0.0599862111118274,0.0531420176177104,0.0358299328270999,0.0162864731586956,-0.00254182074146086
276,"DEU","Germany",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0808557669134142,-0.0731243097301671,-0.0683456823921754,-0.0656572440928728,-0.0643564759274273,-0.0657653360857264,-0.0657102871345781,-0.0619319199381122,-0.0606364467535785,-0.0586373872932078,-0.056188074497766,-0.0491590089767256,-0.0438531689723024,-0.0368911697209136,-0.0303325075885658,-0.0282398069512358,-0.0282024873314812,-0.0273369697685268,-0.0304396540656,-0.040132813011052,-0.0615465040383575,-0.0800291976000955,-0.0904391789841013,-0.111664859076066
288,"GHA","Ghana",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0800260770701535,0.0817921645036122,0.076856416234443,0.0818982695643511,0.0737721074426676,0.0570593104524453,0.0425483206177002,0.03604052731696,0.0245585729999005,0.0262465841707025,0.0373670082608586,0.0429466979910702,0.0458034888985119,0.0665569294441282,0.0783938789866951,0.0731524114887856,0.0613911288625779,0.0597746122939447,0.0491126279574705,0.0333288256614064,0.023955932631534,0.0146271197767809,0.00651044473714024,0.00962832410420877
300,"GRC","Greece",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0117022730046654,0.0108841314173382,0.0132273062973132,0.0147570870984617,0.0155718668483735,0.0159146497690121,0.0137536959143048,0.0101122664188857,0.00719380221342614,0.00494939851275311,0.00176116928207759,-0.0115603136690496,-0.0181031744123608,-0.0207603267827057,-0.0160302893999796,-0.0136834332476149,-0.00608818444853244,-0.00292571808744712,-0.00498337450756049,-0.0140015916657981,-0.0220334217307635,-0.0182005852569578,-0.0266079919028957,-0.0379267670517064
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0514567382422637,0.0405124072425145,0.0330835125051945,0.0284674780018965,0.0258801757157108,0.0251793363227935,0.0231595041356714,0.0214298513804192,0.0304224122542209,0.0374843794700446,0.0375926881263546,0.0416914802304831,0.036119202629413,0.0292320928699443,0.0337530731186719,0.0244813119029468,0.0174840584602565,0.00732764705300393,-0.00544412498056936,-0.0144388839783697,-0.0213093420259887,-0.020828132104554,-0.0260501970531636,-0.0247513194449329
320,"GTM","Guatemala",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.088751546999662,0.0778549486082047,0.0649190112347542,0.0533000084388653,0.0507981833852891,0.0431251366271257,0.0370931855688192,0.0172398996839582,0.00129832997458323,-0.0035718452023406,0.00178455520826581,-0.004593626172919,-0.000384861738941154,-0.00601306494346861,0.000348973649178186,0.00518423746745,0.013276640360155,0.0140192265156729,0.0132664525857413,0.00798732072211727,0.021285630970213,0.0178958905436428,0.0323299143840723,0.032282018569388
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.029226020665587,0.0371874253289692,0.04462398604489,0.0492237629665384,0.0504123358902748,0.0509656484372452,0.0574260516905067,0.0626892115563056,0.05402324638925,0.0418676082244365,0.0340615662810142,0.037833247185024,0.0424795824104662,0.0424862445633898,0.0357987498227499,0.0297356597348548,0.0274268057826621,0.0277016579499079,0.0279420919466808,0.0277248248411597,0.0291365721469654,0.0334034224194797,0.0385737803485904,0.0427741490471192
624,"GNB","Guinea-Bissau",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0169289303020543,0.0128686222052936,0.0103970286229047,0.00857859098242764,0.010707093899853,0.0150280332149804,0.0199494767076036,0.0243659311154536,0.0278634890372693,0.0301146167662687,0.0336523617236604,0.0323523951511884,0.0341221029865093,0.033612139745389,0.0340747166609345,0.0337186772617344,0.0347073522185051,0.0365024424675635,0.0383924272470089,0.0378527569196887,0.037810434021146,0.034984712638382,0.0342769941860888,0.0344883766496136
328,"GUY","Guyana",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0489003487588653,0.0562353327490888,0.0570008578988688,0.051687885818251,0.0433027384591922,0.0372569730985235,0.0230712050187507,0.00215093601938832,-0.0117945565480958,-0.0264567589572679,-0.0254618295584275,-0.00680578910356128,0.00884080166214196,0.0267557584401661,0.0395997313696406,0.0505575412667527,0.0532082461052792,0.0470861101197593,0.0441819393327327,0.0363015432369609,0.0249198435308531,0.0202425251598259,0.0196691455571032,0.0216888427176769
332,"HTI","Haiti",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0379682791483229,0.0550365527271683,0.0697981025178858,0.0783183255492537,0.0667127143586346,0.0307960231488797,0.0193408420890471,0.0116005224323124,0.0177640847403233,0.0178736588340458,0.0160414230163812,0.0116261297198099,0.00820639202702744,0.0227183682624763,0.0285440506626657,0.0434442652597897,0.0545701571927222,0.0599089037493303,0.0658488188570818,0.0611523127793498,0.0531737703329758,0.0371339166229026,0.017265372419857,0.00912793110135857
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.111924945636715,0.104359807352594,0.0932186126988859,0.0827199688451308,0.0710677239051678,0.0712087509694819,0.081655280381091,0.067138162401936,0.0702822796073013,0.0751446572975927,0.0618278248485009,0.045585267285672,0.0369219208669667,0.0296493218626659,0.0237749808388721,0.0269278513216993,0.0360960656940639,0.0314805440765971,0.028446120221979,0.0200562239289099,0.0158805088410312,0.00233911824539779,-0.00563159577527456,-0.0139248797684518
344,"HKG","Hong Kong",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0369296725515889,0.0306143009237032,0.0224386836373569,0.0130383199518309,0.0125559462849878,-0.00413690571160237,-0.0234364325023275,-0.0530787946510123,-0.0942288717646622,-0.0893257006958848,-0.045593391704354,-0.0289959751487857,-0.00913278632783728,-0.00322794412929254,0.0049253126007569,0.00427165747834612,-0.000478738358752058,-0.00859646888033154,-0.0140982102028785,-0.0276289376044235,-0.0197241587679822,-0.0294264057605993,-0.0406830681371099,-0.0473572364656686
348,"HUN","Hungary",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.00990067344793494,-0.0051327209755183,-0.0118088117542696,-0.0159896499079765,-0.0211175850027768,-0.0280867036742648,-0.0351390239864989,-0.0406177203151854,-0.0456187300771031,-0.0467060822337441,-0.0497362270891052,-0.0528789664634042,-0.0535041092526103,-0.0480160237872655,-0.0479494964572059,-0.051477148617574,-0.0619443094601974,-0.0640197439575327,-0.0586013727885273,-0.0536783054333673,-0.0530155106637157,-0.0505334266958072,-0.0553881767069322
352,"ISL","Iceland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0230691391867716,-0.0298550662052749,-0.0316794633005196,-0.022383788008951,-0.0261053522351573,-0.0275425042408317,-0.0295628860648921,-0.0507927059831282,-0.0559275012844856,-0.0576142132737794,-0.0536678464356169,-0.0520728112647965,-0.0586907469439085,-0.0581455035727275,-0.0554875382186543,-0.0454768452278952,-0.0416417327283642,-0.0353818609360048,-0.0339478664477229
356,"IND","India",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0506458920756621,0.045810245966849,0.0399684380791328,0.0331665550225548,0.0263873542253856,0.0229745548620355,0.0231497170087234,0.0250969334354971,0.0297342356606785,0.0355270972585109,0.042944485190648,0.0489744717721636,0.0521741638366127,0.0532346371546211,0.0495783603486186,0.0472146402936595,0.0423842186344447,0.0338813196932635,0.0282838016931912,0.0242181099288767,0.0183864298916312,0.00747593206656361,0.00127028823736142,-0.000677433849433422
360,"IDN","Indonesia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0583949990054906,0.0533106989523795,0.0485767976618245,0.0440195548305478,0.0396354992835393,0.0399678547174451,0.0452289282347957,0.0540919374851498,0.0685322244433728,0.077176730144846,0.0838263778605366,0.0858034730282591,0.0914068849002074,0.0971504570606521,0.0936928920099962,0.0872852987306703,0.0734462138175713,0.0577819512634974,0.0475308312438245,0.043138742840336,0.0388797052492951,0.0270861244495473,0.0244356280365785,0.0310337954238105
364,"IRN","Iran",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0275009125283361,0.0229969547532898,0.0229293043755348,0.023923606268017,0.0227537822622836,0.023928403895177,0.0243242964410226,0.0254353131586034,0.0270218181046784,0.0253777242137241,0.0286730906555572,0.024900392945169,0.021921764834405,0.0236491403956258,0.0250157814076155,0.0275449472232401,0.0255015041432078,0.017366700227651,0.0109374682340133,0.00460597997845125,0.00260570331104293,-0.00945392400942666,-0.0204154562132772,-0.0164657666672349
368,"IRQ","Iraq",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0346659769228759,0.00984127907425059,-0.0267976311328951,-0.055926780956162,-0.068437946171256,-0.0515324322636599,-0.0379489429459377,-0.0331373991624534,-0.0204434206298158,-0.0163876109391776,-0.00675299437316767,0.00989192379875736,0.0356443599506067,0.0640261877555821,0.0822522465529298,0.106453456458738,0.116527575278547,0.113066582004987,0.0943155807122946,0.073172120737724,0.0666040282875964,0.0495020755069253,0.028455303261492,0.0169728693112559
372,"IRL","Ireland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.0179351552883e-06,0.000876380851513758,0.00210644006043048,0.00411898213997208,0.00249520865446717,0.00172468052376229,0.000248409874209043,-0.00166872355198276,-0.010544140554275,-0.0236665858036324,-0.0491906927643706,-0.0693217774193837,-0.0844188796325187,-0.0879436150091819,-0.086868057877102,-0.0821842659855936,-0.0580975101541348,-0.0547926826114258,-0.047374968591145,-0.0303828199092891,-0.0242452094823966,-0.0308396338848546,-0.0441885493810709,-0.0563426381056429
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0139210705312611,0.00644277246594727,-0.000258289637687525,-0.00379067848253708,-0.00853700831758874,-0.0114329976863099,-0.00267665477107291,0.00163208226691491,0.0142319436595422,0.015665037838658,0.0157224750918368,0.0416779942369818,0.0580556406488395,0.0691475612621841,0.0707043977265296,0.0640873400175972,0.0493277440309279,0.0315349880239402,0.0223187287570183
380,"ITA","Italy",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.05756509913388,-0.0760585207186518,-0.0850696920342176,-0.0861586274378538,-0.0841889468437716,-0.0831443965321108,-0.0803915594088604,-0.0753237837262726,-0.0724208162235384,-0.0794732713297485,-0.0711667425725115,-0.0695454998594489,-0.0689720305973577,-0.0455327546411224,-0.0239114314745122,-0.0103282399218481,-0.00770246280563059,-0.0120336790130965,-0.0259429743004574,-0.0466853112304394,-0.0593254664320793,-0.0520733256780179,-0.0598079016521604,-0.0579609739049562
388,"JAM","Jamaica",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.101150402038374,0.0804099020646665,0.0505961034564453,0.0351189797716498,0.0282891718341092,0.00532299277771808,-0.0108749002197096,-0.0284107149225227,-0.0420145457365239,-0.0746084706833509,-0.0936563989907779,-0.0934068489983106,-0.0843573642109066,-0.0556620852274497,-0.0268397101420501,-0.0111798006385545,-0.0114148840851481,-0.00820714892677732,-0.00429858714238508,0.0044098323967825,0.0136052784262175,-0.00154502622325234,-0.00357777950304974,-0.0135268820672078
392,"JPN","Japan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0302564982858473,-0.0252315994674707,-0.0213264623137592,-0.0194890257972678,-0.0209611407881713,-0.0250163319353378,-0.0286526303397682,-0.0325710643902543,-0.0357549710881765,-0.0506174927332428,-0.060429248891485,-0.0631636191935254,-0.0617043764990199,-0.0572875478909264,-0.0624065263067773,-0.0679367914398208,-0.0793798636399787,-0.0902521017612387,-0.0917163982149445,-0.0924271054174018,-0.0910677106876224,-0.0779495988754728,-0.0648475096731318,-0.0523470312443508
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0368770672295062,0.0310240429935313,0.0256500492756664,0.0251962132283294,0.0204389895391817,0.0114074132371502,0.00976184252493151,0.000513967757991063,-0.00808497408199777,-0.0224633572571688,-0.0365660629494114,-0.0312520698954163,-0.00206677112539509,0.0283611623552065,0.0506767705022064,0.0733069909288062,0.086632106617115,0.0778647358647855,0.0673970928464747,0.0405259669112656,0.00439610436357341,-0.0479446997306504,-0.0927085997959005,-0.0952411662402363
398,"KAZ","Kazakhstan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0206219605059619,-0.0421228837072672,-0.0764782884074375,-0.0945786551464549,-0.0743517217920566,-0.0398985106550805,-0.00704420742251964,0.0173009821230494,0.0338089548532945,0.0468576088579329,0.047800981621904,0.0394717951261152,0.0338144165455028,0.0243791516910439,0.019470374858513,0.008495392978765,-0.000185343890656759,0.00045024784800618,-0.000758227329705371,0.00368637208734079,0.000666874140862639,0.000174170242886795,0.00786340486921611,0.0119112918128645
404,"KEN","Kenya",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0197904080298488,0.0320841332067394,0.0360410841487315,0.0356206362179854,0.027237032845042,0.0230572023958775,0.0234133823320439,0.0279139823086079,0.0288509442118732,0.0361941968483408,0.0489060835050212,0.065067171536088,0.0723365689654127,0.0683501211869149,0.0599020845344898,0.0521890292277305,0.0453270430500667,0.0422332874883056,0.0366814068488717,0.0321002403810604,0.033019893212219,0.0294798915217225,0.0293148725070642,0.0238060907090942
296,"KIR","Kiribati",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0310035343687249,0.0494685103875725,0.0572940258326695,0.0859988640912306,0.107461516683539,0.114866167184179,0.12628197072276,0.139414121363186,0.122260517694758,0.10307056806142,0.0568431730136076,0.0322043352633552,-0.00659447543615157,-0.0374740656179965,-0.0700575119155797,-0.0905987065905961,-0.072025170052835,-0.0420567364583873,-0.0334815577512779,-0.010905700605794,-0.00815305318556335,-0.00964528606150699,-0.0160948465335045,-0.0277550970718725
689,"XKX","Kosovo",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0518419237653022,-0.0767549664032483,-0.0902630303600787,-0.102704364814316,-0.106012836522132,-0.111642273413026
414,"KWT","Kuwait",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0562591016765246,0.0589376090715041,0.0579431450822261,0.0582718788027514,0.0607979252958728,0.0547429653802307,0.0424263468294441,0.037243327662593,0.042341861295317,0.0407453850910544,0.0366474874790788,0.0296906669591586,0.0272133812402053,0.0172541719408987,0.0142852490559167,0.011582416727224,0.0117589899593906,0.0123700536464137,0.0199429499911148,0.0212131704200336,0.0235506995228154,0.0240739868323625
417,"KGZ","Kyrgyzstan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.00845878801104127,-0.0147303291164159,-0.030159839517375,-0.0335556610952682,-0.0136276329736059,-0.0243768446169396,-0.0349226228086588,-0.0212171103129933,0.0011658786374924,0.0210191276166127,0.0436471992070657,0.0471074533208478,0.0544123417237272,0.0667024449520084,0.0780163534067584,0.0732899196689414,0.0599280123025765,0.0417480264667398,0.0155417385870533,-0.00963165554735342,-0.0433217621649609,-0.0958877473190585,-0.104781292119679,-0.071044309496934
