"code","iso","country","GHN.raw.1999","GHN.raw.2000","GHN.raw.2001","GHN.raw.2002","GHN.raw.2003","GHN.raw.2004","GHN.raw.2005","GHN.raw.2006","GHN.raw.2007","GHN.raw.2008","GHN.raw.2009","GHN.raw.2010","GHN.raw.2011","GHN.raw.2012","GHN.raw.2013","GHN.raw.2014","GHN.raw.2015","GHN.raw.2016","GHN.raw.2017","GHN.raw.2018","GHN.raw.2019","GHN.raw.2020","GHN.raw.2021","GHN.raw.2022"
604,"PER","Peru",111670.190547317,114957.541505187,104113.64361289,94578.7570576174,85569.0658567138,85746.9317540552,91444.7327138384,85164.4971591389,102041.859671078,110513.628869499,133646.6886973,156748.43249861,166791.469616048,176503.301772181,167948.361049261,177217.436971298,176505.371938401,173996.222035535,174995.88155178,167767.290992668,168062.777769984,136027.096238595,141435.073075142,152768.097321149
608,"PHL","Philippines",277245.57495273,283974.684424134,273409.403128517,259274.878341379,239164.208874985,233544.143906316,226895.791648025,206218.290197616,216576.895300051,221934.786293007,228437.381752447,252380.985163393,264937.357730598,282378.532313428,308269.114147398,338824.115967029,375836.046734615,406000.004895392,457401.151087457,496305.954416957,512229.216891659,484677.885689387,478872.709612445,470495.65393056
616,"POL","Poland",237270.157338555,178090.789395334,136013.51085599,82966.5817204584,91539.6440328338,112807.272281568,157514.613565578,285317.329417943,396522.869938554,435069.930165943,417454.716240885,449865.454655065,445920.900436202,409754.913873319,379550.464826893,324416.642536356,295609.80996953,323098.560060107,379305.205451846,401696.947344179,343942.451904461,300601.472700122,363031.107359233,367092.690015593
620,"PRT","Portugal",144534.625175253,147485.12079933,145218.460438773,156623.655173555,140314.487820671,132578.371795846,130020.161786722,105408.744975653,81156.0903808591,58930.8950766651,46752.5555881405,27241.4476021285,11516.957982341,5080.28345391194,13166.417070481,36709.4178227444,60173.6836191974,63064.8702237513,70298.2905755544,67543.7262875118,66776.7664523938,54819.7616218915,42096.6142491338,34704.5993313237
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253116.068329539,308093.608808055,376157.995294485,440830.261055403,449079.794282173,460689.113155756,437633.396670163,403854.997936264,388396.974858806,337258.816360964,296774.214315139,263667.224541381,262637.914407624,261683.859145779
178,"COG","Republic of Congo",51347.5928601827,55676.3801227241,53424.8224308534,34592.6170084076,26183.7956107328,20326.0434119045,23680.3300982456,29383.0488594393,25839.4730244604,26609.3570511039,32464.5973731524,43710.5739308042,48185.1653692015,39958.9360532186,32514.4277085875,25440.540392595,24220.6583251933,26426.5953627947,27091.4441587295,33694.7144648458,40352.2164730672,44270.8063213633,43618.6662485446,44270.4507971176
642,"ROU","Romania",0,0,0,1879.45260326276,22597.0781805843,53238.9687248358,80110.7203752282,131980.309923059,184272.934538929,203829.528914461,137368.607792004,104247.367782793,86368.1328626873,64122.9645229194,28063.0873826547,16620.8774747905,7036.66005634035,9406.05032254568,42657.980479357,81049.8053812501,79030.0264843241,71142.0358665889,91620.7804189008,99313.3544106629
643,"RUS","Russia",1762966.46907693,1248952.9023388,1300079.87808401,1301247.61833183,1562247.30550762,1848581.35426936,2114662.69080753,2534911.25348564,2677095.68893643,2797995.26214177,2506518.47870149,2580553.18689398,2719536.711598,2773349.31728876,2632736.23911701,2525923.79376341,2423630.33010242,2406798.75097175,2513699.56425317,2757095.0712589,2664392.08376113,2470006.71536081,2703893.56669497,2679961.40850657
646,"RWA","Rwanda",2892.2281712419,2108.0850603719,2634.52990780359,3006.2716425118,3580.86109084628,4391.51439245438,5105.08807832256,6910.24322457592,10149.4673045312,10893.2022831707,11947.7800628097,12608.1807392447,12496.2925541637,12565.3441179743,12782.596474151,12663.2037319839,13778.0027695336,13845.6263764218,14142.7613454204,14671.4469742295,15486.0378939937,15901.5236798229,16415.5102333825,16238.2075600823
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",410.32078969697,457.127192727273,475.998918787879,519.305372121212,522.687343636364,549.6159,503.983343030303,461.906400606061,458.729986060606,433.192396969697,424.048996363636,402.305587272727,400.951090909091,355.922428484848,333.09925030303,345.468222424242,332.486413939394,316.166095757576,320.135483636364,331.083436969697,368.334090909091,327.855785454546,309.638713283181,274.467174434224
662,"LCA","Saint Lucia",1039.20929393939,1077.33875515152,1069.76587757576,1032.82573818182,1022.44040545455,1030.09014727273,940.300596969697,910.418865454545,862.089397575758,827.621960606061,800.020715151515,936.521864848484,984.342314545455,1006.57891454545,1005.8132169697,1019.8231230303,966.372792121213,909.68822,900.052768484849,890.749555151515,817.378973939394,788.528711515151,738.155652651048,731.689905481232
670,"VCT","Saint Vincent and the Grenadines",543.901047272729,493.860132727273,527.08784,495.549021212121,493.118043636364,543.18344969697,554.717067878788,535.344091515152,540.428278787879,515.661772727273,647.310975757577,493.406550909091,431.487227272727,398.911650909091,320.053801818182,372.279089090909,333.766375757576,320.634361212121,258.719982093664,278.595098607897,322.965686666667,345.588226060606,317.9335349154,325.767067327596
882,"WSM","Samoa",532.571287272727,553.132821818182,623.991598787879,662.949515151515,674.332328484848,674.775687272727,670.954824242424,664.625993939394,627.313472727273,554.152084848485,517.476472727273,541.624775757576,600.049048484848,641.833860606061,691.034248484849,743.316606060606,876.86129090909,904.691539393939,896.32689090909,769.217927272726,678.494648484849,582.112836363636,581.653388727468,511.912264536538
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.580015757576,347.567852121212,356.546092727273,358.681347272727,407.888403636364,447.99818,510.88795030303,512.059454545455,502.092937575758,493.129915757576,473.768026666667,454.852262837739,393.236771109237
682,"SAU","Saudi Arabia",162039.421397399,175801.234801152,244043.043631513,436061.922996922,663593.04320762,1039549.34772538,1212362.93018957,1414131.91401983,1319528.91501624,1308528.07046846,1259400.81141459,1372094.59684401,1309116.03006041,1413771.0314514,1322105.52154483,1485200.81688641,1693739.13935617,1863067.12517799,1791404.8755967,1749223.26958986,1712848.45356194,1421807.58243503,1217182.85458492,1163612.62884702
686,"SEN","Senegal",24258.1393630437,26756.8529073865,26187.3860750848,25071.9677755275,23755.8142241531,26576.1369742344,28241.2831202515,28686.9237126825,27811.0088721299,26991.6083796064,28911.2898273203,36278.562978151,42183.7881034443,41709.1379367694,42143.6266104429,44020.3627443224,47028.9794848945,49853.8753968133,50980.1092255806,50201.8253754772,52864.4325585199,52299.5911156143,54180.8623853015,53169.549103004
688,"SRB","Serbia",NA,NA,NA,NA,NA,116000.756010299,92418.3767618947,111797.82511753,123862.302680116,114613.830066282,68529.1184495334,39555.5557492169,28241.3283238795,7906.00935534536,3231.98075939126,0,0,14050.6620304151,38693.863526589,47106.415205775,49945.8968271737,56649.0766666562,62140.339239844,62099.4710410053
690,"SYC","Seychelles",882.318712727274,929.212566060606,1017.47720545455,1019.38897030303,959.375661212122,975.508221212122,913.849724848484,858.505774545455,860.382227878787,856.510235151516,891.1201,886.15983090909,794.566706666668,773.991487272727,661.614734545455,721.856506060606,828.704026666667,1011.71246727273,1162.84386727273,1313.35678363636,1403.11016363636,1487.44569151515,1568.38288621206,1532.73373471305
694,"SLE","Sierra Leone",3086.9883144169,2862.70276584022,3056.84573076217,4077.70866145087,6672.35846060606,9367.6761090909,11549.9144,15188.4696,14805.1236848485,14060.8742545455,13251.8632242424,11734.3070666667,11155.0100363636,12301.2478181818,13013.1514787879,14311.1180969697,14208.6326424243,16116.8920213966,15656.507093263,15810.1100201114,12419.8133068902,10026.1797457246,10079.5259476862,10349.0671681903
702,"SGP","Singapore",95599.3206449341,88828.8292341197,87737.3153098344,66799.5619128357,59186.3143441512,62235.4089209212,25532.0647219335,10227.0989103836,0,10497.837339796,19652.8836090476,30100.6774782994,24444.7301575757,57742.9333696969,92623.1445818181,110482.97910303,145522.201151515,110637.352836364,76721.8376242424,93640.9868484848,55387.2308848485,88426.2628,81699.9866194746,87280.4541119167
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223.40244548125,1220.46539753994,733.75116535181,613.677284814569,602.570365647652
703,"SVK","Slovakia",NA,NA,32715.4472446794,37019.6518805802,41400.566115198,43383.0327160531,45100.9981321936,48486.6713709234,47447.162249246,49617.406581899,39525.1629338617,33764.3626501865,31754.5761182678,23112.1236962629,19217.2167911204,13385.234168353,15719.0154540168,20549.8293127758,27760.0966715351,36446.0014958925,33678.2981232556,29222.7177913928,40135.3579630509,40670.7517407543
705,"SVN","Slovenia",NA,NA,NA,NA,NA,25244.6942883556,26163.8178654818,27460.1283340028,29670.1455706564,31992.8183412905,25445.0157709992,20912.8834897145,18722.3878059836,15857.1831644429,12364.1000269954,8027.11406703385,6894.0727856141,8228.35223585893,5340.37418293709,9516.88694193505,9742.35854550235,8460.59851453264,9806.05085170732,10137.2129518308
90,"SLB","Solomon Islands",691.004907878787,684.3023,684.347498787878,686.297618181819,703.696297575758,752.356219393939,793.373323636364,833.865225454545,877.497997575758,918.172667878787,941.175866666668,961.753723636364,986.21367878788,987.137855757577,1038.67800606061,946.613472727274,801.122945454545,685.839163636364,590.697763636364,545.464248484848,496.225381818182,467.10376969697,512.952288160015,562.416317652322
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41035.8162283829
710,"ZAF","South Africa",780035.959228898,773848.806130367,743233.477184325,621717.392107473,654277.391092929,754865.867996302,733463.874541456,802183.136558171,910134.195835814,1034468.90856278,1038183.14633072,984749.048951892,909763.555144986,761552.721227808,671398.623502274,684693.838989543,545958.869308348,502599.868011135,447267.257009163,462143.229189319,548219.611105119,496667.884245044,467523.52178835,395832.632129725
410,"KOR","South Korea",1065398.78852469,1027814.26848702,974325.198837489,941282.068835531,895448.300514187,861630.363285979,849942.135162684,878113.080839085,981865.906337316,923203.486720825,887341.260288025,1014611.1773698,1121013.24582706,1194217.282169,1236384.4619382,1223362.93083547,1188078.34715771,1117621.10030538,1083387.15834995,1043919.13304141,886883.340101476,709131.950270574,680940.56313426,603653.1426792
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70161.5615706521,63116.3496638971,79650.0265893894
724,"ESP","Spain",566759.11096389,622828.070834223,660558.083821632,736266.951036008,755227.261474778,799821.639800062,847619.614970179,806172.778904074,787179.848146845,647543.017909034,465734.184253099,322613.840294347,198630.718907779,103912.150125513,45369.283421139,140249.089814642,246011.168990415,210744.012855455,236610.618763335,248281.012364706,216727.246652783,136728.658270105,145420.674947356,187722.969455066
144,"LKA","Sri Lanka",34359.7566562735,38075.300755969,37698.8042662991,40101.3599773143,40424.1970810456,42421.7579239519,44019.4111060812,43454.4737632197,42705.2570086091,41432.4363655804,40416.7222262577,41980.839437496,45817.8853787468,49262.628814687,46875.9344606787,51662.6306130734,60754.4938749524,70147.9647019988,70029.569137401,64533.8700814075,62757.8559888674,59304.2853086862,53911.1333076956,41568.4185378075
275,"PSE","State of Palestine",NA,NA,NA,NA,2655.33410909091,4627.72082424242,6606.21420606061,6396.63340606061,6073.49081212122,5626.39398787878,5164.99646060606,4830.2400969697,4379.32383030303,2936.67625776548,2010.82380391015,3175.25973427607,5168.93950696415,6590.20217952365,7651.90740463409,7070.6137921579,7332.95806521289,6942.45402096651,6702.85711588777,6053.56297965454
729,"SDN","Sudan",162714.868555633,166876.396145798,163674.86380565,166935.089233052,169897.453450318,177566.96585349,179100.330669803,176769.034681866,179392.613031372,175160.723362978,171118.340576977,164014.81271236,147030.73460441,145548.931617208,147876.684778112,149043.626290132,159781.638898362,162802.175184311,167365.572242294,173773.064547878,176429.856296044,174496.917647458,166213.582720964,155081.648627926
740,"SUR","Suriname",3927.39364363518,3250.11488206323,3577.7473816441,1415.05766860724,519.163998024879,0,0,0,304.395474945086,1499.60608584238,2828.18190612699,5033.18103635462,8156.55270037319,8147.95688902083,9812.54007572913,10561.8810045,9201.4479224443,8922.99147840408,6594.03450778136,3936.2675612444,3604.61854711206,3611.13872461819,5751.36003337488,6159.63950220824
752,"SWE","Sweden",81242.7969489766,73262.5610098602,67645.0413164226,64961.6798886789,64087.6398862897,66664.9581773512,69789.8116523682,85495.1268259527,89397.6831474045,83615.1100611448,67283.2455253229,69265.3128684919,54551.7668115437,39974.5025851471,28733.2272403245,18036.1129260768,14338.1804082395,19767.550869109,26648.2674200912,28645.7873709334,21958.5890921631,22747.7424918083,29836.4455787908,30400.409961826
756,"CHE","Switzerland",47025.4180366717,45724.6899319173,53634.611097715,55276.4108068963,57380.7926498626,57875.7308442642,60117.9511181045,61227.5116318807,54932.9048328733,57509.4252390509,53686.3302096376,54150.0642656033,45224.9134202226,42006.4769713254,42549.3668717162,33896.5443261116,31084.53181659,31464.7109203446,27270.2072434752,25338.468384726,23686.0702301972,21242.4129753386,21425.879847494,23288.4264569178
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",518045.658181819,548164.308484848,556505.678787878,680797.62909091,752146.449696971,810230.033333332,803883.203636364,754687.419393939,717344.803636364,607181.587272726,450944.78969697,345300.752121212,240035.961818182,200345.032727273,194599.011515152,226670.631515152,250492.506666667,281633.088980716,337600.416363636,363019.677575757,327300.765454545,306022.271868372,348907.429762516,321650.664497479
762,"TJK","Tajikistan",6120.91106622248,4873.76370748673,3815.79175583868,6260.18337774273,6836.54185478346,12474.6879589597,14382.7374232174,17623.3944983316,22047.164833914,20022.7172013769,17751.8646694765,16129.1914763593,12490.1499547008,12370.1324474559,9231.97422660616,14259.6699781275,18460.1856321602,23300.4647895605,32734.537187169,39853.9723259671,45860.2743592792,49245.2395625306,49834.7672031015,49190.664415549
834,"TZA","Tanzania",82893.0463287188,80685.7644850382,82302.9764083505,91313.4858329876,105412.171608893,108278.104610845,123811.603441627,121025.858165051,121234.370759047,125236.414749488,126722.179394933,128059.575055369,128825.692923311,134979.438538167,149286.298500239,153894.180641968,166870.007435054,166498.408918457,163476.048230341,161065.406343029,162512.465818191,162774.188582255,164023.53925459,162681.031232618
764,"THA","Thailand",585304.683183177,530377.787326292,489798.325415111,470741.64768578,473064.266488925,511705.090635943,555341.581862564,606140.377816203,692520.016330281,695494.885444465,706382.455467835,725034.285657349,703292.629716661,720167.966867553,705852.975112528,701957.567942405,680250.140582927,671071.847281881,654717.615579013,624709.247796482,564678.018302487,516097.530918339,471516.298218723,464711.58563335
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15029.7600550303,14387.0115965576,14090.0258112446,13433.1531198222,10985.8794258977,6660.46924757992,3075.70919884525,1091.04165042997,0,0,0,0,0,0
768,"TGO","Togo",11370.4052718223,12006.0413926176,11371.6930748921,11825.9139649765,13163.0429239111,12567.5133272727,14097.8192060606,12904.656569697,11085.9562787879,11278.1314666666,15429.3167757576,16484.7832969697,17236.0896727273,16189.8466242424,15624.986169697,13305.014169697,14899.2384853116,15489.4256683629,13753.2147039748,13276.0247588352,15238.4907371495,17490.9666467213,19500.6776668119,20639.2627090182
776,"TON","Tonga",293.571709090909,281.801678787879,268.105460606061,273.113587878788,317.783951515152,331.466472727273,354.864084848485,371.548193939394,354.731927272727,346.130363636364,388.344418181818,347.979557575758,262.658727272727,227.951727272728,234.647557575758,221.39823030303,224.848848484848,271.535890909091,310.71276969697,343.972903030303,457.405248484848,561.317072727273,612.283444903729,NA
780,"TTO","Trinidad and Tobago",50407.7986333564,65314.7539039111,80478.2528181816,99638.9519949929,124128.642334608,135098.558624768,151122.051046858,174783.665920675,188015.628593745,184353.757800996,176804.17910148,171378.963779688,154814.331790534,131823.414356026,111946.826244915,92343.7999680642,72545.8974180048,45988.773462219,37020.7890519726,34207.2234099693,29689.3840859001,30618.289862796,44030.1735094594,42855.818266536
788,"TUN","Tunisia",48390.2003229012,49591.2288013166,55358.0867993726,56999.9210469802,59856.7676249719,61547.0163725858,61698.3791695367,62357.915535064,64250.6465857622,67270.4625107407,68057.5058772753,73766.2851555326,70061.6827483396,71160.1779225874,66981.5571638376,66162.0677096953,66819.3819259245,62475.5049132845,60649.7408173219,59399.2692590449,54547.0830999002,48727.6617663855,60169.5247859712,65819.6912832634
792,"TUR","Turkiye",552356.513593175,605369.602211293,562767.840680766,538859.080042866,544799.39367334,506962.668550791,519933.606829794,583830.873564532,706738.842065046,752944.084664523,792564.710705093,840284.478524325,887769.895432718,948155.672345134,939681.207845898,944550.981017465,967633.214920348,1016312.27517498,1111267.78819351,1104244.22385552,1019050.05166233,963142.51674783,1001746.96527656,971173.251909523
795,"TKM","Turkmenistan",57394.1703401876,68391.6699495238,90291.0161754502,103358.311420916,153940.344310026,201967.677252254,224782.738242212,242705.063188386,229246.490675834,238936.859966419,191140.877177263,191129.63604334,199125.797818781,187803.383734052,190943.504824611,198048.914625442,204377.739377056,198661.297147771,184182.800997425,189694.3234393,161638.130557394,139336.225041021,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675.974524121213,619.389316352961,562.969102978489
798,"TUV","Tuvalu",42.3867278181818,38.3987552121212,47.299586969697,50.6691010303029,50.7999044242423,48.6642153939394,43.7073089090909,36.1844469090909,26.3137227878788,27.7837102424243,29.309403030303,23.689634,23.6289614545454,23.8952604848485,24.0330586060606,24.2738807272727,24.3801946666667,24.4273297575758,24.4838969090909,24.6481864242424,24.9603452121212,25.0763813939394,26.3387257245269,26.6329302668125
800,"UGA","Uganda",40342.5874312036,40747.0977865768,41065.8819446518,42503.3085194946,46998.4779461923,47814.8430046568,52659.912771694,50911.3845140567,56996.9147047804,76234.6663653064,84510.0136614064,94367.8095639506,96897.5659592723,99228.6122519117,99238.6517330734,97682.2772227274,96833.7710606061,85134.2129698686,74912.1331652302,75010.5610001535,74706.1487973662,77192.0180963147,78362.5225992379,79557.9507147969
804,"UKR","Ukraine",391526.094557441,218216.025872962,155617.35588787,0,33917.0758820378,90506.3557023268,242195.440637664,383966.803017779,499021.293295209,554213.94334836,419907.331566758,371809.779671919,390738.714391189,366171.01244531,345949.128732378,281356.602159969,245542.466889322,295106.387524662,272051.22471657,277564.528999631,232528.838363683,177975.179010193,122442.258917232,38900.343878223
784,"ARE","United Arab Emirates",220833.056315622,291287.608232125,289595.556212799,238550.048334902,275768.007462764,303719.127857494,321206.859241881,348440.901971368,371144.130171687,421947.92945693,453085.009612039,552358.335523882,624949.320492578,642986.690482626,667397.261908683,646706.339938847,653004.545759224,622428.773207503,529061.896733664,450975.239151861,417915.833191136,375246.705226809,402737.704004517,435446.730130101
826,"GBR","United Kingdom",509390.19230328,511115.523703417,566633.258977397,543389.437082612,544350.5195795,536343.410574805,508293.381142223,521651.930473934,494333.249654733,451343.429605613,278930.407640229,240217.258818014,119339.903253991,99713.6604872145,85303.9889575024,27777.2358256803,5640.90199806821,0,0,28217.601594323,0,0,0,0
840,"USA","United States of America",9578543.46178294,10072363.0101878,9598954.47108856,9261277.53049819,9029240.21661079,8931085.51694183,8653768.33109801,8356725.18009439,8361709.8907799,7679741.31441861,6207834.53337067,5938120.04699948,5118257.12663423,4061913.87710956,3922822.41533677,4150799.908354,4134122.405622,4086138.58559662,4555396.67289218,5480746.07897018,5273499.85941871,4127721.62401621,4505145.80451595,4398392.30079226
858,"URY","Uruguay",47001.3071728239,37848.0387857379,32505.6462408747,31442.9107974805,32287.4811858498,35974.923953879,38537.3295457726,47660.821145071,50204.7570742257,63178.639148271,69503.8438774098,63403.4305291283,61611.7034641151,58714.8561365216,52224.5023670897,50107.9990514325,47524.5520207161,47569.954377186,42207.4396528984,44365.8561803221,46231.5452121955,43556.0771580363,51041.8711766301,54625.4680554252
860,"UZB","Uzbekistan",238199.874122413,251904.721437812,269045.498270256,308811.096713511,317740.704905301,312007.417411211,288310.442928695,279271.954148936,246857.9809862,258575.381440296,190677.08849189,154492.886454474,156399.040491679,183058.29921388,175882.804534107,157384.742119168,139215.406735043,161936.727442278,172682.120684752,198684.215322522,205878.894621525,195797.284767744,228052.8949507,269015.662137218
548,"VUT","Vanuatu",908.010218181819,795.387145454545,654.529921212121,543.589078787879,528.443861230487,448.993412121213,429.692721212122,434.725836363636,783.977387878788,979.685472727274,1132.87238787879,1255.27693939394,1360.08586060606,1335.48187878788,1295.4642,1315.65012727273,1027.60014545455,583.399400661157,325.732757575757,382.713993939394,230.335442424242,233.106096969697,295.308266363801,296.415554790551
862,"VEN","Venezuela",405114.528896033,424822.446463435,387333.927920784,414126.23772439,396056.81331024,344149.191899988,324617.004389005,293876.370936585,268856.212383374,323565.742134719,305594.846595676,375024.767869723,321504.918547338,369657.730303577,438096.777856408,391902.398558388,338783.603372892,266335.846011035,203207.108715496,138807.073543374,119447.893358765,129684.085290137,144168.494394609,149871.897430543
704,"VNM","Viet Nam",332895.00969558,352124.889242024,364797.138588464,383111.794636163,402388.1706822,446216.185153423,476669.754907549,495787.837873986,510283.894115607,527141.291326623,558087.482735468,583609.812653415,599511.900140765,564167.075712819,550551.755274141,606217.175535031,698497.430673877,742202.54789583,760955.651425171,823831.646756409,1051512.21835011,1195495.49288724,1249488.93449824,1204004.94168216
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",59428.8744221542,70389.4243133768,77444.9107051802,79310.1243771203,87228.175918152,93379.3773001298,103827.081407595,118641.461063081,124689.637388343,121859.463913861,126003.824837138,126992.897163716,111089.494624003,82934.8923195392,85952.5313371914,73575.7587143613,32065.7131377652,23780.073614804,26934.2394739705,29273.4585857114,26780.1363827656,18239.9085612288,9003.21043937142,1185.09136019972
894,"ZMB","Zambia",25532.4167061593,22741.5662194764,22874.0675403372,29272.1743257714,38142.1386889821,43152.3482277703,49819.7704227118,45120.7041944673,45093.344872719,47272.6610596158,43000.1499247847,42554.0811895013,36950.0698304657,43945.8250779087,51247.2359465784,55062.4903519946,61377.7686828576,62547.1766476524,61555.4310487222,61023.1058179008,59886.7014512636,57394.3679456287,53058.7520320638,53333.8161977878
716,"ZWE","Zimbabwe",35325.7538284699,33918.149035315,32327.0315742032,28496.1920978832,22491.5556839989,24192.4271953754,23927.8990112181,25137.7973667051,24547.9774766205,22626.2795154622,24923.338675301,26288.4020777599,31074.8070120279,38384.4078299942,41919.5647566773,40733.9628842027,45807.6035089785,39245.1311719828,33743.095066923,29773.781133588,22020.8101677758,11032.7153189916,10881.6442606995,12258.9777944429
