"code","iso","country","LUE.raw.1990","LUE.raw.1991","LUE.raw.1992","LUE.raw.1993","LUE.raw.1994","LUE.raw.1995","LUE.raw.1996","LUE.raw.1997","LUE.raw.1998","LUE.raw.1999","LUE.raw.2000","LUE.raw.2001","LUE.raw.2002","LUE.raw.2003","LUE.raw.2004","LUE.raw.2005","LUE.raw.2006","LUE.raw.2007","LUE.raw.2008","LUE.raw.2009","LUE.raw.2010","LUE.raw.2011","LUE.raw.2012","LUE.raw.2013","LUE.raw.2014","LUE.raw.2015","LUE.raw.2016","LUE.raw.2017","LUE.raw.2018","LUE.raw.2019","LUE.raw.2020","LUE.raw.2021","LUE.raw.2022"
428,"LVA","Latvia",746.002613333333,770.636906666667,1016.86992,3717.34784,-3415.93498666667,-2752.89754666667,-4084.39514666667,-4431.85226666667,-5614.81130666667,-4888.74085333333,-5498.00298666667,-5079.98944,-4810.66101333333,-2305.90176,2117.21797333333,3721.35381333333,1425.1128,673.55312,607.08816,23.7182933333335,542.552906666667,1239.94645333333,1858.49072,1472.012,2140.99733333333,3421.41877333333,2474.07936,3388.1008,3541.4392,3622.90213333333,3625.18602666667,3935.34362666667,3998.77968
422,"LBN","Lebanon",109.529173333333,-89.14512,-73.8906666666667,109.907786666667,-50.8441066666667,303.000586666667,240.3584,147.720266666667,-386.95504,33.4767466666667,-273.346613333333,-86.4459733333334,-34.77136,-294.866506666667,52.7738133333333,-38.7162666666667,93.0900266666666,103.239306666667,426.294186666667,-124.441653333333,709.802293333333,-34.4293866666667,-393.098346666667,191.138666666667,588.560533333333,182.076373333333,347.75024,1872.79253333333,-257.7624,-623.710506666667,-531.06016,693.424213333333,468.869866666667
426,"LSO","Lesotho",511.030293333333,704.342933333333,447.215626666667,401.403413333333,265.701066666667,317.04592,421.714186666667,338.651306666667,374.289813333333,383.120053333333,342.901546666667,158.443573333333,8.80581333333332,77.1760533333333,335.756746666667,642.73888,1573.27274666667,1888.64544,1545.20650666667,1339.81488,1183.71626666667,760.24336,371.480746666667,627.948533333333,297.467946666667,1785.30842666667,2743.52992,2206.19210666667,2157.90058666667,2114.18906666667,1938.41477333333,1888.65765333333,1713.89706666667
430,"LBR","Liberia",3718.31269333333,4706.0416,5396.55904,6281.25626666667,7799.50794666667,7603.87477333333,8948.63605333333,10603.3350933333,12525.9824533333,17223.9021866667,17184.01344,17083.3511466667,17046.90656,18265.3575466667,16766.9647466667,15167.4699733333,14790.7863466667,15078.34928,15533.1616,15972.4874133333,18066.5122666667,17465.88496,17031.70096,16767.1357333333,16709.8063466667,15842.7818133333,15842.00016,14883.7420266667,14451.2312533333,14326.86288,14329.68416,14350.56896,14503.65088
434,"LBY","Libya",-1077.99765333333,-1221.46768,-1155.84544,-966.1968,-129.876586666667,1310.12426666667,686.169493333333,-637.38944,-731.48096,-823.899253333333,-921.78912,-1021.20565333333,-811.441653333333,-1072.80698666667,-999.9056,-990.171573333333,-957.51312,-941.049546666667,-793.84224,-934.039093333333,-950.978986666667,-893.637386666667,-842.365813333333,-867.01232,-837.26064,-799.41152,-785.12192,-772.859733333333,-757.739626666667,-733.27632,-715.17616,-695.952373333333,-666.090773333333
438,"LIE","Liechtenstein",-8.4272,-10.1004266666667,-9.62410666666667,-9.01344,-8.19514666666667,-6.87610666666667,-4.92197333333333,-5.97232,-6.16773333333333,-6.68069333333333,-4.66549333333333,-7.46234666666667,-8.28064,-8.92794666666667,-8.9768,-9.80730666666667,-10.7233066666667,-9.26992,-10.9309333333333,-11.8102933333333,-13.6545066666667,-15.09568,-16.0238933333333,-18.0390933333333,-19.7978133333333,-20.29856,-23.0709866666667,-21.7030933333333,-21.9595733333333,-21.32448,-21.3489066666667,-20.9825066666667,-21.5321066666667
440,"LTU","Lithuania",4034.05178666667,4148.20981333333,4045.66666666667,2030.61322666667,11876.4896,5297.52112,4489.71904,6806.63722666667,6747.76896,7092.96661333333,-1883.03952,-1571.66058666667,-3964.14266666667,-2804.92634666667,3444.07450666667,-716.336426666667,-853.956266666666,-292.97344,499.415413333333,2864.29536,3757.66405333333,4699.83722666667,5842.41898666667,5461.63168,4946.9496,3577.46853333333,3075.86693333333,3718.53253333333,2591.02202666667,2331.57418666667,2345.19205333333,2309.38256,2209.73397333333
442,"LUX","Luxembourg",-163.793013333333,33.08592,10.3569066666667,189.587573333333,29.1898666666667,-24.10912,-5.38608,-27.22352,-17.47728,78.6905066666666,14.7903466666667,-3.05333333333334,-14.656,-12.1156266666667,-17.14752,-27.5777066666667,27.04032,28.50592,5.76469333333333,14.6437866666667,31.3394133333333,28.83568,36.96976,50.2212266666667,32.2309866666667,24.1946133333333,36.4690133333333,30.48448,28.0051733333333,42.136,39.46128,55.1554133333333,43.16192
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",38194.8306133333,41115.28288,50810.66656,52443.49152,56926.0169066667,57043.3748266667,71835.06496,87491.2148266667,109117.2176,105971.917866667,92961.176,72028.45088,61876.3373866667,54462.1112533333,51053.8096,47128.6885333333,46879.9884266667,47685.8608,46199.2416533333,42494.9132266667,39170.1141333333,32702.99536,27086.70624,24326.5539733333,20549.32416,20137.0386666667,19712.83296,20033.1032,19164.9672533333,17995.2841066667,17037.34352,15852.5769066667,15702.6704533333
454,"MWI","Malawi",13073.6038933333,11271.0746666667,8259.52314666667,6600.92805333333,11548.2440533333,13735.9818133333,14009.3528533333,18642.72512,20268.8816,20289.4488533333,19575.6039466667,18315.3711466667,19336.0149866667,18743.70496,22242.0310933333,20702.22288,15919.7013866667,24236.8348266667,24593.2198933333,23304.5178133333,20471.6595733333,17754.8157866667,15112.8885866667,14143.29648,12748.26512,11493.6626666667,10539.8868266667,10811.7189866667,10475.6813333333,10828.2680533333,9319.60384,8511.34986666667,9673.09434666667
458,"MYS","Malaysia",173957.41344,144974.855893333,148714.932746667,140893.929333333,140708.762986667,110580.6192,97155.86976,83457.2851733333,111507.330293333,83634.8181866667,66751.41152,82612.7331733333,92332.4580266667,81899.5477866667,66238.26832,62372.7727466667,81174.93072,81276.7654933333,98166.3521066667,126808.023306667,126523.85568,175055.95392,180657.489333333,162208.931786667,250568.39248,171881.085706667,129774.751893333,171800.624266667,130867.96736,129546.313706667,127407.20944,124326.286186667,122406.008213333
462,"MDV","Maldives",0.14656,0.1832,0,0.03664,0,0,0,0.03664,0,-0.03664,-0.03664,0,0.32976,0,1.31904,0.03664,0,1.31904,0,0.21984,0.51296,-0.03664,0.40304,-0.03664,0,0.29312,0.21984,0.1832,0.21984,0.07328,0.10992,0.10992,0.10992
466,"MLI","Mali",4782.35050666667,9905.13546666667,30750.1688533333,26393.22096,29528.8233066667,50817.88464,32210.44384,23003.1293866667,17055.3215466667,10018.3408533333,11368.7813333333,20955.03888,34142.068,15333.5346666667,21660.50544,14066.8043733333,9732.6832,11837.94432,17655.2893333333,14600.9178666667,22212.1084266667,13447.20976,4880.61898666667,2190.80330666667,731.871786666667,633.823146666666,276.680853333333,-78.2263999999999,-375.389013333333,-755.125973333333,-689.992266666667,-471.801066666667,-341.289386666667
470,"MLT","Malta",-70.9961066666667,-69.7014933333333,-68.4313066666667,-67.5519466666667,-84.8338133333333,-87.4718933333333,-98.5860266666667,-111.53216,-116.124373333333,-117.345706666667,-90.7328533333333,-43.3939733333333,-34.7957866666667,-63.8513066666667,-82.40336,-85.8597333333333,-82.8552533333333,-83.1972266666667,-38.4964266666667,9.58746666666667,0.854933333333333,1.08698666666667,3.43194666666667,-32.2676266666667,-38.5330666666667,-38.14224,-41.3543466666667,-41.7573866666667,-41.80624,-48.32816,-50.0013866666667,-49.35408,-48.7556266666667
584,"MHL","Marshall Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,"MRT","Mauritania",2367.51802666667,2281.26746666667,2334.68858666667,2639.7288,2547.26165333333,1960.41098666667,1666.35056,1379.83797333333,1293.56298666667,1293.40421333333,983.759573333333,675.78816,648.027253333333,692.813546666667,728.14672,818.733013333333,879.775253333333,1037.97456,1256.41002666667,1923.77098666667,939.92592,857.571413333333,673.638613333333,627.49664,706.077226666667,745.868266666667,1008.06410666667,1763.22672,1404.48448,659.947466666667,600.334186666667,634.617013333333,693.656266666667
480,"MUS","Mauritius",-1.77093333333333,-10.88208,8.19514666666667,-10.2469866666667,-10.3813333333333,7.30357333333333,22.3259733333333,2.27168,-3.37088,16.0727466666667,196.83008,66.2573333333333,17.8314666666667,20.00544,349.191413333333,75.77152,42.83216,7.328,-7.03488,52.46848,1.69765333333333,-11.9324266666667,-8.19514666666667,636.827626666667,241.982773333333,172.17136,96.6685333333333,67.71072,49.4884266666667,-1.38010666666667,20.1397866666667,29.5806933333333,28.3837866666667
484,"MEX","Mexico",151503.21232,115027.127466667,95988.95904,87808.78592,86502.4111466667,81832.8874133333,74835.7344,80379.1954133333,84553.72496,76775.3582933333,77931.59456,69503.7106133333,66263.0247466667,61987.9672533333,55952.6264533333,51030.4210666667,51297.0503466667,38801.06384,28373.17328,17974.7534933333,22443.8075733333,9878.73024,6580.88597333333,5985.85237333334,72693.24704,105532.714186667,139694.995253333,110506.472053333,121938.94592,129954.483306667,134163.576586667,140427.184586667,143727.850133333
583,"FSM","Micronesia",-93.9205333333333,-87.0688533333333,-81.59728,-77.0783466666667,-73.71968,-70.2999466666667,-67.0389866666667,-64.1077866666667,-61.8971733333333,-59.1125333333333,-57.4270933333333,-55.8271466666667,-54.33712,-52.9448,-52.1997866666667,-51.62576,-51.4181333333333,-51.6135466666667,-53.45776,-54.96,-56.0714133333333,-63.0452266666667,-71.2648,-73.31664,-73.8296,-74.30592,-74.7944533333333,-74.85552,-74.6601066666667,-74.81888,-74.4036266666667,-74.0982933333333,-74.0616533333333
498,"MDA","Moldova",1566.9096,1066.28506666667,1031.86789333333,830.384533333333,880.34928,692.60592,602.312746666667,521.46048,292.729173333333,220.328533333333,117.956373333333,418.2456,193.288213333333,-90.4030933333333,-233.7632,-234.630346666667,-270.061226666667,-251.264906666667,-372.70208,-178.705493333333,-290.946026666667,-285.181333333333,-1270.40650666667,-1149.25024,-1036.92421333333,-1241.28992,-1320.3224,-1788.34954666667,-1999.02954666667,-2140.80192,-2283.89333333333,-2372.35450666667,-2484.26528
492,"MCO","Monaco",0.0488533333333333,0.0610666666666667,0.0488533333333333,0.03664,0.0244266666666667,0.0244266666666667,0.0122133333333333,0.0122133333333333,0.0122133333333333,0,0.0122133333333333,-0.0122133333333333,-0.0122133333333333,-0.0122133333333333,0.0244266666666667,0.07328,0.0977066666666667,0.0854933333333333,0.07328,0.07328,0.0610666666666667,0.0610666666666667,0.0488533333333333,0.0488533333333333,0.03664,0.03664,0.03664,0.03664,0.03664,0.03664,0.03664,0.03664,0.03664
496,"MNG","Mongolia",26894.6882133333,24499.07952,19546.1698133333,14830.0522133333,13913.05072,13474.6042666667,56479.8027733333,50558.8886933333,29329.2085866667,24405.13456,13832.3205866667,13067.5338666667,5637.21056,-680.55136,-1899.47866666667,2727.70144,1443.55493333333,2077.63456,-484.099893333333,-115.110666666666,-719.731733333333,-30.5455466666663,-896.006773333334,-1744.73573333333,-1801.19797333333,-2449.67712,-2976.4504,-3383.37424,-508.917386666667,-1915.94224,-2836.58330666667,-3199.38037333333,-3264.18432
499,"MNE","Montenegro",-0.0122133333333304,-771.369706666667,-753.086346666667,-821.114613333333,-608.761386666667,-732.445813333333,-723.188106666667,-704.51392,-965.75712,-984.11376,-899.634133333333,-1014.98906666667,-973.683573333333,-702.559786666667,-578.643306666667,-1111.108,-1174.44634666667,-1089.62474666667,-1074.11381333333,-1282.00917333333,-1297.06821333333,-1171.68613333333,-1518.64250666667,-1528.64522666667,-1680.75008,-1778.07813333333,-1868.96976,-1762.61605333333,-1758.74442666667,-1693.04890666667,-1621.12458666667,-1560.41210666667,-1501.72704
504,"MAR","Morocco",20608.6198933333,25047.6658133333,21169.9446933333,18888.68944,14409.30288,14574.6103466667,10223.5981333333,9199.07045333333,4798.33776,3759.27621333333,749.300213333333,658.335306666667,10151.0997866667,324.422773333333,-1556.98016,-2419.44912,-2497.16256,-2574.82714666667,-2484.11872,-1805.53370666667,1318.56368,6595.62746666667,4881.53498666667,-604.3768,2395.08352,3155.09482666667,4308.35104,-65.8909333333334,-1281.99696,-2300.38133333333,-3223.28186666667,-3155.64442666667,-3012.28432
508,"MOZ","Mozambique",26244.0839466667,27764.6073066667,27189.22496,31381.3783466667,36173.64608,38631.7748266667,44918.3194666667,48429.13984,47197.9014933333,49040.0141333333,49323.7298666667,57555.43104,51214.7935466667,52490.20752,61248.55984,53479.1944,58506.2512533333,61141.0702933333,59840.5823466667,57380.3162666667,51451.0116266667,46299.80624,42462.0837866667,40156.01104,37117.2115733333,38455.8295466667,38976.56944,40413.6757333333,38672.0299733333,38908.7732266667,36016.05744,34942.1268266667,36999.9025066667
104,"MMR","Myanmar",88717.23808,96264.60176,100355.16464,97276.2199466667,101885.043413333,103039.44768,104062.998293333,101330.179466667,108284.085066667,123586.524586667,124759.077866667,117971.554506667,118987.422933333,119425.99152,130423.206613333,144142.541653333,165734.457013333,170739.57872,163725.058346667,149862.680746667,142844.5208,137941.343786667,125857.899253333,126655.845173333,119848.92704,121097.10528,124885.13168,122111.642453333,116128.367093333,110859.144266667,111933.245866667,110752.961546667,106081.691306667
516,"NAM","Namibia",1946.8664,2631.3016,3962.46944,5566.22666666667,6101.39050666667,4184.50784,4420.70149333333,4668.55888,4620.51162666667,4663.27050666667,4798.38661333333,4910.32181333333,4993.27477333333,4973.61130666667,5024.00352,5039.50224,5113.55168,5214.98341333333,5613.91973333333,5828.97210666667,5906.12373333333,5873.36757333333,5925.38416,5865.27013333333,6067.9504,6061.83152,6142.47616,6239.40117333333,6345.80373333333,6659.12458666667,6948.78821333333,7150.08837333333,7388.93232
520,"NRU","Nauru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,"NPL","Nepal",22724.97072,21718.2378666667,19796.5431466667,15769.6483733333,13646.2504533333,11280.8819733333,9781.63424,9381.83077333333,11952.8595733333,10109.9164266667,11255.9423466667,10320.1078933333,9812.28970666667,10448.812,9465.5776,8866.30597333333,7863.29818666667,7339.32176,7142.62602666667,6101.41493333333,7229.95136,5034.42149333333,4069.6048,2869.77914666667,4168.15418666667,4340.17898666667,4639.79648,5349.2568,4188.46496,4561.88762666667,4879.80069333333,4886.99434666667,4674.01824
528,"NLD","Netherlands",3790.99424,3647.03568,3503.77328,3537.86069333333,3346.30677333333,4110.04314666667,4342.87813333333,4199.33482666667,3705.63525333333,3953.88346666667,3676.17669333333,3939.80149333333,3940.70528,7233.92069333333,8488.70634666667,10754.7437866667,9687.49386666667,8649.788,8279.82170666667,8335.4168,7061.83482666667,6107.76586666667,6410.21685333333,6218.19882666667,6148.72938666667,6196.11712,6560.22101333333,6766.99274666667,6339.88026666667,6088.07797333333,4190.40688,4190.32138666667,4080.56016
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",832.998186666666,-4527.67808,-7457.94986666667,-11168.49488,-12416.0990933333,-13264.4738666667,-13936.9522133333,-12984.9839466667,-10319.8514133333,11704.24496,5301.35610666667,-20270.3472,-29025.6828266667,-28753.1056533333,-31262.3960533333,-35310.1756266667,-29553.4576,-31368.0536,-26899.4147733333,-28054.9670933333,-28524.4476266667,-27042.0909333333,-26067.5524266667,-23420.2757866667,-22084.6378666667,-21573.6564266667,-21861.2437866667,-19095.7909333333,-16712.09024,-15434.56336,-15224.94592,-15583.7858666667,-15770.7109333333
558,"NIC","Nicaragua",25916.7544,27033.13856,30037.0567466667,31686.7361066667,52998.7462933333,57200.05968,61508.9114666667,60203.5381866667,62837.2213866667,66905.8002666667,64807.2076266667,66236.1554133333,61525.66816,53480.8432,49524.9201066667,43786.8396266667,43381.6012266667,40166.3190933333,36066.4985066667,33669.74176,33390.10528,30126.8613866667,26635.8021866667,21966.6204266667,18689.3067733333,20445.6696,19548.97888,20352.93376,19781.4108266667,18898.10592,17729.9616533333,18130.27808,18566.7093333333
562,"NER","Niger",40981.9377066667,45638.2954666667,36445.36832,33094.56704,40461.6374933333,27335.85824,21181.0588266667,17968.3048533333,13697.9617066667,9873.12432,7182.33157333333,4508.40544,3903.36912,2684.01434666667,1616.58122666667,885.307893333335,7892.13386666667,1834.87013333333,-197.245333333332,3788.95461333334,8728.1976,16471.9761066667,22704.74544,15112.2168533333,16396.2778666667,22211.46112,16730.81328,15392.06096,14533.95216,13416.43216,13254.7276266667,13763.1686933333,14109.4655466667
566,"NGA","Nigeria",165061.306933333,149271.79968,147050.16992,164209.78112,177270.414453333,147934.940426667,130272.12768,138946.110293333,141377.870453333,114805.455466667,80569.45472,101238.493973333,104570.474506667,92259.8619733333,96757.00672,92446.4694933333,77651.5306133333,41662.3425066667,6377.58282666667,37232.7863466667,54726.5543466667,51679.91392,31973.9082133333,29658.5899733333,28487.1481066667,26392.81792,23874.4285866667,25937.52928,24404.54832,23045.31424,22302.5970133333,20361.17776,19990.30768
570,"NIU","Niue",10.076,9.72181333333333,9.03786666666667,6.82725333333333,4.36016,3.16325333333333,2.43045333333333,1.96634666666667,1.69765333333333,1.4656,1.23354666666667,0.977066666666667,0.708373333333333,0.415253333333333,0.170986666666667,0.793866666666667,1.59994666666667,2.03962666666667,2.35717333333333,2.45488,1.47781333333333,0.3664,-0.122133333333334,-0.415253333333334,-0.65952,-0.940426666666667,-1.03813333333333,-1.14805333333333,-1.24576,-1.50224,-1.75872,-1.89306666666667,-2.02741333333333
408,"PRK","North Korea",6964.77546666667,6561.96752,8749.53429333333,14630.2176533333,10723.8074133333,7593.89648,8056.41541333333,8466.44144,9509.15477333333,9234.52576,8146.81850666667,7772.78517333333,7905.16549333333,7532.95194666667,10750.0538666667,8148.87034666667,7934.53856,10903.6853866667,10009.8525866667,8876.21098666667,7271.5744,7378.59984,7128.56848,6905.04005333333,6649.84245333333,7333.64256,6341.22373333333,6860.60794666667,7530.05738666667,7196.38912,7212.04661333333,7048.09482666667,7075.64810666667
807,"MKD","North Macedonia",-622.794506666667,-1297.12928,-1371.33749333333,-1410.68885333333,-1485.12912,-1373.68245333333,-1469.6304,-1315.05845333333,-1321.09184,-1805.8024,-1032.38085333333,951.125546666667,-627.508853333333,-1338.20272,-1434.68805333333,-1632.56848,-2206.98597333333,-2172.53216,-2494.59776,-254.782346666667,-1297.22698666667,2167.46362666667,340.67872,-394.9792,-535.1272,-618.910666666667,-894.85872,-966.062453333333,-1043.64154666667,-1047.42768,-1043.55605333333,-1055.03658666667,-1086.9256
578,"NOR","Norway",5330.06965333333,4881.41285333333,4735.19482666667,5793.79770666667,7696.75717333333,6540.32549333333,5011.50928,4584.05482666667,4138.90325333333,3958.81765333333,3641.61296,3524.53594666667,3378.84309333333,3213.25472,3173.65909333333,3103.37136,2900.01936,3209.68842666667,2962.62490666667,2746.24128,2831.86896,2567.92661333333,2579.34608,2833.11472,3168.2608,3275.35952,3266.22394666667,3568.67493333333,3562.55605333333,3747.356,3801.72976,3988.37392,4163.0368
512,"OMN","Oman",122.621866666667,115.550346666667,59.9186133333333,49.50064,36.9819733333333,33.48896,26.3319466666667,33.81872,51.18608,52.6028266666667,28.1639466666667,4.12810666666666,-30.4112,-61.6406933333333,-100.50352,-104.546133333333,-80.9744,-58.77056,-3.39530666666668,-18.6375466666667,10.992,-5.66698666666666,-15.16896,-1.38010666666667,116.686186666667,121.632586666667,256.687626666667,239.393546666667,255.881546666667,275.545013333333,297.80992,298.933546666667,300.875466666667
586,"PAK","Pakistan",-1799.92778666667,1447.58533333333,5697.73984,7263.06170666667,10721.7189333333,12480.1580266667,18623.67232,18559.1004266667,16223.4103466667,14994.4925333333,15974.34384,12962.9266666667,12000.7114133333,5669.91786666667,2550.8768,4321.79792,2731.17002666667,-1586.25552,-533.600533333333,-29.2509333333336,9652.11184,10773.0149333333,12076.0921066667,10190.39008,8594.91349333333,17860.42448,13838.8058666667,11502.6761066667,11469.3337066667,12295.6267733333,12345.6037333333,11516.1474133333,12455.7069333333
585,"PLW","Palau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,"PAN","Panama",11360.0488,12731.8626133333,8473.07328,6567.72,9784.88298666667,9777.11530666667,9559.98666666667,14190.6842133333,27335.3941333333,32372.02624,17919.1706133333,13304.3381866667,11971.5826133333,9816.97962666667,9936.53594666667,8713.82250666667,11408.9021333333,9594.77024,11202.71664,19041.5759466667,8821.6296,5642.27909333333,9216.65765333333,7310.31509333333,6427.572,8346.97061333333,7859.59754666667,7003.69936,5800.31962666667,6100.90197333333,5966.10341333333,5845.74101333333,5819.11594666667
598,"PNG","Papua New Guinea",28353.7662933333,19665.604,22787.1488,22554.1061866667,36113.0679466667,34758.8779733333,34406.93856,32363.1349333333,38372.99872,30034.9194133333,22178.3996266667,27205.1389333333,27433.61376,25681.1714133333,24430.3550933333,27571.5511466667,34621.35584,72905.0506666667,44098.3773333333,35656.9732266667,39041.1413333333,30878.0546666667,32081.4344,32794.1312533333,28515.7517333333,32936.90512,31935.82704,28186.85888,28405.6485333333,26341.99824,23335.72288,27235.1593066667,27692.65856
600,"PRY","Paraguay",41442.14832,50163.49424,47087.8471466667,49283.9388266667,76980.8842666667,115204.88032,93703.3192,87468.1682666667,86070.54768,71035.32368,66233.0165866667,63112.7419733333,63271.82064,70780.38256,74119.3735466667,74885.3938133333,77445.7603733333,74572.9278933333,80862.2327466667,82666.91152,80982.7050666667,85416.9389333333,84731.1114133333,86408.7226666667,88790.55472,77593.88368,69529.1143466667,69043.1824533333,62124.69552,55733.76352,51320.4633066667,54679.0200533333,46061.13328
604,"PER","Peru",82088.0117333333,60084.8123733333,58466.2525866667,73851.7794133333,75733.8785066667,75382.2810666667,75754.8365866667,77598.7445866667,88096.8373866667,86437.82704,81331.7010666667,65707.9898133333,59572.4019733333,99757.9204266667,80357.30912,73985.39328,67622.6130133333,66966.67152,66083.28112,59874.59648,57329.2278933333,64518.7042666667,59829.0651733333,48394.3196266667,49188.7847466667,55376.4990933333,52243.62032,43345.22992,38986.0347733333,36237.6439466667,30670.7699733333,29646.1690133333,28202.7728533333
608,"PHL","Philippines",132698.892586667,109980.6392,75097.82032,62758.8117866667,61884.3859733333,62064.0441066667,78028.7760533333,43498.0309333333,34384.2095466667,35370.13088,30597.5266133333,28862.0485866667,45434.8824,66675.3957333333,42209.0845866667,74335.7205333333,84888.4435733333,94685.3322666667,81915.6816,64138.5642666667,81602.8004266667,83936.8294933333,56845.0302933333,51819.8665066667,41985.0187733333,33437.6029333333,28427.47376,28362.25456,23125.1039466667,19354.12736,19258.1061333333,19012.2517333333,18920.5173866667
616,"POL","Poland",-27513.3179733333,-26589.6724266667,-25919.4901866667,-24596.90832,-22919.6268266667,-25054.0533866667,-23784.3918933333,-22883.2799466667,-20736.1026666667,-21430.84592,-25380.27152,-30274.12976,-35444.87648,-31355.3639466667,-36799.6649066667,-35658.5121066667,-41332.8512,-35542.9006933333,-37383.4744533333,-46359.1386133333,-34691.4725866667,-43346.5733866667,-45250.0824533333,-43870.46432,-44592.74864,-43730.9514133333,-38747.9114133333,-36830.4058666667,-32193.4184533333,-31445.3517866667,-29686.4485866667,-28291.09968,-28299.85664
620,"PRT","Portugal",-15.6941333333333,2107.56944,2922.29648,2324.09962666667,1172.49221333333,-1203.20874666667,-2059.93744,-123.830986666667,-40.9513066666665,3144.83562666667,721.124053333333,-681.162026666667,-2397.55061333333,-3166.74634666667,-5223.5816,-4735.76885333333,-5321.58138666667,-2411.76693333333,-3327.00970666667,-4775.68202666667,-4297.05370666667,-4140.90624,-2938.67456,-3398.36,-3832.15317333333,-4076.06565333333,-3691.06474666667,-4084.33408,-3767.31258666667,-4139.5872,-4330.61594666667,-4299.05669333333,-4611.88901333333
634,"QAT","Qatar",26.1121066666667,48.62128,47.3510933333333,38.3132266666667,36.42016,35.4919466666667,26.5029333333333,22.13056,19.93216,16.4025066666667,16.3658666666667,8.34170666666667,8.48826666666667,7.65776,5.80133333333333,16.9398933333333,14.94912,22.8145066666667,13.6911466666667,17.6360533333333,10.3569066666667,19.74896,30.33792,16.0971733333333,14.8514133333333,7.80432,6.48528,4.22581333333333,2.85792,2.00298666666667,1.61216,1.35568,1.13584
178,"COG","Republic of Congo",6986.72282666667,7033.97621333333,7618.79946666667,6925.93706666667,9101.86453333333,9601.35322666667,10803.1330133333,16650.5594666667,20187.9926933333,22102.82352,17642.4775466667,14172.82832,11339.8357333333,12473.2208533333,10724.7234133333,9794.25061333333,9590.04368,12333.8911466667,14121.01936,14358.9473066667,16280.984,18327.7066133333,17908.5450133333,16532.8351466667,12521.6345066667,14475.3770133333,13341.39344,13363.4751466667,10546.824,8834.09941333333,7939.24069333333,7901.83125333333,7749.53098666667
642,"ROU","Romania",-1734.37882666667,-3714.5632,-4634.15392,-5057.91994666667,-4342.51173333333,-4626.54501333333,-4083.85776,-4904.52048,-3446.76144,-2942.36298666667,-5218.58634666667,-4866.79349333333,-4213.63664,-9446.78128,-7906.03264,-10427.9516266667,-14322.61264,-13590.80192,-13282.9648533333,270.684106666668,-6379.15834666667,-7139.09637333333,-5147.27269333333,-9108.05669333333,-10948.06864,-13991.60688,-14438.94464,-14524.68224,-11923.8162666667,-11273.0898666667,-10072.336,-9929.02474666667,-10779.9398933333
643,"RUS","Russia",99586.5062933333,72341.31984,13360.0432,-2897.08816,-30067.3824533333,-76511.3060266667,272392.947413333,-63313.5658133333,-67147.7952533333,-71960.81344,-129304.147733333,-159599.18672,-171795.409173333,-158227.116426667,-157256.217493333,-147135.736533333,-114074.218773333,-101593.901973333,-116415.404853333,7846.04074666669,178245.7224,-50495.6846933333,146830.14672,61443.6922666667,-33131.0482666667,179818.921866667,158664.402613333,153247.227466667,188462.89632,43751.0057066667,25571.12928,46456.4300266667,48112.3992533333
646,"RWA","Rwanda",4426.14864,3656.13461333333,2401.32453333333,1698.05637333333,1643.34064,2163.68970666667,2257.70794666667,3439.61664,4225.59349333333,4845.77434666667,6408.01845333333,7165.39168,6065.39781333333,5534.45978666667,4316.53397333333,3582.14624,3641.19770666667,3133.02533333333,3023.55722666667,2956.22512,2950.38714666667,3120.28682666667,2808.40714666667,2185.86912,1859.93189333333,1653.81968,1476.35994666667,1216.09381333333,1033.49226666667,950.343893333333,861.04,750.033013333333,772.725386666667
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",-31.2294933333333,-29.7638933333333,-27.00368,-46.716,-43.0642133333333,-57.9889066666667,-48.03504,-44.0168533333333,8.89130666666667,-22.8389333333333,-31.18064,-38.3010133333333,-36.4445866666667,-34.69808,-63.13072,-57.9766933333333,-51.7112533333333,-52.0410133333333,-37.70256,-28.7868266666667,-14.3750933333333,-26.0632533333333,-23.5106666666667,-28.3349333333333,-28.5547733333333,-30.3867733333333,-25.61136,-27.04032,-27.40672,-26.71056,-25.9166933333333,-25.1472533333333,-24.1579733333333
