"code","iso","country","GPC.raw.1990","GPC.raw.1991","GPC.raw.1992","GPC.raw.1993","GPC.raw.1994","GPC.raw.1995","GPC.raw.1996","GPC.raw.1997","GPC.raw.1998","GPC.raw.1999","GPC.raw.2000","GPC.raw.2001","GPC.raw.2002","GPC.raw.2003","GPC.raw.2004","GPC.raw.2005","GPC.raw.2006","GPC.raw.2007","GPC.raw.2008","GPC.raw.2009","GPC.raw.2010","GPC.raw.2011","GPC.raw.2012","GPC.raw.2013","GPC.raw.2014","GPC.raw.2015","GPC.raw.2016","GPC.raw.2017","GPC.raw.2018","GPC.raw.2019","GPC.raw.2020","GPC.raw.2021","GPC.raw.2022"
417,"KGZ","Kyrgyzstan",5158.31756938857,4671.52284995627,3978.90991431131,3362.8290003689,2688.35177848575,2517.28444986231,2656.01771956499,2877.098569216,2893.41753463875,2954.95412236834,3078.90925165176,3212.13354709559,3182.23289483477,3370.4301992037,3563.8753630917,3517.72050884889,3588.0899181608,3857.65390900444,4142.211454027,4210.62634731705,4141.07720559948,4334.66078892571,4259.31820386994,4631.40326661448,4722.086002287,4805.14109238387,4912.38248430886,5046.69153549095,5133.15191442989,5258.36669631142,4726.19655886361,4933.78565015573,5193.70786762567
418,"LAO","Laos",1939.08623861287,1966.43868028,2019.39134480369,2082.09755399811,2194.52686764078,2291.87443559781,2394.06835106124,2505.62417514479,2557.18395506226,2696.16393881472,2804.81827700061,2918.38732165167,3043.48284370089,3181.0549761375,3336.89978254121,3522.28790031456,3765.64866792405,3988.16972141055,4234.00189042164,4482.89976176259,4793.22398456914,5103.54895952886,5434.83468573563,5789.27540028467,6145.49721851856,6499.07293178201,6850.58090679719,7211.25908924886,7546.33425365984,7840.07138309429,7763.94888134097,7846.97502229276,7947.65879715444
428,"LVA","Latvia",NA,NA,NA,NA,NA,9599.14600512053,9959.12103256898,10947.7811787651,11751.7141390099,12174.3037617541,12989.8984223071,13990.8438438469,15157.6207991021,16593.9176780452,18165.7494053668,20331.7000316611,22975.5627557469,25466.7829206417,24899.6463833677,21704.323785183,21173.4018014357,22117.4066807932,23970.4525106364,24715.065708629,25423.4891072025,26628.354680838,27509.3363266025,28673.5633962664,30051.4025635036,31038.6792668747,30568.5018156322,32080.2038179281,32733.4662982719
422,"LBN","Lebanon",5855.80521329744,8577.03810206066,9777.18321935992,10621.6378673309,11277.7473698976,11788.2686641767,12876.0885799622,12779.701459065,13022.3371184179,12736.7691907144,12696.7009418705,12978.2787886071,13249.0799331075,13500.1240833609,14181.5228095662,14348.3578531746,14333.5368593603,15375.7227306981,16502.519358634,17957.6951231587,19216.490543034,19193.9207133975,19179.5175335296,18158.5628658959,16843.4124293494,16591.7975149911,17227.5034804213,17808.0768859921,17937.5684669933,17185.0470183692,13791.2702995436,12986.9128325067,NA
426,"LSO","Lesotho",1265.91890955313,1331.5270592349,1401.93210081589,1430.37872111406,1495.94830205915,1526.45469701791,1594.5616862648,1638.96356400887,1653.21958622323,1653.92269100342,1714.25017639875,1774.55611727022,1789.13601715139,1874.94421336739,1914.01816701338,1988.33220122218,2073.11570386203,2152.65624368253,2258.37681636358,2214.31160731155,2315.27678917299,2404.3627744989,2535.47084207004,2557.00031988502,2574.29638545091,2625.63708345911,2688.13459869653,2571.69411268488,2502.03323214754,2452.02766699795,2285.08271903552,2292.85271894402,2282.04718505155
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725.14489392022,1724.05975028423,1742.78914226299,1207.72603202828,1224.57174990412,1232.45685670626,1258.7298462622,1311.44526775915,1349.02823170644,1376.45310208172,1418.67581852205,1475.83926884669,1538.40722095826,1635.95824966995,1613.86547979499,1581.0551130224,1525.45801338777,1533.41123787771,1521.73347067984,1455.63764867217,1383.82809910001,1423.22958890403,1460.92350986833
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,26668.4443358797,27130.4683406994,26040.312966882,25173.1548302707,27744.8808475887,28244.2618645924,30782.9314688045,32040.9534684844,33345.9491385308,32590.6591746565,30510.8605760237,31394.1617457377,16356.3626621347,32214.9063251033,25907.7568905041,19569.9004889533,19108.9438269268,18554.4806031278,24212.9109270914,25734.168628333,22535.4456198617,15621.0000330718,20273.8812477168,19796.5874982858
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,10640.3600314613,11274.6401082973,12302.1012042126,13317.9077290717,13259.6169504528,13846.6832884609,14872.3790941775,16004.4388997159,17839.7827376226,19226.4692652314,21053.1846048184,22977.9966473047,25835.3680157114,26784.8800343204,23065.0619581523,23942.7603567557,25968.5834234521,27330.8959483858,28589.0266601627,29855.8314910326,30748.1963109529,31925.8034212317,33761.871239796,35446.708082914,37184.4536013209,37166.2960567827,39305.4226264109,39592.799092862
442,"LUX","Luxembourg",70860.819123951,75961.6687167114,76323.3047532823,78468.9217598347,80365.2245079687,80379.1276289992,80401.0320167455,83702.8135298171,88185.8001102475,94115.3840349976,99301.5269991515,101143.147977096,103317.331098088,104743.000088458,107634.837198018,108632.360015806,113346.03578151,120647.822958963,118154.667184464,112230.081410148,114343.988089326,112998.390476598,112137.135491328,113050.663254336,113313.578897943,113182.728563365,116283.699681286,114985.842235989,114164.468558094,114542.496933956,111751.314751362,115683.493708265,115541.774828289
446,"MAC","Macao",47880.2737252242,47966.5917412067,52889.1710611177,54413.0003026513,55550.1313291078,56243.9944596033,54947.579136557,53808.5246465278,50481.4773082567,48509.7526216919,50539.9192201829,51144.1241635655,54395.4839874371,59037.9365538329,72717.0745462657,76483.907592163,84436.7464235299,94134.1413219878,94804.9240593143,93540.6701466991,114042.495307737,135365.387353207,144891.341893464,157602.482545902,151616.402363964,116855.533715854,113941.669776672,122977.508955087,128437.322961592,122822.12445644,55158.7127291937,64796.9951369875,46871.9714490358
450,"MDG","Madagascar",1808.74353873908,1644.51004750273,1614.09341961532,1597.76944288438,1547.64604606242,1524.49359590633,1508.57019626938,1515.44655181388,1526.06591786497,1549.03080364491,1569.62133811435,1614.3857326041,1372.8085262595,1463.5679216968,1496.07007063058,1522.06966738691,1557.96706203547,1599.43622506286,1657.8235885763,1546.37068096956,1511.98672969382,1493.44248151783,1497.00952168326,1491.07410967596,1500.91059468676,1508.37443971867,1528.56170911945,1548.1564247984,1557.32254578551,1585.47165110942,1436.20695047955,1482.37615909494,1502.48226544076
454,"MWI","Malawi",936.986299651878,988.537581064953,890.34426132214,963.132385818006,875.208660841944,1023.53842652923,1077.36431686247,1096.7200043175,1116.10670683199,1124.75277106734,1116.49215433125,1036.08782236776,1028.15747052277,1059.53592386583,1087.86548671792,1093.10085724547,1112.83724261671,1185.58366380061,1239.962115625,1304.75865250404,1354.70541723223,1381.38963771659,1368.32323620218,1402.43370484251,1440.583747328,1440.6183650173,1437.04211363826,1454.77749244971,1478.42483565789,1517.70316939192,1489.6013808411,1491.13368766863,1466.87941731683
458,"MYS","Malaysia",10607.7680731013,11297.5906407436,11963.2662058669,12785.8321078122,13579.7125729424,14508.45847558,15533.7532837133,16231.7968331254,14650.200303082,15161.4054389221,16089.85929583,15762.7755217835,16199.7312569854,16723.9230746506,17439.76214946,17951.3899009592,18535.0517667065,19278.4214258671,19792.2657783125,19110.7502184574,20171.8781639973,20900.3196619597,21690.4540176525,22350.9054380794,23328.3409217006,24151.2561811625,24859.7966188477,25935.1395225396,26835.8064127879,27674.3974895709,25830.9735903922,26333.1590010056,28315.3729935805
462,"MDV","Maldives",NA,NA,NA,NA,NA,10430.7886458859,11010.3093903623,11704.3145588578,12362.9673929364,12922.7995661623,13210.9649888979,12477.224860165,13156.9920094023,14717.2426977368,15351.6955269511,13124.0568112964,16162.2823755567,16834.7443882095,17788.325753331,15927.7959309329,16492.5312179554,17290.2090587306,17126.3408037058,17768.608555517,18338.3231957465,18051.0702823842,18406.2683480919,18973.5689598296,19789.4897100629,20574.4044296743,13419.3345511644,18765.2163511231,20979.4999560745
466,"MLI","Mali",1336.571905396,1464.26278993536,1388.73085237521,1403.25272719915,1425.51174102885,1408.29122026003,1476.28778485929,1513.60749605431,1588.17253903685,1633.11758820554,1585.3480784408,1774.68236498843,1773.34508393947,1873.98891491985,1842.05637945162,1898.62368658673,1922.5261794969,1925.06343823198,1951.77377416132,1980.05922117041,2018.60145470082,2017.14415640244,1942.73950045765,1930.13495066071,2002.37292847122,2060.09854883386,2112.18707547063,2153.84563800796,2185.57559064229,2219.04674252443,2123.82820216377,2120.62330123011,2131.80532581315
470,"MLT","Malta",16127.8315252544,16681.1816827312,17284.4483657815,17879.4544813242,18713.9949067393,19762.673304009,20374.9690913399,21284.3874272254,22230.3863614957,23142.047385012,27518.6736508671,26991.8841477116,27478.6181697883,28410.7709432282,28259.9911653596,29030.4693735498,29651.0502030049,30958.831840812,31934.7277487341,31335.7383673902,32910.8068825716,32924.4162506232,33973.5900451334,35333.3866979888,37278.5832659762,39896.8115109773,40312.5316992968,43508.7832565181,44595.5559004003,45881.4902544427,41012.9684995473,45571.5852582513,48239.618247889
584,"MHL","Marshall Islands",3426.44047645493,3356.12762038367,3523.74095933556,3664.48443585886,3810.12230268357,4052.95997673504,3576.41592850854,3293.49083441793,3216.9818997532,3137.06922677674,3156.67908836696,3360.44372563466,3480.86351158689,3424.80561192041,3473.96681127398,3541.9370843558,3557.55528620777,3689.79956196935,3421.71901320429,3562.17029494156,3767.74137534441,3787.72026458887,3793.75978852872,3998.54136794146,4026.92461754011,4195.90710722491,4376.24478782123,4635.01718995107,4955.2154160681,5647.16480543959,5711.07192636989,5961.91985857465,6121.36937717852
478,"MRT","Mauritania",4611.94118707035,4557.46867160089,4467.27563822921,4540.36542516629,4252.87018340084,4542.66200796247,4711.05232958096,4419.58339717294,4424.4100086,4464.21104428696,4170.90157832329,4037.45078024877,4006.36420482719,4192.37881057002,4296.54441493127,4562.73156780926,5278.54732025734,5055.98781719139,4914.83422631159,4787.45187425345,4773.75251482582,4825.08799084026,4885.69217829663,4943.23284130833,5020.13680404751,5151.89987087884,5080.80916325596,5259.06506294936,5367.21643918436,5505.64633125717,5314.84937017168,5307.52190202729,5440.66960687007
480,"MUS","Mauritius",8233.91191179834,8506.79745374492,8942.38328882993,9286.09523686136,9535.73598319777,9859.45289443685,10304.4526569228,10755.006311068,11288.7255885236,11437.1439577285,12254.2954059481,12564.8514623202,12679.431626541,13333.9021017292,13824.2975935308,13986.9679771055,14599.2596439159,15365.2093580967,16134.4745655397,16625.1401462878,17311.6252417235,17988.6831197124,18566.0298106826,19143.5086331414,19840.1772991114,20545.1696211622,21324.0638555461,22143.8265496345,23018.5155565853,23676.4135788934,20219.8100811806,20901.8750854711,22786.9785180174
484,"MEX","Mexico",15218.3084360329,15522.9199234319,15757.1475544878,15930.4839148547,16402.2581617029,15087.589629292,15825.0937520662,16618.9132540326,17184.9431894037,17370.812907084,17942.780345094,17596.7867366015,17324.3536521553,17315.4550005213,17731.8028266285,17883.5354077201,18434.8865389949,18610.7314252761,18586.4712913441,17387.6619121784,18036.7175885079,18432.3687850786,18838.7838966163,18844.0303377488,19141.920663054,19542.8898869992,19830.9624860394,20032.4086125948,20278.2163070623,20064.5004997154,18327.9907632396,19086.1046802563,19547.3307083132
583,"FSM","Micronesia",2925.35863300247,3085.55706118044,3132.31228636243,3287.08639346605,3184.98773413856,3362.55190067551,3242.1135428148,3036.07409427882,3114.96590406808,3154.01382999129,3301.44399221149,3365.80507514816,3382.88634218891,3441.81622246098,3346.78885222303,3430.45603734712,3447.53281265202,3407.989652172,3351.24196882471,3414.1311180889,3500.3557552888,3601.95694339402,3523.44765295823,3382.01253824189,3291.45411539634,3429.80219963929,3446.10036657234,3522.34936744575,3513.9261698121,3540.84378746852,3455.77643387061,3315.28769769571,3264.93486632122
498,"MDA","Moldova",NA,NA,NA,NA,NA,5617.90810461967,5298.33801553157,5405.55980879052,5053.95897058262,4891.40276106089,5004.66737758074,5321.83980953798,5750.24430774865,6147.04631989138,6618.28423929354,7131.98793258698,7495.12508199306,7737.88819970188,8357.33647905643,7865.82165194849,8432.70941954797,8928.50088484245,8877.0101468691,9682.42798512274,10172.7137817759,10216.3708841051,10816.0898117339,11464.0181535546,12142.7301220455,12776.9218268725,11848.8995265762,13602.333457407,12905.3893617934
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",5030.07325208105,4512.11011124839,4027.77797853696,3842.05218142143,3870.86223099324,4066.75311161882,4110.55360642719,4226.37264317628,4325.0802963695,4415.03193688834,4424.65282869213,4515.46557084528,4687.44465128427,4972.25762517372,5453.99336408647,5800.90934900477,6243.60885616176,6818.99359459512,7346.27875210869,7163.80183896516,7518.83111825441,8685.77986196477,9586.71492358717,10504.8147046596,11107.9889792642,11134.8018553012,11058.9504798088,11431.4980163967,12052.2938123833,12458.0184257633,11666.779701199,11668.4304175882,12051.7731023892
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,12579.285087423,13236.0181502565,12024.7013412938,12419.0056269252,12505.1770585822,12692.3011670022,12955.5920135514,13505.0586784875,14048.8540252532,15233.3907402484,16248.3513606938,17391.0372805514,16348.100690244,16764.3647206247,17287.4254658468,16802.4074256991,17381.7486851301,17674.6300866909,18263.6167338841,18797.9111723125,19682.2941546438,20686.5919524436,21533.9637742981,18258.97636675,20710.4134751128,22081.2952131424
504,"MAR","Morocco",4149.80649852545,4374.96324404037,4213.61446663908,4116.59350265475,4483.86737649225,4178.1092409328,4625.49489888253,4487.15433536031,4743.6186204667,4758.17630665972,4816.52586325778,5121.07312591026,5244.71048609712,5500.88612886751,5681.12981980826,5785.66416760816,6155.28265571185,6285.62533397466,6558.44405743867,6717.49637186062,6862.2072973927,7144.74300163355,7264.5257394756,7462.98764952521,7566.30236248638,7796.71460229692,7742.06972463331,8037.30788672416,8191.61533168925,8340.93244036179,7660.3608005093,8181.32278811751,8185.47893203738
508,"MOZ","Mozambique",460.123696680511,473.612003764065,436.376415633059,469.397817421582,476.370758738881,465.833295745524,502.40254145103,544.214075929695,584.068720726015,636.791741056073,628.693279379385,687.193473982927,731.989508380891,762.28618246583,801.427127567948,832.838860740452,890.452956782481,934.736348838616,977.190877362935,1011.56129067609,1047.59143121573,1092.77324514229,1137.28481473371,1179.6700241619,1228.6568351923,1271.96187316893,1279.92050648812,1287.23486734661,1292.89765447775,1285.18275959651,1233.42499595592,1226.76696448986,1243.07363779512
104,"MMR","Myanmar",581.613311207808,579.378753342703,597.202183388266,635.107184332737,669.375053140005,708.504878120142,746.426565295562,781.596071673781,816.526211171425,875.41849691614,973.395538105397,1083.41941973722,1198.09469726169,1340.87273211032,1511.17153181783,1702.30968192177,1914.24156880611,2137.644943453,2360.54324023081,2591.0463042135,2830.28405345416,3018.46161417535,3187.11491816793,3409.64889509132,3658.59353837647,3748.29422207632,4109.55741244518,4312.94738940377,4556.28116841647,4829.53670703209,4947.0939613934,4032.62565252577,4124.48565135618
516,"NAM","Namibia",6223.45299390074,6510.01210072294,6758.10270884875,6439.25116886893,6346.29859492906,6401.0228962314,6426.37987528287,6526.79788295365,6575.76338995059,6635.53912021007,6713.00255534739,6655.75025062578,6855.83881241143,7046.14751020338,7812.86143678436,7914.73283957114,8373.48263182359,8714.10345619565,8826.273600799,8726.68185188177,9115.50651154582,9431.04419803695,9747.81971959012,10122.154477149,10554.5647546532,10813.2266317649,10627.6351164612,10335.2674258223,10266.1705545981,10009.578071046,9041.76986048581,9208.58302915371,9490.26076435303
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5342.33055126122,4931.43593267881,4522.25817558532,4217.81464293823,6975.70046367542,6559.33446257428,6448.49741060896,7053.84687570781,9121.93282898344,9313.6241593237,10489.6163426393,9679.10213210702,10223.1020316015,9359.98672496944,9896.36242107539,10529.8131940478,10812.8892844149,10989.6220790883,11109.8030116752
524,"NPL","Nepal",1554.6020430045,1611.35951270409,1631.23071546147,1649.00812815003,1741.30936074926,1760.44496326133,1815.31261605463,1868.78380001851,1888.28753439879,1935.69172289544,2020.85543799847,2084.19999914236,2055.72271598852,2107.64096538593,2179.09301500341,2230.78916047975,2285.51221350898,2346.25922292834,2473.94174345509,2572.17507968776,2682.69869762644,2763.82832305732,2886.09752232317,2982.28699974016,3152.29326141144,3260.03499803884,3244.67429976077,3495.52880048305,3719.30777543436,3922.08133124638,3761.80278751871,3853.68029634054,4001.6999549146
528,"NLD","Netherlands",36461.4190196424,37057.5831275013,37405.9299673421,37613.2521936233,38494.2178517725,39498.1368221301,40691.8903167389,42235.4890688287,43933.5681069516,45839.1314634489,47422.2034047838,48160.7843668965,47958.3319661157,47806.8844286609,48586.7046242078,49467.435426706,51097.3626113331,52909.9697572206,53848.2522316972,51607.6057272318,52032.9865022429,52594.2290064164,51860.0559942119,51640.0766862304,52186.9973861206,52974.1162200949,53847.8265545448,55088.6338006744,56060.9136269404,56784.0372529824,54275.0030465677,56617.3517924421,58584.6237903863
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",27998.3977677454,26383.2593218705,26395.4404047287,27764.1258293963,28800.0635083848,29721.5913240725,30312.663803877,30539.4947889469,30529.7676508616,32002.2444969258,32728.2731574244,33645.7407641657,34625.0360749454,35553.6312985402,36461.4598789336,37261.151036833,37839.8064216274,38637.6954505772,37847.3266746382,37428.848706956,37557.9655079861,38100.7250000865,38753.7270530927,39520.4131279408,40350.6452893998,41014.6870825624,41628.3999132424,42204.7457412662,42916.869815662,43272.5669090792,42052.1409677726,44041.9028085687,44880.3660950186
558,"NIC","Nicaragua",3409.79425137619,3325.10944330871,3262.64708008223,3178.3811423502,3214.47004415594,3334.80829257655,3479.71365408956,3555.98916754963,3629.71200791442,3827.1458050905,3927.08302281949,3989.20876185403,3968.65837945486,4019.73626989609,4183.63048780862,4308.03816110311,4425.99570328152,4586.29584446256,4676.93090867875,4457.9220219427,4586.89851801241,4805.42792506689,5042.8646899265,5214.55661746391,5385.52743566801,5563.03398236492,5734.32145268664,5915.37544335425,5636.67016933852,5398.09441484394,5230.56142287352,5692.02132708032,5822.36911103878
562,"NER","Niger",1077.91146474223,1040.36336746986,1028.65516359773,999.922653353451,986.257818521328,977.482537464639,946.072600598582,929.01349318949,987.709713624836,952.499580194844,909.317004941121,942.268155197628,954.876243742717,942.005407629773,912.465794691561,944.848197027135,965.357252529786,960.092556541165,997.024440394444,979.654029431058,1024.738364706,1010.32699497906,1075.1459821809,1089.87313971768,1119.13721200758,1124.41007649402,1143.86070144165,1155.97355904554,1193.26561640111,1217.44598648234,1214.54655621077,1186.57680884535,1274.80994054532
566,"NGA","Nigeria",3259.58117509029,3188.51031348849,3253.03391971921,3106.41482555884,2972.50495004244,2895.35058850418,2941.56133011895,2952.51924730112,2953.4780343962,2896.14790852422,2963.27409777631,3056.51128547328,3431.73286146535,3585.9946031434,3813.52742124912,3951.18281855946,4079.13565382941,4231.7641568009,4396.80055456588,4622.36354035931,4857.26627077744,4975.63820133476,5045.47172028816,5238.8326721415,5424.92451124901,5429.09962085831,5209.07415509005,5120.00559777914,5089.7776340209,5076.36829020615,4865.08683216906,4922.63245228634,4963.16031287961
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",11111.2456377054,10463.9268264193,9867.36803375279,9226.9597521699,9130.73810517514,9022.10148212074,9082.04612030938,9200.63205055484,9461.01921295631,9824.46179611202,10224.7153611322,9869.54113918856,10089.9730570718,10280.5641898764,10730.5330267058,11213.668869449,11770.2265498599,12511.7431877325,13174.8593595499,13103.4590518401,13515.014815821,13807.4992214832,13727.8065993855,14108.9258887938,14596.6359580977,15139.2887585479,15553.4774779191,15706.4827012923,16145.5755063393,16773.081717702,15779.7301930183,16708.5372074201,17128.6984879585
578,"NOR","Norway",42302.2634118753,43399.7558626094,44692.3609629449,45691.1620790948,47728.440231872,49454.4655316637,51678.4038047189,54115.1587789831,55229.4997025425,55989.1741818045,57473.1845480461,58365.1267522976,58850.9047896991,59059.5709499163,61068.6505095969,62282.7565069707,63303.948489563,64477.9879829162,63986.2479239971,61958.3597402261,61672.9601694756,61551.2140746976,62399.1687747756,62275.6912889094,62838.5157269158,63371.8884980765,63547.6870499471,64589.5559196863,64696.4908872919,64983.3542076922,63776.1609653442,65909.0030302817,67462.3764458619
512,"OMN","Oman",30462.2010842738,30766.7157828162,31842.5573571713,32354.7370560932,32635.1762378405,33650.8630770207,34090.8036903491,35574.1333993771,35967.3218626829,35573.591108352,37392.2460084027,38568.3171126044,37683.4196290656,36256.346383465,36170.6752465376,36388.4441872345,37662.5172708994,38659.3533064321,41114.2391363026,42875.1133681903,40819.9384818357,37745.452145028,37270.5865196309,36330.4785575809,35032.2568523309,35188.0237597531,35229.9541897253,34218.3881261022,34212.1067685769,33814.1116228719,33098.2098998098,34294.7646728044,35336.8946545876
586,"PAK","Pakistan",3061.53338764049,3114.24209884042,3267.2906884217,3240.73554927623,3265.65127918389,3328.00192048791,3384.60998571164,3319.86947219481,3307.51008837315,3331.95304121718,3368.68189685474,3382.20483841959,3381.14081311618,3499.01860241277,3679.90711550373,3836.09028707792,3978.01932699517,4081.91188535821,4061.88650675956,4084.82537302128,4058.0086198212,4082.44948753995,4150.32564036773,4266.71141812157,4403.67261167579,4552.60565396947,4746.7175576731,4891.7197739324,5113.43429232336,5157.546571801,5004.35224191865,5232.14277317459,5451.71824050409
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13301.2542482505,14085.0377635173,14572.2929432385,14076.1795218741,14739.704348463,15382.1016049157,15485.2475456717,16004.6164729036,15287.6470516491,14489.4736256911,14744.7835910711,15988.9975486912,16522.7497335923,16089.4865420585,17110.7863350917,18402.847535702,18364.7987688959,17594.9938541658,17587.3933006666,17605.7854390714,15952.5273574725,13785.6364909396,NA
591,"PAN","Panama",11211.8311737749,12012.5382121374,12731.4504756625,13152.5457606121,13253.518333929,13214.1731205267,13477.6763613661,14062.3804049763,14795.5876737733,15072.4612208988,15179.4427045343,14970.8949849136,15010.5591030549,15343.8096045953,16184.1141004283,17019.6832227066,18148.0766093988,19949.5937318689,21516.5892402882,21391.9332785048,22237.1000533308,24316.3560366254,26223.5836472808,27544.7945629992,28439.9536021066,29551.3667589201,30481.7716565083,31638.1519150958,32259.2208113001,32788.3325108817,26606.2949776853,30416.7934954026,33266.4768548785
598,"PNG","Papua New Guinea",2907.40181039141,3084.39725535647,3387.91799942021,3860.01409575223,3942.30502088185,3675.69093407338,3819.74596509963,3541.4497437219,3289.66381739439,3235.75382882109,3047.96967150718,2942.66759231331,2841.2117949647,2808.15726699255,2791.89701067785,2875.08341113258,2936.02198740021,3068.12723098705,2966.06818266786,3072.68187850907,3283.77196855774,3225.14338162083,3282.86592068283,3317.87347597091,3669.97675021244,3813.18039046869,3924.42394556756,3967.01619620097,3865.01151687432,3947.93392384711,3741.66157790097,3670.19091027489,3765.8995729899
600,"PRY","Paraguay",8818.62937058954,8888.47829797121,8808.78439049478,9013.58945742563,9262.53556900586,9661.06889884327,9588.72401371919,9774.31523663751,9572.05371516989,9248.59373640073,8862.14369215815,8640.30283866052,8515.94666738008,8773.13852976156,9022.79829014609,9113.41175116844,9451.76055686211,9865.32641690403,10403.8405428603,10272.1771773849,11281.2557333508,11613.1685799089,11376.4073007467,12150.9715219326,12616.4142339973,12806.0966786058,13163.7401933187,13604.1747171995,13848.4991149602,13609.72300919,13317.3211184333,13676.3902065038,13531.3966633509
604,"PER","Peru",5240.25762333255,5244.14464183289,5110.73742048643,5271.98188595677,5804.99932786888,6116.43877523638,6171.95520218407,6453.02133857947,6315.01541683096,6303.45605337145,6375.61631586322,6329.41288016821,6596.55019217203,6799.44966546458,7067.35560851936,7443.93111806358,7938.43495182096,8548.60402724918,9262.15113614583,9298.07800349067,9996.93732259224,10539.981964216,11084.8739365499,11620.6444470691,11773.9441346308,12015.1871556329,12321.3181539792,12442.7464624852,12696.2362890388,12735.16827797,11187.3437896037,12533.8414170958,12743.9423914767
608,"PHL","Philippines",4232.47759456685,4115.0171542867,4035.92811043224,4027.89530146198,4106.68463412833,4197.34496344803,4337.19641301663,4450.85461508735,4322.57712356895,4364.28354170577,4455.67246344581,4495.36104914987,4567.23446761431,4703.66642132758,4914.03623500751,5058.04748650866,5227.53299731241,5465.15182357733,5596.91304505301,5574.45260874348,5876.47814033973,5995.43098152636,6298.16008566834,6610.85122176178,6917.74914985503,7235.08140148557,7616.04976938444,8001.75648006143,8365.73245055512,8731.86086888554,7773.26023074406,8095.57956743758,8581.93769302209
616,"POL","Poland",11259.4374539943,10432.4553056537,10662.0805170522,11032.5539905865,11591.998863896,12398.5241269417,13146.7560855391,13985.4335763903,14629.1983574495,15311.4429382645,16177.8676699697,16385.9971738588,16727.3397661722,17324.2161873998,18198.100044371,18844.5574819997,20012.6211116462,21437.4577379953,22334.7808599997,22951.7848210238,23692.9092287668,24874.1718607858,25258.5933172132,25490.3289111664,26488.2002530071,27667.6890834733,28497.1036117663,29958.1207092075,31739.2569617722,33159.764420074,32546.8259419318,34915.5390556534,36798.1917129585
620,"PRT","Portugal",23556.8562074936,24642.5996159056,24930.4506344601,24391.1998484726,24560.3570613835,25523.7060223176,26318.9751263398,27354.8368117354,28525.5174324377,29472.7098799307,30383.1378175177,30756.0189546062,30823.8490440796,30422.6020285721,30892.8198811262,31076.6441205289,31524.7495680309,32251.5690977426,32307.912767932,31269.4104613004,31798.1538079411,31304.8155263075,30156.7015822628,30042.8907185982,30444.6002091947,31118.7906703279,31847.5377347646,33044.7167387479,34040.7253873665,34945.6615139469,32011.3251586829,33681.0288317133,35746.3914743043
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79400.4334133216,78498.1345452328,80083.0610521191,79140.6293267828,90782.7215779787,89448.0473272313,94361.62650669,91736.7519577885,92067.8120274566,92450.2493790442,103902.519309744,111879.747777129,110931.506472374,109625.62960096,106141.326188823,101971.989607973,97783.1205191059,92177.5959437929,91461.6164451974,90840.429077198,89019.0698573311,92862.5717980697,97096.9350296714
178,"COG","Republic of Congo",5007.31924472283,4986.69920460404,4978.35083844665,4790.46115745472,4400.02029728134,4453.43083827625,4522.00845372842,4402.40809466612,4470.3470745821,4240.1559969383,4390.5630570648,4389.35371211757,4484.28058536638,4397.33055897955,4398.20377814001,4571.79311665502,4755.03021479219,4280.0246690987,4401.66453161405,4720.41467457234,4977.97311454786,4925.37690253991,5267.04961673408,5105.16983789706,5319.38724879789,5009.43226691253,4363.75392494278,4073.92608527555,3786.4119996175,3695.06169357,3384.65433532176,3234.39297192763,3210.40356747335
