"code","iso","country","PFL.raw.2006","PFL.raw.2007","PFL.raw.2008","PFL.raw.2009","PFL.raw.2010","PFL.raw.2011","PFL.raw.2012","PFL.raw.2013","PFL.raw.2014","PFL.raw.2015","PFL.raw.2016","PFL.raw.2017","PFL.raw.2018","PFL.raw.2019","PFL.raw.2020","PFL.raw.2021","PFL.raw.2022"
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",0.000306970958546384,0.000334142857432601,0.000302862441502041,0.000386227658364509,0.000360562639944077,0.000320471650137632,0.000304144114248959,0.000270897515436913,0.000155720641185787,0.000143706701379953,0.000165674699550643,0.000221422810123922,0.000249047151321276,0.000285780557468273,0.000305772865796689,0.00032381795081815,0.000296046396914906
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,"NIC","Nicaragua",0.00338484763997696,0.00639492448598244,0.00668178694410612,0.00795300539369117,0.00985461060560333,0.0104170576620636,0.00755652635356507,0.00815000630479323,0.00887248092390658,0.00709294180342371,0.0103509089504393,0.0245394858380097,0.0263208170786358,0.0273694358579526,0.031337661647308,0.0319931751243128,0.0193262491111478
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",0.00172320176565653,0.00136809906698406,0.00160552664034047,0.00169680180715605,0.0022074005956935,0.00262196603383068,0.0029696944857086,0.00321096320442242,0.0038419684515507,0.003688269830064,0.0042066712215908,0.00539711654992847,0.00632164184518426,0.00654936904368309,0.00752340419794778,0.00750273259992219,0.00702658966489425
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,"PLW","Palau",0.000733449366647166,0.000802492767763668,0.00108337063170781,0.00114917921723529,0.00109862569648537,0.00106892157864579,0.000799276603965131,0.000549735533866837,0.000646237871921138,0.000665358042396441,0.00063838477925993,0.000756959706342813,0.000628469280907181,0.000138442082484175,0.000159177522229492,0.000134431712622826,0.000113965619636579
591,"PAN","Panama",0.000885450214504562,0.000969693623762532,0.00133356723189163,0.00154590608783919,0.0015892112425422,0.0016020805544519,0.00160231830213384,0.00138635525513096,0.00118943195587843,0.00112480755873549,0.00120387816303209,0.00139672407668369,0.00156212653578118,0.00180552275853524,0.00212016186755609,0.00207903764569575,0.00194846540828893
598,"PNG","Papua New Guinea",0.000645176977877475,0.0006545244323923,0.000768255919559806,0.00075645737166828,0.000857051042047246,0.000867267771074735,0.000957143724951388,0.00093707388272387,0.00115365656912073,0.00143088205760909,0.00176088364447524,0.00190740791135916,0.00219355614098299,0.00219039824833012,0.00198744956292686,0.00176107373970636,0.00183095343617915
600,"PRY","Paraguay",0.0158392696149289,0.0178641330346828,0.0166698656367886,0.0157808926173261,0.0166501866016072,0.018728257715496,0.0186164625410494,0.0186066887097635,0.0179485661743025,0.0153882377681404,0.0143393917327226,0.0135493639114942,0.0119298624506541,0.0126572729709922,0.0143981612871711,0.0143341507754503,0.0121815230804008
604,"PER","Peru",0.000891246716675433,0.0009836365266122,0.00111401876922939,0.0012822653274371,0.00129259857107814,0.00137960929893086,0.0016667508430864,0.00182320183151489,0.00186058626318499,0.00187185295058128,0.00202760951226258,0.00203876213412631,0.00203099179315244,0.00211340198180115,0.00236030152478794,0.00239374479512709,0.00233559261519851
608,"PHL","Philippines",0.00123567840749647,0.00146486072417199,0.00152511590180845,0.0015193550732338,0.00163046996938029,0.00153345343184431,0.00145216498838014,0.00167809278988501,0.00187601337198606,0.00177121296849913,0.00214056731071195,0.00243757289525826,0.00236720156081558,0.00219718132157265,0.00225273239747559,0.00196665613629156,0.00255945261904865
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",0.000427743251677915,0.000462870634311999,0.000425217485058458,0.000450837934191139,0.000564198327294054,0.000582797870486742,0.000593357016824242,0.0007722922242826,0.000993887898642342,0.000971189877248649,0.00125392482198174,0.00136641173821221,0.00138559750774731,0.00138091768738761,0.0014574875685544,0.00122973648964209,0.00122393562654872
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,"RWA","Rwanda",0.000350466334289088,0.000366202935941366,0.000357621958174535,0.000379653146885267,0.000415988192744327,0.000296112938743112,0.000288102493113631,0.000245772610176021,0.000325620890158291,0.000270983268244692,0.000329628703360959,0.000356806931154291,0.000448928906441071,0.000372510683185112,0.000759851884520986,0.000831952423515427,0.000835101998645357
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",0.000840902122576488,0.000833384171865763,0.000976960894919012,0.00104498659641076,0.00110541788453327,0.000944245310000048,0.000992071967813966,0.00078297402510102,0.00065454849492046,0.00054752335979777,0.000528667878242078,0.000465708170040339,0.000344111250867464,0.000293740932501026,0.000393417860384847,0.000409161968922037,0.000329848031420811
662,"LCA","Saint Lucia",0.000255312078303416,0.000298210816718233,0.000327178074449706,0.000327169551881108,0.000372215747716856,0.000594258911716536,0.00068544361308922,0.000659694897498609,0.000597473863136998,0.000479477658123791,0.000836639303505701,0.000941739197196554,0.00104363805508382,0.00101682047619218,0.00105543668192356,0.000540623945717103,0.000343285811335085
670,"VCT","Saint Vincent and the Grenadines",0.00018630907479817,0.000226910043839207,0.000243630674371235,0.000269879136140377,0.000291386777207689,0.000403645379129644,0.000463359576803487,0.000458572116533043,0.000413195948437436,0.00036721754801983,0.000459810270389474,0.000537456394359728,0.000528504131845878,0.000480740770349424,0.000480740770349424,0.000400048557924554,0.00102681648192022
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,"SEN","Senegal",4.31767565780339e-05,5.61275942990863e-05,9.92680317007802e-05,0.000103585837955346,0.000103583866289446,0.000146747866006088,0.000151056614120622,0.00010791873879529,0.00011510854180403,0.000158308489149936,7.9161797936158e-05,7.55558531290229e-05,6.90742572097815e-05,0.000116542707465112,0.00012508840681759,0.000133721575677112,0.000125090031992883
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",0.00116826078710204,0.0013318864144537,0.00153939838284075,0.00206501461024908,0.0021621543873904,0.0020280674414868,0.00212652112662778,0.00357366351627561,0.00415340907291734,0.00622939294987536,0.00793868287786489,0.0105207970352735,0.0111996131259505,0.0124882971120204,0.0123342178962211,0.0125573918216162,0.0118507505807353
702,"SGP","Singapore",0.000182235314446166,0.00022779013844613,0.00022779013844613,0.00022779013844613,0.00022779013844613,0.000182232256032211,0.000364465199465022,0.000364465199465022,0.000364465199465022,0.000227790725652578,0.000273348482810158,0.000227790124482727,0.000182232418443558,0.00460128630471485,0.010227643973575,0.0105237613284808,0.0105146848007608
534,"SXM","Sint Maarten",0.000859086199176757,0.000859085563208675,0.00120272364965455,0.00183273758291861,0.00154638335824894,0.00240547774530155,0.00286366822116298,0.00279208018403961,0.00186139125805133,0.0023863984625538,0.00105003050313832,0.00150347052517375,0.0013364290159668,0.00171827070092353,0.00171827070092353,0.00286379059128003,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"SLB","Solomon Islands",0.00119864240975748,0.00128767526464153,0.00164394858456938,0.0017368464419558,0.00167483984521763,0.0017349387631795,0.00195948649335769,0.00203681938654169,0.00275945546575243,0.00336780308540618,0.00422862358391465,0.00513922924975463,0.00591743126547888,0.00611779672703746,0.00623532028847001,0.00591754609366456,0.00549707961796034
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,"SSD","South Sudan",0.000660393037211247,0.000774928734129463,0.000772524502181464,0.000635416072037313,0.000712042266234229,0.000952650791322159,0.000915428230705576,0.00114669691195008,0.00129577814237853,0.00126475713437851,0.00111880394489085,0.00147284712491291,0.00131725611248187,0.00191337335306427,0.00196304896122848,0.00193501956641793,0.00163021640260005
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,"LKA","Sri Lanka",0.000987254938002187,0.00103790218380401,0.000872456102295272,0.000886554860962886,0.000822031687094071,0.000848214234649306,0.00115355954502475,0.0010622320212266,0.00101403624635175,0.0010162528937192,0.000994071730390467,0.000672712389041174,0.000743574799341326,0.000759309832117476,0.000733085157782336,0.000684875601131302,0.000554406150192141
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,"SUR","Suriname",0.000167415957196249,0.000170958512694141,0.000205223412944298,0.00022734374035746,0.000274146618810232,0.000309116361939295,0.000487367563756244,0.000521771770790259,0.000606850811087156,0.000658267282169946,0.000757419942373227,0.00076020557187006,0.000897067517514578,0.000965262018293204,0.00101219511621698,0.00100681236440296,0.000980568212937303
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",0.000381149707718683,0.000404745121175054,0.00046651277062497,0.00135885734438726,0.00145997657927172,0.00143750686157559,0.00145246504375217,0.0014194781676184,0.000430066849952147,0.000246799308319133,0.000200113015201292,0.000171418596173469,0.000148543972680686,0.000136882674878251,0.000144656570001778,0.000133842414540151,0.00011288234879686
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",0.00103371144954672,0.00105388772672644,0.00114391670744446,0.00120211413591063,0.00129370630078114,0.00131119134891637,0.00143344803280519,0.00186309014767857,0.00254108167429355,0.00265929119469456,0.00304843657959604,0.00327775766707088,0.00317784410366671,0.00297261655811502,0.00350444189178688,0.00342221353225532,0.00329983029216184
764,"THA","Thailand",0.00122520634574346,0.00147681512331699,0.00159707415335881,0.00177103998787541,0.00182252212998537,0.00178926935986451,0.00168034617387463,0.00155087606962559,0.00126291381791103,0.000930048376390491,0.000803331970659823,0.000656904456037612,0.000588693044528138,0.000520329776037298,0.000562368443188456,0.000498879556577409,0.00048370969154991
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",0.00072363579570597,0.00108076856858715,0.000902212869141067,0.00098681792163381,0.000827057494772594,0.000874047775193396,0.000385346090815604,0.000892844449462102,0.00396600859768391,0.00491052160382627,0.0421051427641618,0.0433856543243501,0.0430802271948188,0.039156510629383,0.0314567955597926,0.00314847629760611,0.00358085833849063
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",0.000638865692070625,0.000718220855483018,0.000834315234720875,0.000791146480323138,0.00113398060945008,0.00106199121383343,0.00101010299964299,0.000962937424378496,0.00100149701028408,0.000666281030403667,0.000780107727363283,0.000838084306004493,0.000880585053312722,0.000851372448139768,0.000910100559522882,0.000776280276713246,0.000695532551621193
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,"TUR","Turkiye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",0.00375824751415601,0.00508450472567772,0.00617495595815049,0.0064886376023304,0.00721837573673551,0.00920189618395097,0.0094043495175979,0.00911435406388021,0.0095269425830782,0.00888756668945889,0.00746315688315241,0.00758047404723296,0.00778837680101936,0.00774868763451698,0.0079277035458076,0.00770655118089443,0.00713731752863796
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,"GBR","United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,"USA","United States of America",0.000341882134645429,0.000359391676320472,0.00036595039384263,0.00037142252604764,0.000330569092530605,0.000314392812275766,0.000352269189998586,0.000356672211047778,0.000421026617609957,0.000595083166847663,0.000770242054615485,0.0120356362218901,0.0124088603933589,0.0123470153675281,0.0121808601291377,0.0119611632041989,0.000619139823696453
858,"URY","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",0.000315431588174076,0.000320167209898076,0.000166876107958058,0.000555775241509673,0.000597216995448985,0.000759928111475398,0.000778993000941236,0.00087852079718303,0.000494336257895223,0.000804541470954896,0.00072705751348956,0.000795224591813126,0.000799554427688135,0.000763068211008027,0.00129393786033472,0.00117906034251263,0.00108514475510347
862,"VEN","Venezuela",0.000403152450288055,0.000479777346880542,0.000475028693905058,0.000513937085095216,0.0005669994442718,0.000573974226173541,0.000553302623360634,0.000529944890874791,0.000515301600159898,0.000462139021040083,0.000820141930443583,0.000932200348896447,0.00100896541679351,0.00120693214922291,0.00140457280120899,0.00108344190375692,0.00095939554724494
704,"VNM","Viet Nam",0.00266150315037084,0.00299581506854978,0.0037348934310583,0.0044979874367851,0.00559281885308335,0.0063434438621809,0.00771172129529246,0.00748344314792013,0.00733585852533321,0.00656198460146976,0.00725873480544852,0.00656574771992894,0.00676394076393026,0.00643901479190958,0.00626188869603051,0.00507800336329328,0.00438446319570512
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,"ZMB","Zambia",0.000694060692801473,0.000981884803593691,0.00108592092438352,0.00161026203795985,0.00318762393900459,0.00312688863680008,0.00337586051888064,0.00415827032643402,0.0046186613509943,0.00430762610744802,0.00592778154125983,0.00737887547896055,0.00787066275454465,0.00816446588233402,0.00804763422000006,0.00807492094200413,0.00751015397710482
716,"ZWE","Zimbabwe",0.00254407734729744,0.00259254673246731,0.00258064100433092,0.00253268156969006,0.00191322827259148,0.00133445414296212,0.00257082683180918,0.00499036738449506,0.00548474487854952,0.00702416558571146,0.00825819847356557,0.0138390344425412,0.0119256478148353,0.0122602487327221,0.0116139534814069,0.0113937417465207,0.0056104614461015
