"code","iso","country","NCR.raw.1961","NCR.raw.1962","NCR.raw.1963","NCR.raw.1964","NCR.raw.1965","NCR.raw.1966","NCR.raw.1967","NCR.raw.1968","NCR.raw.1969","NCR.raw.1970","NCR.raw.1971","NCR.raw.1972","NCR.raw.1973","NCR.raw.1974","NCR.raw.1975","NCR.raw.1976","NCR.raw.1977","NCR.raw.1978","NCR.raw.1979","NCR.raw.1980","NCR.raw.1981","NCR.raw.1982","NCR.raw.1983","NCR.raw.1984","NCR.raw.1985","NCR.raw.1986","NCR.raw.1987","NCR.raw.1988","NCR.raw.1989","NCR.raw.1990","NCR.raw.1991","NCR.raw.1992","NCR.raw.1993","NCR.raw.1994","NCR.raw.1995","NCR.raw.1996","NCR.raw.1997","NCR.raw.1998","NCR.raw.1999","NCR.raw.2000","NCR.raw.2001","NCR.raw.2002","NCR.raw.2003","NCR.raw.2004","NCR.raw.2005","NCR.raw.2006","NCR.raw.2007","NCR.raw.2008","NCR.raw.2009","NCR.raw.2010","NCR.raw.2011","NCR.raw.2012","NCR.raw.2013","NCR.raw.2014","NCR.raw.2015","NCR.raw.2016","NCR.raw.2017","NCR.raw.2018","NCR.raw.2019","NCR.raw.2020","NCR.raw.2021"
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2067,0.215,0.221,0.2307,272.2484,272.0644,272.058,272.0268,272.594,272.637,272.6751,272.7067,272.73,257.8723,239.4766,223.5177,224.2525,223.3375,278.9328,278.6399,401.4167,446.0821,447.2622,585.3278,576.1894,585.1714,585.4412,585.4955,585.4615,585.5628,586.9462
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2712,36.96,21.1811,30.3116,24.067,34.3926,25.9463,24.2367,21.9104,28.422,28.4799,23.2282,30.8679,31.3384,27.9893,18.8663,35.9351,25.1605,29.6201,30.2175,23.0107,32.9467,39.7228,29.4375,39.6732,44.7784,46.3845,46.8695,24.1107,57.4084
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",4.2692,9.4936,9.3127,9.1799,7.8908,6.3722,8.5391,5.9316,3.8019,8.0859,10.0963,5.5508,12.177,8.3295,12.2359,8.3233,7.8943,6.4977,6.0701,5.1551,6.0152,9.2637,12.9129,9.4475,13.6378,13.9561,11.0167,12.6125,12.9941,11.1455,9.2071,7.6895,7.5074,5.4096,4.3083,3.6442,4.3264,3.2917,3.2774,2.8414,2.8502,2.5325,3.3584,2.8841,1.8362,3.2616,2.7969,4.4318,7.405,6.7951,7.9502,8.7396,7.869,10.1063,4.4793,8.6329,4.5341,8.2283,8.1988,7.9732,11.7289
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4342,29.2884,36.2118,37.6212,37.1181,39.6794,33.721,37.5062,37.2906,39.2155,40.2127,38.0474,38.6279,34.7803,36.0157,35.8352
504,"MAR","Morocco",5.8829,11.5685,12.5534,11.6104,12.0186,8.3313,11.3384,19.5197,13.0897,14.0153,16.9138,16.6096,11.4696,16.7597,13.0262,18.0524,9.6832,14.533,13.66,14.1798,8.2566,15.2299,12.2755,12.5563,16.4611,22.6179,14.4731,23.0521,20.9476,18.136,23.6277,10.1421,9.6411,23.3111,7.1219,24.5807,12.5576,18.2577,12.6866,8.5914,14.7993,16.7029,21.6953,24.9891,15.3829,27.3855,11.5158,18.1515,29.6565,24.4942,26.7723,18.1545,27.3643,23.1711,33.3974,13.621,26.1141,29.6138,21.0692,14.3667,30.2653
508,"MOZ","Mozambique",16.4842,16.7651,16.2761,17.1532,15.9913,16.8704,18.3603,19.0341,18.6538,18.8787,18.9524,20.1215,20.0584,19.1956,17.3636,17.1092,16.2734,16.0346,15.6717,16.1786,16.0163,14.3908,12.9148,11.9459,11.5527,12.011,11.0644,10.8447,11.1422,11.7486,10.6599,8.7263,10.8708,10.7782,12.925,14.2539,14.9102,15.6633,16.3533,14.289,15.2927,13.9175,16.04,16.2148,14.2088,16.7964,15.7571,14.7244,17.1403,18.1178,19.6474,20.5397,15.6831,14.9583,12.9751,14.4013,15.7471,18.946,20.186,19.0848,20.7131
104,"MMR","Myanmar",11.9981,13.6069,14.3712,14.7596,14.2003,12.0458,13.3089,14.105,14.0384,14.3306,14.8538,13.915,15.7397,15.7841,16.5744,16.6835,17.2369,19.0762,19.0511,22.4819,24.5074,26.1499,27.0257,27.6344,28.5526,28.3403,27.1609,26.0697,24.7875,25.0389,24.7246,28.4522,30.7441,33.1243,34.8959,36.2144,35.2968,36.3799,41.7622,43.7603,46.0202,47.5325,50.7761,53.8471,58.8474,64.0024,65.4096,68.4444,69.1914,69.8224,65.2092,63.1402,65.6477,61.5046,61.129,60.1278,58.499,58.585,57.507,56.4835,55.0619
516,"NAM","Namibia",2.0615,2.1814,2.1996,2.3206,2.4672,2.5544,2.6309,2.7288,2.7918,2.7997,2.8806,2.9199,3.0129,3.0487,3.1701,3.1742,3.3077,3.343,3.4446,3.5049,3.5936,3.7006,3.8573,4.0048,3.5744,4.0115,3.9179,4.2792,4.641,4.7413,4.8947,2.5926,3.6827,4.5613,3.3019,3.942,5.5982,5.1556,3.9881,5.2249,5.2874,4.3375,4.6343,6.1765,5.5013,6.9064,5.2469,5.0714,5.0471,5.3943,5.4243,6.3528,4.7819,5.4925,5.6107,4.6605,6.1589,6.7584,4.6192,7.2774,7.584
520,"NRU","Nauru",70.3478,70.3478,70.3478,70.9098,61.007,61.007,61.007,61.007,63.4882,65.4098,67.3315,67.3315,69.3222,71.4533,73.5845,42.2783,61.6355,65.8288,70.0912,74.3535,78.6873,78.8968,75.056,63.7217,67.9081,68.2512,68.44,68.7555,68.8383,70.4672,71.5922,73.1453,74.6643,76.2013,77.7358,79.2648,80.797,82.3297,83.8621,85.3943,86.9269,88.4593,89.9919,91.5242,93.0565,94.5891,96.1214,97.6541,99.1864,100.0272,91.3048,102.7609,106.6526,95.1948,95.2609,95.312,95.459,95.9459,95.952,95.9728,96.3767
524,"NPL","Nepal",27.0622,27.1606,27.3849,28.0592,28.7392,27.4703,27.6277,28.7744,29.9641,29.1936,28.3566,25.8702,27.7866,28.0978,28.7365,28.1635,26.9376,28.0911,25.9033,28.6023,29.8784,26.5229,33.2953,33.326,33.8707,32.5199,37.7419,41.6463,44.7336,47.0992,45.1232,41.9458,47.6333,46.1599,50.0664,51.5818,52.1167,51.7356,53.8065,57.172,58.1546,60.2455,62.4273,65.2905,67.0239,67.4026,67.359,72.4357,73.0544,74.2643,81.4006,87.8731,83.1029,89.5825,88.7376,88.2136,92.6556,95.9412,101.0228,103.3944,104.0917
528,"NLD","Netherlands",60.8813,63.767,59.3079,66.7665,55.0825,54.5893,64.5687,61.0159,59.7455,57.3428,60.6228,55.6563,58.8909,58.3717,53.5495,55.0909,56.2921,61.7408,58.7427,58.6586,61.9974,67.1966,58.7343,67.9498,63.4636,69.8005,67.0588,67.2002,71.4154,72.8465,66.9951,72.0781,71.8248,65.4816,68.9648,73.6528,68.7586,59.8386,70.3398,74.3657,68.2276,69.6292,69.4464,73.8518,70.7042,69.9166,70.2567,77.3059,80.9191,78.4909,79.3296,78.1962,76.8979,79.442,74.4075,69.9927,78.3712,68.4449,77.5238,74.1353,73.5061
540,"NCL","New Caledonia",46.376,41.9321,45.9794,52.3434,46.4132,54.3279,50.0102,48.2449,43.0216,28.7675,36.6374,39.3164,40.5106,32.2379,30.5919,25.2875,26.6333,24.0913,22.7913,26.6037,25.1296,23.2248,24.2753,18.7643,19.8237,20.4247,19.5678,19.5548,20.7121,22.7937,22.4006,21.5391,23.7097,25.938,27.0216,26.7255,28.7955,27.0047,27.945,33.5589,34.5387,35.8489,37.341,38.4817,39.5326,37.5762,38.0539,38.0222,35.4904,35.8842,36.8871,43.9246,37.5718,38.6881,47.7358,49.1824,50.0903,51.5961,50.261,51.3527,46.9819
554,"NZL","New Zealand",27.2305,24.9702,27.7805,31.9633,29.984,31.9961,35.0898,46.2225,51.4776,40.1119,47.0007,54.2985,53.0481,41.9863,41.1524,51.2417,49.8079,48.7484,45.6191,46.1367,44.4495,46.1741,47.5088,55.8716,56.5012,57.5588,60.7496,52.9336,44.5886,54.7824,52.6274,51.7729,54.3669,58.4795,54.7316,58.1611,61.3178,57.6989,56.6642,58.1131,57.2877,56.7557,55.27,47.7471,51.449,49.813,51.664,52.0882,54.4623,49.4979,51.2637,52.8463,48.0724,45.6088,54.3532,49.2666,47.1724,46.2772,45.8114,47.8258,40.4445
558,"NIC","Nicaragua",13.8458,17.2018,19.252,23.5334,27.7601,25.5892,27.8407,26.6521,25.6379,22.7967,25.0281,25.7425,26.3938,34.0642,31.5391,30.4159,32.6575,36.699,32.908,17.0064,25.5637,24.5416,26.0889,26.8119,22.91,21.2776,19.3084,17.3096,16.382,16.7142,17.9071,16.9997,14.9319,16.1109,15.7466,16.6728,15.7069,16.5705,16.7284,17.4207,16.4405,17.2688,21.0773,18.6727,20.4798,20.5823,21.4305,22.07,25.7425,25.4494,29.9925,33.2837,32.0225,30.6494,29.1174,31.2868,33.9229,34.394,33.8613,34.7479,35.9493
562,"NER","Niger",2.6518,3.2188,3.3928,3.3605,3.1182,3.3329,3.7473,2.7355,3.4483,3.1738,3.5036,3.5197,2.2189,3.4929,2.8532,4.0294,4.3408,4.6339,4.9137,5.0243,5.0226,4.891,4.7833,3.1429,4.719,5.2207,4.0748,6.4156,5.2496,5.0092,5.2072,5.1476,4.4297,4.4148,4.4414,4.6491,3.6668,6.618,5.8413,4.4203,6.3161,7.2359,7.2223,5.532,7.4261,8.2954,8.1711,11.1414,7.7539,12.2891,9.4232,10.6851,9.8504,10.3158,11.0914,11.8398,11.7108,12.9872,12.1204,13.3076,10.606
566,"NGA","Nigeria",12.0417,12.7286,13.0651,12.922,13.5455,11.7665,12.5667,12.8566,14.4237,14.8687,13.2105,10.9856,12.2945,15.0019,12.4213,11.1987,10.8441,10.0725,10.0894,10.4539,10.6067,10.7623,10.7739,11.6623,12.5936,14.4061,14.8199,16.546,18.4612,19.2669,19.869,20.4437,21.0013,21.0215,21.3931,22.2478,22.9338,23.2839,23.4702,23.2637,22.1496,23.3081,24.5446,26.0124,27.5348,29.761,27.4951,29.2102,23.0127,27.4285,23.3037,26.9801,24.8526,27.3296,27.6165,31.7436,32.1459,32.2441,31.1873,31.1217,31.7785
570,"NIU","Niue",14.1428,18.5355,26.3785,32.8067,27.5485,22.5681,20.1014,17.6525,16.6736,20.3592,20.1055,20.0292,21.2061,19.9648,15.1814,11.424,14.2859,13.1406,16.4325,16.2728,16.4779,16.8951,15.551,14.4305,13.7763,13.2189,13.0064,12.4088,12.5817,7.4122,11.6264,12.3259,13.0179,13.2988,13.5363,14.329,14.4247,14.5137,14.5954,14.2649,14.116,14.2028,14.4129,14.459,14.4954,14.561,14.7772,14.376,14.2095,13.7293,13.6933,14.4205,14.5411,14.5865,14.294,14.486,14.5404,14.4059,14.3723,14.3491,14.3934
408,"PRK","North Korea",31.67,33.0973,35.6209,36.8565,34.1584,36.2543,35.1197,34.9393,38.9793,39.3698,40.7559,40.0734,41.5876,44.588,46.5343,48.5176,50.7141,51.4911,53.0107,50.2036,53.4267,49.0522,50.7737,54.7453,55.1868,58.1154,59.229,59.7574,61.0883,61.607,73.9721,71.0242,70.3654,59.8975,41.7948,37.8899,39.1221,47.2597,44.8221,41.3195,46.6837,48.4326,49.3053,50.0168,49.6446,49.9991,45.323,48.5425,47.4924,47.3633,48.7878,50.4934,50.9894,50.8725,47.6164,47.9047,45.8565,41.5317,51.773,45.9345,45.1855
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5299,20.1278,25.0634,27.6088,22.786,25.469,28.1018,27.7251,26.3419,22.0182,27.2531,26.3557,35.0909,34.8463,33.6545,28.6438,35.4224,36.2616,35.5923,35.4645,31.0948,35.7157,38.4999,32.981,38.9369,29.2036,35.7162,34.4332,35.9357,34.53
578,"NOR","Norway",19.0446,14.3965,18.1046,17.4507,18.2261,15.8717,17.9372,23.0338,18.9447,23.4835,24.2094,22.9604,26.0931,31.171,21.6374,23.9336,29.8551,30.721,28.6721,31.0133,30.1866,31.5099,27.7209,36.0469,32.8307,27.6625,31.8299,26.8356,29.0311,38.6976,35.0453,24.9389,33.1978,26.1427,26.6522,28.4322,30.3742,32.126,29.0834,31.2483,29.4686,27.7021,31.1816,35.1022,31.6847,29.1022,30.2046,35.0783,27.1509,31.0595,26.453,27.9787,25.1785,32.5969,35.7303,34.8782,34.4593,19.9659,34.3944,34.2756,31.1589
512,"OMN","Oman",9.1362,9.3107,9.4011,9.3427,9.3494,9.7728,9.5204,9.1694,10.0125,9.6313,9.7988,9.7295,10.4474,10.5233,10.5075,10.5022,10.6258,10.6092,14.3241,18.2034,24.1856,26.6409,24.7407,23.347,21.6992,21.0117,19.9325,19.3935,18.4237,19.5808,23.9419,23.6766,28.0456,28.5569,28.9764,29.4175,30.657,32.3165,35.4319,34.8223,35.3096,32.8782,32.2916,35.3631,35.8464,37.2968,38.1558,38.3187,41.0016,42.7111,41.5619,44.7929,51.8964,50.688,51.9897,48.6389,47.0064,43.8265,43.7126,62.6059,51.432
586,"PAK","Pakistan",8.6503,9.3946,10.3749,9.8379,10.3374,10.4577,11.4247,12.7454,13.989,14.8978,15.1819,15.1258,15.0018,15.7713,14.8102,15.8496,17.5381,16.3113,18.5158,18.0953,20.078,19.6864,19.5714,20.9798,22.4417,25.6031,25.8228,25.7939,27.6136,29.0429,32.2933,29.5954,28.898,29.5377,33.302,32.045,30.8765,33.4978,35.7115,36.0973,33.2431,33.2017,34.9504,40.8198,40.5018,39.2428,41.7252,43.1989,44.5489,41.4165,45.4219,43.2371,45.8808,47.1948,43.5217,45.1126,47.8215,42.0958,44.0194,45.2721,50.673
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",13.0241,12.9171,13.9731,15.3525,16.1116,15.3672,17.6715,19.5291,20.1989,18.6178,19.873,18.1906,20.2963,21.3588,23.6129,24.021,28.451,30.114,29.5429,27.2127,25.3782,27.8732,25.1511,24.6324,23.2733,20.9732,21.2151,19.601,20.2087,20.1165,21.3437,21.1655,21.3857,19.9391,21.9439,22.3972,20.9783,20.9341,20.9355,19.0045,21.3061,20.9559,23.1596,21.2717,21.4377,22.0696,21.6397,21.9113,21.6923,21.1778,21.9345,21.956,24.2352,23.8126,23.7786,26.7012,27.0849,30.3383,30.5193,32.5606,30.524
598,"PNG","Papua New Guinea",34.2424,34.614,35.8817,34.3196,35.6419,37.1267,34.5258,35.5207,35.7083,35.0509,34.9672,35.3305,34.1449,33.4856,33.6111,33.2276,34.4963,35.5339,33.6092,35.7644,34.7188,35.8871,37.5098,41.1137,43.0959,39.3396,40.4315,38.0727,34.3365,31.964,31.9494,36.4478,37.4847,33.8457,34.0309,38.8506,37.7568,36.2902,39.5922,40.4873,32.0444,33.7656,33.4043,33.6443,33.9709,33.1258,43.4057,40.5198,40.1821,40.2117,41.2089,40.5826,41.1166,49.6188,49.4496,49.6203,46.4452,46.7744,46.8574,46.9384,46.9601
600,"PRY","Paraguay",17.3053,18.5665,20.0695,23.0402,24.2622,22.3418,24.9249,24.5086,25.3422,31.3826,34.3612,35.468,36.2232,40.699,38.2112,40.0023,47.6391,43.1075,46.2665,42.4506,50.82,48.9738,52.3122,57.1857,66.1757,50.2389,61.9043,73.7689,79.9619,81.2935,58.8992,53.5465,70.1434,64.843,72.3535,74.8487,77.7586,74.6769,74.8952,71.2242,83.6146,75.1499,91.761,84.1646,84.9175,81.7741,115.5258,116.5581,77.779,132.4414,139.8137,80.0851,141.2344,142.2852,129.8909,139.2847,154.7152,156.9162,131.3554,162.4954,150.5904
604,"PER","Peru",43.3136,41.8862,37.0764,34.4491,32.5824,35.649,34.5633,31.1454,31.5855,33.2291,33.5032,26.9737,26.8665,27.4984,27.1081,25.4977,25.2198,23.0245,22.9204,20.3203,22.0289,22.8162,18.8537,22.7163,23.3159,23.3314,23.3343,24.6586,24.9786,19.8051,19.1882,16.0496,18.0687,20.1941,21.5529,23.2755,22.8553,22.5666,25.1594,26.5181,26.1643,27.438,27.9649,25.9986,26.7738,27.6924,27.5588,29.6292,29.8966,28.819,27.9891,29.6937,31.0018,31.7434,32.5385,33.9071,32.8031,34.593,35.7303,32.866,30.9827
608,"PHL","Philippines",34.2968,38.1689,40.3229,38.7884,38.3847,39.6258,38.2907,38.3232,38.9496,41.9829,45.9346,45.7475,45.4425,45.0479,51.3012,55.5782,50.9437,49.697,46.8079,46.5992,48.8265,49.8538,44.3321,43.4589,44.8695,49.1473,45.9203,43.3492,46.1858,54.0494,51.0646,51.0995,52.7914,55.0341,53.7852,55.616,57.1093,49.8767,55.7391,58.0907,59.8064,61.8119,63.2574,64.5688,65.4169,66.6084,66.7849,68.8912,67.0789,63.8548,67.9062,69.279,68.1289,69.1112,67.2198,64.5056,69.6844,68.66,67.1324,68.5123,70.2763
616,"POL","Poland",33.0179,29.0543,31.9066,31.4443,34.6264,34.9218,36.8397,38.8896,37.8145,36.512,39.6017,41.9338,44.6006,45.1766,40.8561,43.7145,39.4652,43.8353,37.1403,34.389,40.3443,40.2688,42.937,47.7705,46.3825,49.1046,49.342,46.9543,51.132,52.3288,49.6511,37.1167,44.679,39.2448,47.1358,46.0363,44.673,49.1047,45.511,41.4461,47.6861,48.3053,43.3946,54.8459,51.0407,42.7934,54.778,53.9598,58.6466,59.2779,56.5683,59.7592,62.0441,70.2514,62.2532,65.0882,70.0349,56.6778,60.1544,72.6017,70.9708
620,"PRT","Portugal",16.3034,18.0588,18.6431,16.6671,17.8633,14.3128,18.8547,19.5389,16.2697,17.5033,18.8354,17.0238,15.9266,16.388,16.2794,16.4593,11.695,12.5471,13.3624,14.3376,11.6171,14.2732,12.0869,15.0861,14.4008,16.1293,16.7737,13.4629,17.0628,14.9152,17.9651,14.7058,15.2777,16.174,15.0707,17.5062,16.8571,15.3675,19.4754,17.5226,15.7698,18.1793,15.8799,18.6225,14.827,19.2534,17.8245,19.5804,18.4017,17.8834,16.9652,16.623,18.9896,19.2256,20.1095,18.9849,21.1272,18.9596,19.453,18.3948,22.2686
634,"QAT","Qatar",31.9667,48.8267,60.0667,71.3067,82.5467,93.7867,105.0267,116.2667,127.5067,133.1267,147.3364,148.3637,3.8161,2.1737,2.3921,4.1059,26.5045,32.9119,24.0233,13.6664,13.7209,14.1701,9.5873,9.4287,10.5732,10.4637,11.403,12.2609,14.6565,13.5134,17.1082,14.8669,15.4552,14.5118,16.6462,17.0078,21.1619,18.5815,20.1692,20.5901,15.7976,16.4474,13.8833,13.1718,16.1411,19.8845,20.0042,14.787,12.2861,12.6051,10.8668,10.3989,12.1494,11.87,11.1048,10.8806,10.5262,11.741,12.041,13.7436,13.5382
178,"COG","Republic of Congo",7.3458,7.7102,8.094,8.3043,8.7281,9.5074,11.8607,11.3241,10.856,10.0635,9.9412,8.0745,8.486,8.7054,8.5737,8.4325,8.2898,7.8656,8.1014,7.9602,8.3955,9.3106,8.7887,9.6066,10.5484,9.9551,10.1911,10.8204,10.8564,10.459,10.9259,11.0184,10.6681,11.6057,12.4062,12.7334,12.1857,11.9831,12.1683,12.7078,13.2165,13.4083,14.5391,14.8511,15.255,15.2917,15.5386,16.4487,16.7361,16.2518,15.9851,16.4379,16.2062,17.2336,17.1623,17.0528,17.1812,17.5555,17.5786,17.4344,17.0785
642,"ROU","Romania",21.8442,19.6203,20.6808,21.5112,25.0886,27.5196,27.4266,25.2565,24.9684,21.4955,29.5045,33.1631,28.676,28.549,29.5765,38.0624,36.1668,36.0593,36.3228,38.252,33.8754,40.5944,35.399,42.6107,38.3838,39.3336,35.1971,39.5095,40.8245,35.0266,36.5045,25.5182,31.5658,35.4812,39.4545,28.8667,41.6798,32.4709,34.7575,23.0783,37.8053,29.6967,28.0727,51.1599,42.0157,37.0139,20.687,39.9475,34.7464,38.2545,46.6915,30.9064,48.9166,52.6611,47.6213,54.6502,69.8052,74.5805,69.3401,46.0885,67.6532
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8369,17.7593,14.7057,12.5174,13.2863,15.9509,9.5448,11.0293,12.7525,15.8252,16.2617,13.4946,15.387,15.8825,16.2345,16.4283,21.083,19.369,13.123,20.3007,15.8364,19.5729,21.7796,22.1153,25.2548,28.1773,25.1018,27.1557,28.5244,27.5443
646,"RWA","Rwanda",22.2867,29.5605,22.1666,20.0012,22.5397,26.898,29.9012,27.5393,30.0342,31.782,30.0025,26.4233,27.4413,23.7855,26.9061,27.519,27.9734,27.7806,28.7616,28.2914,29.3874,30.8745,30.914,27.4524,33.8049,29.7276,29.3112,26.9489,28.1106,21.2327,24.7608,23.8715,18.7157,12.0276,16.2366,18.8005,18.1723,19.0566,18.6652,22.8273,22.8248,24.9523,23.3581,22.1105,24.0687,25.9891,27.6468,28.0039,31.1283,32.2219,32.6995,35.3279,36.2427,30.4243,29.6788,30.3405,32.446,35.026,37.6118,35.4147,36.6976
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",100.0433,94.32,85.0048,91.1864,82.8477,84.4575,79.1448,77.4473,67.7625,89.8189,75.5843,68.4346,59.7212,61.3587,61.4114,89.6233,96.5768,98.9783,104.5562,96.1357,92.4609,102.8646,82.146,96.0126,85.6917,91.1435,90.6665,94.7335,88.3596,66.4323,77.6122,107.0571,84.4604,88.4641,89.2984,114.5878,168.9759,134.5328,94.4251,97.9595,100.7886,104.6316,104.6561,140.6671,99.8087,8.2265,9.0754,9.5571,8.1062,7.9145,14.0875,11.003,11.0197,10.3338,10.6649,12.5041,12.5389,12.5929,14.5345,14.3814,14.2313
662,"LCA","Saint Lucia",61.3881,60.0248,53.4885,50.4036,56.2712,55.5796,55.3697,55.796,55.8934,54.3573,47.3932,48.7506,51.3187,46.6525,48.0574,41.9946,44.2339,49.662,51.2835,49.946,31.1957,36.9091,39.888,37.5244,38.6121,41.9129,42.0562,42.9246,43.1521,47.9655,43.6196,42.5813,46.2657,37.3109,42.2352,40.3759,45.4048,34.7934,38.1821,31.3768,27.7278,32.0123,32.076,33.7471,26.6355,35.4826,34.4675,38.33,36.0392,31.2593,30.9899,28.187,29.0628,26.5537,26.6084,26.3416,26.8747,26.2429,25.3068,23.9938,23.1033
670,"VCT","Saint Vincent and the Grenadines",78.1024,79.0893,55.8245,58.0938,54.4783,57.9874,56.9775,53.2236,51.6371,54.4597,60.6907,55.8672,55.9621,56.5871,55.1029,49.9334,58.9483,74.1418,65.3221,55.9812,61.6706,71.155,62.4363,80.3905,86.6214,79.6003,74.222,87.8683,80.4039,81.6219,76.0923,88.83,92.4033,49.6084,51.241,53.7037,53.4659,55.588,49.0991,49.3725,55.4186,60.1654,62.1371,61.5414,65.9257,68.429,70.2139,69.5034,71.9851,61.7351,64.2512,67.49,68.3997,69.7247,67.8744,67.644,70.7152,71.9141,73.8031,74.4267,73.2679
882,"WSM","Samoa",45.0132,45.5362,48.0137,52.1693,43.157,46.612,36.4313,45.3764,49.6766,41.9272,53.8466,53.2187,49.9787,55.3808,51.5864,45.7663,48.3703,43.2666,51.9348,53.6076,45.6507,56.3444,48.1216,42.3049,47.3669,49.3054,46.0415,43.6499,62.4383,54.6437,41.9582,48.4307,49.5335,50.6882,57.0146,59.3359,55.2624,57.7247,51.0813,58.4406,61.0406,63.1027,66.7099,69.4806,75.1623,78.8549,77.6841,89.7292,105.2028,88.2,79.4205,69.783,62.5653,55.7692,19.8603,21.347,23.228,27.1697,33.5684,33.8022,33.1068
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",30.5307,32.7257,28.2098,32.4108,32.8321,30.1607,30.0978,27.6907,28.0278,26.3981,26.7955,26.7846,27.8886,26.945,20.9561,19.9584,24.0508,21.2425,25.3732,19.6975,19.4961,24.2272,24.6164,25.1021,26.0319,26.7009,24.2029,26.0022,23.6247,22.962,19.9548,21.0908,21.7203,21.6777,22.6034,24.9491,26.4651,22.3963,20.5757,20.8944,21.6951,21.9225,22.1406,21.4883,22.8173,22.6898,21.6387,22.1022,23.388,21.3915,19.8078,21.4314,27.3602,29.1225,28.0059,10.2451,10.4862,9.9911,10.0433,9.8703,10.1034
682,"SAU","Saudi Arabia",6.578,6.4176,6.876,6.7919,7.1086,7.1317,6.8799,6.9262,6.9098,6.9764,6.374,2.5891,2.6249,5.1016,4.9443,4.1259,4.5127,4.3618,4.889,3.9533,4.2195,7.0729,9.8116,14.903,19.7578,20.3691,22.6894,26.585,26.9084,26.9338,27.6098,27.8685,28.7025,27.3146,16.4795,12.6709,15.0481,14.3335,15.2344,13.6887,16.0097,17.5094,18.1177,19.9945,19.0389,19.2963,18.7981,16.209,11.7132,12.0215,11.1609,9.2412,8.193,9.968,10.4705,10.0349,10.8918,10.8872,10.2585,10.5092,10.498
686,"SEN","Senegal",15.8933,16.0111,16.7079,16.3767,17.1374,15.0645,16.6231,12.2686,14.455,10.4061,15.9686,9.5152,12.103,17.0925,20.7359,18.31,10.5458,19.3444,12.8847,11.4416,19.1358,17.7767,11.0374,12.0372,16.55,16.8381,19.4463,15.3787,17.8619,15.56,17.3837,14.8663,16.997,15.994,18.7241,14.9401,14.3131,15.3323,19.3411,18.9285,18.3891,10.1705,17.0274,15.4998,19.1695,15.5198,12.2805,18.7592,21.1878,23.1833,13.8116,17.9648,16.2666,16.3042,22.9476,20.6616,28.5858,31.4393,30.2011,38.1917,35.6725
