"code","iso","country","FCL.raw.2005","FCL.raw.2006","FCL.raw.2007","FCL.raw.2008","FCL.raw.2009","FCL.raw.2010","FCL.raw.2011","FCL.raw.2012","FCL.raw.2013","FCL.raw.2014","FCL.raw.2015","FCL.raw.2016","FCL.raw.2017","FCL.raw.2018","FCL.raw.2019","FCL.raw.2020","FCL.raw.2021","FCL.raw.2022"
360,"IDN","Indonesia",0.00565889003267458,0.00648656186274915,0.00717018896543569,0.00821318822871673,0.0089743341962934,0.00913686763853082,0.00924669799284223,0.0103338022264613,0.010044171086954,0.00990477140024744,0.0104563376019975,0.0115852355084541,0.0103167794642729,0.0104135472893971,0.00951282955012273,0.00859556577807122,0.0066579875397387,0.00614600573328086
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,"IMN","Isle of Man",0.0005999667814119,0.000496624057498442,0.000711838722558414,NA,0.00140919338131543,0.00172570582300364,0.00139891369492628,0.00142992929603708,0.00131793769091659,0.00136888453893292,0.00112265046394195,0.00127007446747237,0.000958641379227679,0.0011989310045213,0.000754932440624007,0.000781054176024459,0.000649900572279914,0.000758924764459035
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,"ITA","Italy",0.000605142802571565,0.000601890467643636,0.000598033495065741,0.000728014757156051,0.000713874477866017,0.000745625770638131,0.000781819085964145,0.000886502763915945,0.000896434408262783,0.000951111184669821,0.000926215201533331,0.00108274838375327,0.00120575772464396,0.00148371195305954,0.001911688398851,0.00207355124978501,0.00211081779217688,0.00204961584531869
388,"JAM","Jamaica",0.00290675942528121,0.00324110726345986,0.00317189790785001,0.00338848700493433,0.00325210913075073,0.00226392985644536,0.00222422673760514,0.0024752083079406,0.00231074790350977,0.00222420687485684,0.00232661648772081,0.0022302069756464,0.00212925304464783,0.00233067341267934,0.00224087895556021,0.00208851395052602,0.00199352103921401,0.00179757456924918
392,"JPN","Japan",0.000565444056129785,0.00062205154318713,0.000698205139280569,0.000786361143701095,0.000790380036363652,0.000792799208223358,0.000779578395908905,0.000783399121682491,0.000710302845292204,0.00065901063920435,0.000636968441102343,0.000715040379927307,0.000720491334026292,0.000823474664020719,0.000916394482966109,0.000981410454597412,0.00095138530912419,0.000977269903246244
832,"JEY","Jersey",NA,0.000468298864829014,NA,0.000740488876652639,0.000762198738154537,0.00175561052572775,0.00223723807752418,0.00265195380428475,0.00244942318954393,0.00232534835410355,0.00139125844700951,NA,0.000383877940155618,0.000310354689410267,NA,0.000359327743855938,0.000530849287455466,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",0.0029625770495513,0.00377544672848195,0.00457101864179082,0.00440269388640803,0.00527282071855483,0.00620119866784351,0.00628243101511401,0.00652165224520317,0.00781108751513096,0.00872524895371764,0.00989491081072241,0.0123790694985193,0.0142963020117858,0.0151463800871394,0.0162101471202285,0.0169187461520851,0.0162113583925161,0.0159002427838676
428,"LVA","Latvia",0.00413083933970574,0.00452815850280184,0.00472142366290751,0.00494448027109601,0.00506731442043755,0.00528676218642392,0.00544920356471993,0.00539809895468189,0.00535420484577327,0.00527709062592926,0.00478005007701104,0.00478788313883734,0.00514667648663113,0.00568575362576447,0.00639789362644237,0.00695112967475214,0.00704654376234535,0.0073314469544549
422,"LBN","Lebanon",0.00139975292432169,0.00119261648597524,0.00146688354890039,0.00196725334790009,0.00246555253174652,0.0021462348669371,0.00209481507825983,0.00201814975384109,0.00147810309895051,0.00124051702889156,0.00128278907816224,0.00151943693883999,0.0017818980148446,0.00183734651036211,0.00222652989522863,0.00262232204028397,0.00324838325504862,0.00378421644890269
426,"LSO","Lesotho",0.000384963852338904,0.000365681356534594,0.000454920713770093,0.00056194982153128,0.00056810353705985,0.000637519544233636,0.000618072626969078,0.000677504403522253,0.000725456414660942,0.000936992296529889,0.0007275342985661,0.00124432516640471,0.00143171023186861,0.00146320507553373,0.00135174383170416,0.0017159141213837,0.00174879116997893,0.0017579531264804
430,"LBR","Liberia",0.0020127387277493,0.00213293085248161,0.0019275453254518,0.00216041127782364,0.00327141298558435,0.00344115728713605,0.00339165249982395,0.00380739935262143,0.00573413120593563,0.00717714480787933,0.00982843357363657,0.0119616623703093,0.0140542333151894,0.0148657775425614,0.0149411937725708,0.015502297486957,0.0148908522016679,0.0140624135518004
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,"LIE","Liechtenstein",0.000337599916132953,0.000487683603590524,0.000481902643948895,0.000483036097613733,0.000430786647861513,0.000400597968376637,0.000293130683502078,0.000242585731828591,0.000166544091255269,0.000146831622715883,0.000130588851939222,0.000167171123218717,0.00016950638193696,0.00022002678614699,0.000315272535087434,0.000336170590051124,0.000286251081360724,0.000291258715505097
440,"LTU","Lithuania",0.00260105888984761,0.0030069081987315,0.00325154967447987,0.0035209814297026,0.0035773389437711,0.0036305452712804,0.00381471948945996,0.00388252520633492,0.00382664106956804,0.00389735259619818,0.0036433735099023,0.00380739760305,0.00415937177947128,0.00440700260270702,0.00477651078067895,0.00508370821089875,0.00495934993809991,0.00487322560867702
442,"LUX","Luxembourg",0.000688295964158164,0.000972357861703014,0.00137091895525335,0.00232139262519932,0.00216735133959424,0.0030055824139009,0.00305902387457777,0.00302367010026477,0.00240574221346122,0.00256821515185265,0.00204310313603409,0.00209960356851335,0.00211998584442804,0.00228648875240196,0.00235303303418674,0.00270477236925344,0.0032717658085652,0.00310482051083452
446,"MAC","Macao",NA,0.00322480179079801,0.00479512382141548,0.00466549371352002,0.00432124421275528,0.00349049376775321,0.00309823322142109,0.00191804245470223,0.00105407563406805,0.000864015520695995,0.00088130483740897,NA,0.00187927849884059,0.00211689315992869,0.00248406253918544,0.0025488794571501,NA,0.00177127351238149
450,"MDG","Madagascar",0.00384350781416926,0.00376433547441967,0.00458645381639851,0.00494987070988226,0.0054652335024703,0.00559654847605538,0.00635278739921976,0.00581876090521803,0.00732470204928756,0.00986422676144194,0.0115239509829861,0.0134395146448606,0.016873302360126,0.0174436397676816,0.0160762612311805,0.0154060850349502,0.0141524278255839,0.0119269467846473
454,"MWI","Malawi",0.00283424018535409,0.00310970487774372,0.00340536357803219,0.00363339273927173,0.00356288360210515,0.00300787057280177,0.00316523209241716,0.00366516247642233,0.0037987363745537,0.00522742701485547,0.00590317047704091,0.00639578672695791,0.00668595669171852,0.00722100485407803,0.00656705561733506,0.00709442981496739,0.00740249247264067,0.00734565246882463
458,"MYS","Malaysia",0.0103537064148163,0.0103399687586507,0.0109399653206766,0.0121636712923171,0.0140697862897865,0.0143975145554667,0.015319054349084,0.0166967623281995,0.0165374009721002,0.0165677706008646,0.0166415738282995,0.0172867336061635,0.0163929564894965,0.0170327061012472,0.0154420013079138,0.0142447957677233,0.0123015460770942,0.010784824959236
462,"MDV","Maldives",0.000626375264026524,0.000596316155719905,0.00065396009036717,0.000815913991646289,0.000914775097869747,0.000898196509147505,0.00113719381172,0.00100279920631475,0.000906669485116113,0.000835155078643334,0.000903195882020211,0.000572147139511252,0.000638216088041143,0.000562606977017816,NA,NA,NA,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",0.00227861409941864,0.00236398151821849,0.00251611090033526,0.00262856653718986,0.00286421446124435,0.00280216882304634,0.00283103088425855,0.00275108179515635,0.00284792213735865,0.00249002025537129,0.00261131189236265,0.00283664823717422,0.00319328466598616,0.00333872722204543,0.00369553057149813,0.00408288630510271,0.00371493995458837,0.00354436022326686
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"MNE","Montenegro",0.000426406987097058,0.000291949866440725,0.000404173562006813,0.000625674850045922,0.000582690563764696,0.000587983860434156,0.000640536814148952,0.00067251750471492,0.000809373817909784,0.000961600698643724,0.00101548452645541,0.0010937412299548,0.00105695428020264,0.000949988736052605,0.000827386841474194,0.00098426187991926,0.0008484154374433,0.000822228514607734
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,"MOZ","Mozambique",0.00262820468297703,0.00320106368131702,0.00336776785131292,0.00401449056552871,0.00458918557311313,0.00481676563636612,0.00470045645860264,0.00471495732396656,0.00450457955519077,0.00440090051664669,0.00432927135602955,0.00485215856486435,0.00599409376837683,0.00604204026263102,0.00621855550545245,0.00648809081372215,0.00663272037646389,0.00600353330933548
104,"MMR","Myanmar",0.00159275687424146,0.00191980247071017,0.0022941856074138,0.00245004700685766,0.00294104260328227,0.00329140965342325,0.0033286661665025,0.00363988815325276,0.0041312196706201,0.00462167716281494,0.00512437139828267,0.00608241783432931,0.00656747165409762,0.00675588160727636,0.00666699349643047,0.00672719245412632,0.0065039608180994,0.00610171687729851
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",0.000288703488807324,0.0003209715920882,0.000378339717140452,0.000374171102489344,0.00044848598173225,0.000452606096957779,0.000414369783866174,0.000500909956815749,0.000399901308873453,0.000326205476876616,0.000224801132900391,0.000201317569302153,0.000137673258474521,0.000167666646505728,0.000193541241969157,0.000237786830740837,0.000284089582811628,0.000270528261011877
528,"NLD","Netherlands",0.000861010837004149,0.000988390392308565,0.00115882127187791,0.00132491599636372,0.00137576869336038,0.00166771130163552,0.00164864550193451,0.0015744758553678,0.00140769988365677,0.00130760349046768,0.000835240283205075,0.000894231953648817,0.000975531627835212,0.00109988277266538,0.00137085583051724,0.00161209235726819,0.00183012187836245,0.00182042256315835
540,"NCL","New Caledonia",0.000521322216130348,0.000671348476376788,0.000717601610989473,0.000682375785736405,0.000630209783704527,0.00053657661892868,0.000386982625404074,0.000375898074750043,0.000560937636802383,0.000674356895859561,0.000645275449738373,0.000719136625633405,0.000739658557664828,0.000825052035575016,0.000722374529576388,0.00082521640737588,0.000956132622490862,0.000908991401980825
554,"NZL","New Zealand",0.00240687240859287,0.00251356778608436,0.00255569045059149,0.00263594106855322,0.00262305909432242,0.00261312808943823,0.00259524521942129,0.00266531029646824,0.00281729763937652,0.002844566997374,0.00293860983413163,0.00315652802753242,0.00329159651066398,0.00335015283803254,0.00323788604528383,0.00316417586180001,0.003092187874761,0.00299355088405136
558,"NIC","Nicaragua",0.00489064338580405,0.00472891394357633,0.00526385332971391,0.00555000785126853,0.00675153593883975,0.00883376997423222,0.00893843797216957,0.00797350763716847,0.00778127269340501,0.00761562370562605,0.00430938412889929,0.00620417767523122,0.00742093333200816,0.0102062405611518,0.0103096089484129,0.0118029283559548,0.0110367456250215,0.0076545190958737
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",0.00181362926010507,0.00154008237057939,0.00146599294918623,0.00165853684315516,0.00181460560025991,0.00212153403750768,0.00254370536774494,0.00272212732142386,0.00295367990872583,0.00360245911555037,0.00373576758953058,0.00400116183694072,0.00611810399942961,0.00728332917679816,0.00752184314713792,0.00846459436987204,0.00882549154231627,0.00785457803111186
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",0.0012310251075711,0.00121109567721115,0.00140154409573201,0.00168616659808952,0.00181435227248911,0.00183957379791732,0.00166281847707826,0.00167601200176327,0.00143639807483564,0.00136699499375192,0.00126959199748437,0.00134603226421618,0.00112455760646503,0.00121965466870511,0.00175060138388345,0.00165797632046317,0.00174239062286963,0.0017432905966884
807,"MKD","North Macedonia",0.000957525016359537,0.000954942663102957,0.00132825836520102,0.00172815411627401,0.00201518293222551,0.00213314986404243,0.00214442103571162,0.00204486879595662,0.00167095721051743,0.00133467282519652,0.00114776224310146,0.00106029605622837,0.000837038540475702,0.000880596805057821,0.000881567053811018,0.00103315016110003,0.00112489951913111,0.00130459484228599
578,"NOR","Norway",0.00109363390363504,0.00126251577038517,0.00129002345858083,0.00146524987038128,0.0013851169431468,0.00151174832552779,0.00143510581318572,0.0014347079132599,0.0014212304819936,0.00154192965913719,0.00150088377786723,0.00173931767573549,0.00198781325855966,0.00223705458350683,0.00244293414089131,0.00274804338698624,0.00278425135303081,0.00284690415287649
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,"PLW","Palau",0.000899453638946267,0.000783026387833948,0.000851416201838144,0.00101441283627694,0.00105369447611218,0.00099755073139926,0.000983031470593942,0.000721901309299005,0.000615373065966994,0.000847031441016385,NA,NA,NA,0.00101601867491047,0.00012277715247497,0.000188164013401983,0.000175395977119691,0.000155164517462017
591,"PAN","Panama",0.00204343513456423,0.00245162160332503,0.00249291360144219,0.00324585414773497,0.00377515511269162,0.0038632651861628,0.00356023452632846,0.00348447889608479,0.00279222461432621,0.0021937097649669,0.00206680357645741,0.00191081323055737,0.00228141425973451,0.00264327494448065,0.00316471586106601,0.00360835344805983,0.00379679293207835,0.0034419787575715
598,"PNG","Papua New Guinea",0.00076502589951871,0.00083255021436076,0.00081502327938144,0.000954284166219705,0.00092250681441072,0.00101960221793564,0.000995403308944866,0.00108511468664978,0.00101848253160978,0.00119148499669762,0.00158061665479709,0.0019648322693175,0.00217389666985814,0.00238627004617732,0.00239036829235544,0.00203909070425586,0.00168736591398363,0.0017704174435186
600,"PRY","Paraguay",0.00849605334318387,0.00853785005373102,0.0103781762955574,0.0113578396638359,0.0125063955936768,0.0137916798785094,0.0160501873495748,0.0163905924766138,0.0161581982076804,0.0157919971903252,0.0145859441933552,0.0137993553562893,0.0122566672087035,0.0121895238840213,0.0119082521393748,0.011024777669144,0.0109987126856409,0.00965855208588834
604,"PER","Peru",0.0010338256576676,0.00103337888608492,0.00109107093650914,0.00122926469340498,0.00138183816785886,0.00133630034252486,0.00141848619261034,0.00174449505855433,0.0019374033548926,0.00198357783024587,0.00202473202203719,0.00222812685336907,0.00227607403003385,0.0022790161733487,0.00234487767322592,0.00255635967869119,0.00258029190316457,0.00245443658672862
608,"PHL","Philippines",0.0020261053534544,0.00227397697446166,0.00259189878680908,0.00266971766378437,0.00277273455409782,0.00330455084659991,0.0030969801853111,0.00301489002240572,0.00321947726514514,0.00364792813875817,0.00322034143884991,0.00421174045686926,0.00483066687248776,0.00490503181373935,0.00450797975061336,0.00446251776867517,0.00369708823744653,0.00332309618360029
616,"POL","Poland",0.00201143576281664,0.00219300045109954,0.00245193382058524,0.002583202233054,0.00264101696945907,0.00254120613989453,0.00271889324699698,0.002691702977318,0.00256181064676819,0.00265744116800474,0.0023755528062754,0.00267259426600945,0.00307234477495054,0.00365439445537041,0.00385598149725811,0.00417388199031314,0.00408034552935211,0.00384840784127145
620,"PRT","Portugal",0.00783666214474754,0.0085912031766975,0.00871960171908389,0.00901605184148232,0.00832710876805385,0.0087153836027111,0.00806374590144445,0.00898259648503149,0.00974111351238053,0.0106028129579534,0.0106268428570413,0.0135334903260014,0.0185218966202596,0.0205039261631673,0.0196127952620008,0.020241800284037,0.0176877554983055,0.011859028710329
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",0.000589409817686208,0.000561625453794137,0.000591261496552499,0.000586814614527232,0.00062136663391923,0.00076572571079069,0.00080178895861612,0.000812866688731813,0.00103053078060318,0.00133616943713532,0.00134947088585014,0.00183438759575788,0.00202218467538581,0.0020632742130232,0.0020669433186994,0.00216575226632708,0.00184326705368192,0.00182234503691045
642,"ROU","Romania",0.00105693566874071,0.00100592188272455,0.00126851722836018,0.0013878478479056,0.00135284115865824,0.00133139272704161,0.00137736606359144,0.00129634605767001,0.00126571320973481,0.00130279893399562,0.00120925301587942,0.0012721908428257,0.00113529700202863,0.00120534353675938,0.00112669413367694,0.00132346045673298,0.00124746533402359,0.00123494160817916
643,"RUS","Russia",0.00132596134839888,0.00122923852707693,0.00119854475269437,0.00113740194526479,0.0010530056593411,0.0011748279610601,0.00118620858842477,0.00132144060977432,0.0012619936711322,0.00147654014572212,0.0017157669987439,0.00179463627071853,0.00167263935791711,0.00160588118938674,0.00173504132100159,0.00176465556719604,0.00175932802824755,0.00189502674867596
646,"RWA","Rwanda",0.00167012951608704,0.00142875342685677,0.001591130444392,0.00159304529264004,0.00168672324735552,0.00216135663015911,0.00224177831811915,0.00214317641622664,0.00254348523044017,0.00300437871533188,0.00292096907799142,0.00350336973087002,0.00399499703177212,0.00456301138282352,0.00441917838416841,0.00472406101914896,0.00476506236520687,0.00470348899152166
652,"BLM","Saint Barthelemy",0.00017677997987864,0.00017677997987864,0.00017677997987864,0.000196428843141173,0.000176789863743583,0.000353575596731617,0.000353575596731617,0.000314294207177772,0.000432151146363511,0.000412509183368853,0.000324118463940663,0.000324118463940663,0.000294650071379443,0.000196434299431436,0.000117859801954715,0.000117857857825196,0.000117857857825196,NA
659,"KNA","Saint Kitts and Nevis",0.00179194533710153,0.00138428476533194,0.0012905057545375,0.00122634121671065,0.00141710609717977,0.00130560006567066,0.00120013200110162,0.00118457273981493,0.00100233630510434,0.00065213281084085,0.000375304464330392,0.000331361008986347,0.00026384883489937,0.000277127470348035,0.000325494408516795,0.000441346582627658,0.000429476035973848,0.000433277181649181
662,"LCA","Saint Lucia",0.000507387976074174,0.000683611391016493,0.000797209743044172,0.000982075070317154,0.00097841846900197,0.00112452109528002,0.000971097311679981,0.00104387983063897,0.000982650606652873,0.00092859752322926,0.000669318211551972,0.000783585043796723,0.000836419493282344,0.000808324871710207,0.000809494013775405,0.000885856932843692,0.000655902860039262,0.000521121989466504
670,"VCT","Saint Vincent and the Grenadines",0.000328450818870397,0.000404231767706703,0.000432160384837147,0.000625848523431942,0.00064904957065429,0.000898117134240048,0.000993132518365685,0.00101893574974328,0.000926368637619086,0.000815090779632063,0.000435600986738716,0.000355071587786906,0.000385301438540284,0.000399274802719109,0.000419995400008301,0.000441978264754116,0.000414016072740511,0.000590452547383576
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",0.000285637944927485,NA,0.000537727353944053,0.000638564548066593,0.000487358081389487,NA,NA,0.000380880680762777,0.0002912321113782,0.00031364520632092,0.000285645189556875,NA,0.00016804589785322,0.000184884481802755,0.000285705868319732,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,"SEN","Senegal",0.00186345840247119,0.00172255524828628,0.00175604343948541,0.00269842972803567,0.00280460302819734,0.00309405937567627,0.0034420952499183,0.00305286935735947,0.00338160843912473,0.00402273954003616,0.00454780737722648,0.00507103017091982,0.00624468106056856,0.00595661245982598,0.0057837455030091,0.00754118914573098,0.00726030580629935,0.00684718600160481
688,"SRB","Serbia",0.000356374326404754,0.000328784274164146,0.000370773944815898,0.000456656551437399,0.000462845774621116,0.000486278286829265,0.000519016809951967,0.000564659609468536,0.000537062810337472,0.000637484120606261,0.00064230238623013,0.000734251457883263,0.000762763085575568,0.000778103853356164,0.000766029111598412,0.000869264914380556,0.000842192648942111,0.000883741496066817
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",0.00146843760796042,0.00171739575794102,0.001903822523578,0.00223025015355496,0.00290941347817589,0.00299614320030879,0.00311061758665612,0.00292802641883186,0.00692527068850638,0.0104182769253459,0.0164128407226799,0.0201818750582634,0.025972975902568,0.0264361474396573,0.0267823287990195,0.0246857064977976,0.0229558576259189,0.0200038697685617
702,"SGP","Singapore",0.00294821178109286,0.00319089622309582,0.00264989598582486,0.00292437175977884,0.00448810653553589,0.00407019501499376,0.00412669451404451,0.00443885581989728,0.0043386701203508,0.00443997362630663,0.0046248861964399,0.00604792347194822,0.00792597954706777,0.0108767853993745,0.0113451688510689,0.0117150591644318,0.0126066503424129,0.00943851233089004
534,"SXM","Sint Maarten",0.00132592584192001,0.00172779641498008,0.00272255660289961,0.00208403398509252,0.00247643271979374,0.00203029195139239,0.00206616202778901,0.00130410275757647,0.0012694968560154,0.000955381303647403,NA,0.000618006373968878,0.00170520229198239,NA,NA,NA,0.00225703903534315,0.000245693796122129
703,"SVK","Slovakia",0.00191334412847549,0.00203074554999676,0.00226535361743184,0.0026660978226961,0.00295080884364578,0.00250891619343806,0.00264345955023579,0.00263639925726065,0.00228962158097104,0.00253231156803843,0.00204927325696832,0.00226021652619794,0.00248397986614292,0.00299631756324445,0.0027095077171285,0.00298015418528689,0.00252922381314341,0.00216233094908999
705,"SVN","Slovenia",0.000402034495938041,0.000455167535677405,0.000557011909274463,0.000659528864405051,0.000715372326268885,0.000675672774858953,0.000686243982628782,0.000596558365050031,0.000506976420665038,0.000761335401212544,0.000732610616400714,0.00103957779023663,0.00134884443686418,0.00193431336270537,0.0017921418716842,0.00201710732455473,0.00178416643353348,0.00154960935404264
90,"SLB","Solomon Islands",0.00100690571517997,0.00114381640513768,0.00125597857905275,0.00155061521527544,0.00167737675537988,0.001693948401498,0.00173448328486789,0.0019327797464635,0.00200547946059221,0.00256141718616984,0.00298204302770594,0.00358174689914751,0.00413986732848339,0.0044504227341139,0.00449401300672971,0.00432006692699038,0.00415143829907811,0.00390316794310906
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,"KOR","South Korea",0.000654046207352471,0.000744067767109647,0.000804174112843835,0.00101899187176568,0.00109821945962486,0.00119905390738286,0.00123697610875708,0.00139131557396386,0.00130063274130489,0.001231744918013,0.00128487563533891,0.00149193030716107,0.00158937794716471,0.00181324705009419,0.00195061183263139,0.00200986447897747,0.0019076688113504,0.0019928631630571
728,"SSD","South Sudan",0.00049072970917801,0.000550864048272216,0.000570039366965402,0.000661479560975534,0.000630406458799739,0.000542904521613088,0.000542117186681188,0.000508838104939598,0.000459680668100511,0.000435719290036825,0.000398364937228035,0.000332130798085897,0.000334315944405823,0.000305893157425675,0.000264619764455054,0.000264477682731184,0.000246706621363088,0.000203049158339619
724,"ESP","Spain",0.00194664474065639,0.00230525225725674,0.00251962811020601,0.0027089136311263,0.00268924659699308,0.00279138400642693,0.00244068226964947,0.00253035668251252,0.00283364499893327,0.00286954371019054,0.00295763590069618,0.0035978109680225,0.00371249791237422,0.00426524874934339,0.00425136322637284,0.00458236172601526,0.00447597067905355,0.00428975536511053
144,"LKA","Sri Lanka",0.000625628292207358,0.000796222215504248,0.0010870471788034,0.00113436974775622,0.00151618583575815,0.00161396853591069,0.00185688027187446,0.00188492893615292,0.00198864766170928,0.00180596961805403,0.00193216266139818,0.00192861992290359,0.0018343781895013,0.00203290239854075,0.00192163059668583,0.00204791792628527,0.00187936754714603,0.00171421719432308
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,"SUR","Suriname",0.000231180530417789,0.000225615667423761,0.000225286654027024,0.000256654728361987,0.0002793340017776,0.000317222468980472,0.000345949112573454,0.000525777640539638,0.000543840608902857,0.00062024276146474,0.000674903082242504,0.000793303534194727,0.000778436599203045,0.000878686921157179,0.000914258773761246,0.000946814366331877,0.000902743741254248,0.000865069723478122
752,"SWE","Sweden",0.00337099782476613,0.00374151557156373,0.00375573350025421,0.00447959300963537,0.00424932108814245,0.00430390446522538,0.00414725781715488,0.00434414798919688,0.00398963840757898,0.00411341504355077,0.0039398365510504,0.0043160613767451,0.00466238923626445,0.00499254348666998,0.00532046316617415,0.00576579329760658,0.00584658931043962,0.00584023572095049
756,"CHE","Switzerland",0.000687565260963849,0.000728655108296035,0.000788664239191606,0.000957936510271498,0.000822068578312198,0.00078437796194145,0.000790606517241688,0.000744269361859229,0.000610677208709819,0.000555094708842337,0.000487227890317451,0.000473235936143537,0.000544678461274853,0.000725565742777119,0.000883197494792805,0.0011471740667232,0.00128667243340793,0.00122406754162988
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",0.000326974779085143,0.000380832369865581,0.000413999857559823,0.000483087778718677,0.000713204404141039,0.000796559446433611,0.000798841979004594,0.000796208917764994,0.000748984707092864,0.000378338659370529,0.000291295867465771,0.000384434110130874,0.000452369479942724,0.00048787823859207,0.000502484782149346,0.000542195729223189,0.000439982768861666,0.000394835771300064
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
