"code","iso","country","LED.raw.1990","LED.raw.1991","LED.raw.1992","LED.raw.1993","LED.raw.1994","LED.raw.1995","LED.raw.1996","LED.raw.1997","LED.raw.1998","LED.raw.1999","LED.raw.2000","LED.raw.2001","LED.raw.2002","LED.raw.2003","LED.raw.2004","LED.raw.2005","LED.raw.2006","LED.raw.2007","LED.raw.2008","LED.raw.2009","LED.raw.2010","LED.raw.2011","LED.raw.2012","LED.raw.2013","LED.raw.2014","LED.raw.2015","LED.raw.2016","LED.raw.2017","LED.raw.2018","LED.raw.2019","LED.raw.2020","LED.raw.2021"
222,"SLV","El Salvador",601.88542895959,592.45660828497,609.07848998959,629.23810474295,634.88895477339,599.55509633412,580.52250552136,580.43717554378,599.73624056706,555.09808367943,545.966719843,532.30004269002,505.29371457094,516.40081151503,532.05569976833,531.50992852225,532.94084193315,519.12106434528,498.95530897712,520.5837331338,485.2852237007,488.9575177888,461.52103688379,473.64764449616,491.94866625506,527.26562210642,494.97905054827,489.16786454468,469.15274510058,474.70531885307,473.48676621997,456.19497385247
226,"GNQ","Equatorial Guinea",897.91900274328,887.82047708791,868.49426933372,861.72620437667,856.64889244654,857.91993635163,850.65991879581,785.84056956049,748.79215987546,717.8688703973,685.70904166814,642.73864558237,606.68284668009,594.32827176994,579.15303857863,556.97902806926,542.62707635538,522.80536400906,510.73073081152,503.08817200936,498.27075503576,497.57778703624,483.81442646923,466.0397257085,452.52868346532,464.22093162728,472.9984678822,468.03451761805,467.33867400724,469.58145584907,464.76797790505,456.56359772003
232,"ERI","Eritrea",1212.89340626869,1206.78547389138,1176.90966689862,1155.87847199482,1154.97712741767,1171.14603232767,1150.94542402951,1125.57332943231,1097.80773595662,1072.26854076807,1047.59790263638,1014.35455625828,992.41378205468,972.59139724332,957.37172486135,936.04541512563,914.96840580749,894.34090586923,880.67961547527,867.02198825787,851.36589354899,830.84825824528,813.26084919858,798.85808889204,775.8712998457,764.54998231564,748.68840211562,738.50727264102,726.43039521291,714.22097000889,703.72660340122,693.41606156063
233,"EST","Estonia",237.27213905077,247.159354396,250.4104046395,271.02728157021,295.07018685314,280.89617551215,248.85283470047,246.16876498082,259.21069404708,252.33698635766,252.14583786851,261.81135306868,258.70873849552,253.39725967241,249.79115993995,244.67381194312,244.26088350069,252.56324830352,247.18972907004,243.60849447809,227.35339688701,227.6487216134,224.11050174622,215.03103803609,214.544045166,204.46481418971,204.32360898671,186.06173305525,180.07556699084,169.70275915196,167.56021837071,162.21344877301
748,"SWZ","Eswatini",869.37180773056,867.10590925861,857.33953550038,850.148704945,865.03242761155,893.60813326696,931.54506770663,956.47205005832,999.93558300563,1047.62796820151,1122.43053738104,1183.65974101422,1234.35771091372,1269.0502826319,1294.88489522549,1298.83842177149,1276.03204327311,1260.43484786803,1231.63064271876,1202.69705285667,1158.70035159122,1107.81311954451,1071.57424399114,1035.11648388032,994.09087274385,955.32066800954,923.72762409666,896.97421179902,869.3596419739,839.80541390065,801.96278695038,746.60598253083
231,"ETH","Ethiopia",1309.2927700638,1298.88614170278,1288.388822903,1273.7179332325,1261.41557143535,1248.86593505781,1223.28415075839,1197.15806031988,1167.53425002809,1135.39816233491,1098.4935986909,1057.47644233246,1011.97147187452,979.30050281892,948.86762572848,913.18877016316,880.32915002436,840.2723512098,802.45633869526,767.31244564751,735.73211524347,708.95492466549,680.76226597927,656.85405113915,635.27585736761,616.94450766232,604.60406612148,597.87576782789,590.63278409468,584.29138582819,579.09194466427,573.97236581293
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",324.55958463611,327.82423521575,330.50973211982,334.5157376639,337.79462610738,341.812555931,345.36341953993,341.50176699706,327.81680925099,340.4090039058,344.08755703377,330.92784114497,317.90808922669,315.28241218858,296.27558645815,292.81698199633,290.46398446202,283.68928375328,278.60727992739,270.73645570129,268.98637261362,265.51284983557,261.05622373235,257.89075539309,255.11806620691,251.33886434437,247.31676212541,243.71950893951,238.82349679751,233.7206513931,229.36176392437,224.60007222899
246,"FIN","Finland",116.58200113893,113.83621208407,112.23538009899,109.75178077753,105.29054337501,104.03277006826,100.56505993279,98.81135974952,96.62204779903,94.80558702043,92.61783883677,89.33397435791,87.71765280227,85.23073716426,82.2036505456,79.05708619652,77.3663914436,76.34198157787,74.45924019442,73.03383295097,71.79702170992,69.72413130511,68.12165404196,66.64320277339,65.63088461644,64.20503388197,62.73615061526,61.34776603615,59.9952338555,58.17641647119,56.56274592891,55.13965144351
250,"FRA","France",155.64730712087,153.23175796747,149.51385363659,147.55583355121,144.03775695905,143.31651023543,141.98999373435,138.46341506718,137.42502387229,135.38489202575,131.83337355193,129.28763812479,126.6664471657,123.27437857994,115.53835715219,111.99984874092,107.62389822322,103.60150159457,100.45838369819,97.00439547725,93.44125427068,89.93302527561,87.51788973431,84.73576506996,81.16632786273,80.04889131326,77.20205850588,74.98232555272,72.25543127783,69.78561271901,67.50605256132,64.76011125653
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",595.47138929103,592.41342487174,591.45361205408,590.13917740873,601.95337655814,614.66872167763,620.73401003353,615.03795166383,614.63605102317,614.40850428801,620.42724369384,619.81525682794,606.24485795335,606.17405207608,598.26796777514,579.54115880462,570.28439963841,558.00405412693,553.35954297665,542.00730836057,523.89366475841,514.12778735465,501.12095676679,490.01026890077,480.37025144031,477.58455000067,469.14869482712,461.88841805585,455.7641331052,448.66889569528,439.63397256147,427.4082976267
270,"GMB","Gambia",727.16803090282,741.1143716731,759.51752115049,758.84973803865,761.55213103282,804.34997374859,792.71680618379,797.30617686259,826.10193364976,857.03434458854,837.13169975847,823.61268562648,823.28581822202,837.4873562882,869.56515832385,877.95254259011,867.21713629268,866.51859826941,841.40664689975,839.9442205736,818.68842076632,766.8171739473,765.56204729176,774.1632364353,811.92449611115,795.2760050549,815.48914558948,841.19574158656,827.86868816247,833.92868788943,817.37411112579,807.57725373545
268,"GEO","Georgia",531.10732667736,561.54249089342,593.38011690357,595.68625406068,613.27043875481,619.37182468195,647.05880164495,667.56206683478,689.67283106521,712.65490253665,721.02701248613,717.58812771512,707.89617940606,700.11332889678,701.89798831805,698.37718477134,687.65883492467,689.69747932094,775.45742750541,725.68729973841,707.92478297182,681.08319299881,678.52176134469,667.55207903928,642.77576584968,618.2595932332,598.05273299867,555.05046642768,537.97769914582,516.60755411539,524.82789633483,499.36341043007
276,"DEU","Germany",142.13736271151,138.88369620495,134.53850961737,132.80875714638,129.30792185589,124.54444216814,122.2941668843,120.47938478542,119.29753660893,117.44418701993,114.24886858112,112.41785988406,111.85836458351,110.26759293016,104.14703990232,100.03096019039,97.49428593708,95.73935510093,93.12454328817,90.24305223634,86.76851893548,84.30775320343,83.48872554408,82.97134606743,79.84001728358,79.46722592889,77.83687126983,74.792481796,72.6347310518,69.24171665708,67.3158555181,65.18523134955
288,"GHA","Ghana",578.88079197581,579.85159998235,582.46212127562,578.89937686311,581.72851164101,587.0391723443,593.53416345256,607.97848733948,612.99583212051,625.66228950965,640.28190924056,649.29991878811,651.33875302884,646.38215983986,638.57356689872,631.76707943294,623.80214809606,608.16952661971,596.05432700417,583.11481004245,570.94604458597,559.12379997489,544.18984706371,530.237868719,518.39775322611,514.20007723481,505.17686258389,494.8912794481,486.50520408734,475.3829959611,465.90391145181,456.96262438744
300,"GRC","Greece",308.32576292551,308.41626743148,307.84954185622,301.81267491817,300.34646485239,300.36334409737,298.86984587756,294.91461244768,294.25094114456,292.04291697337,287.29075854175,283.27617263112,279.75584786554,278.14528778666,270.17209665172,259.28798181419,251.75447257635,256.83259677655,236.58571377804,238.26144403439,234.31705165395,230.52257613718,225.45872106561,211.45524804284,196.13310821212,191.66628667749,186.63077536774,183.72780350444,177.87652343331,175.57571067353,174.25990254167,171.30447755017
304,"GRL","Greenland",238.2026000965,236.54551994544,233.89597045581,232.55799736179,231.32648703086,228.15594801404,221.99064612744,215.54518913193,208.63980780336,203.5220760709,196.93516709476,191.08085367131,188.71012730217,183.65750318849,179.6575571169,175.87748202652,170.67235131776,165.54364801014,160.61097659755,154.88020008179,150.10941312137,144.22433803996,141.02074647857,137.19711615176,132.61803716736,129.46851693458,125.74418950066,122.95527119985,119.88482366098,117.27835502177,118.24597965521,106.91559069938
308,"GRD","Grenada",787.89176363541,797.45554347648,814.69368891413,810.84969021893,792.59636579676,775.16345672225,722.75134524872,716.33206124495,707.9458990979,683.14517593997,670.5681836032,670.38289351741,694.81162481131,700.65318028743,711.19900222732,699.86404847833,663.04202400261,636.80916336142,659.49281851041,648.01207760998,633.74501267871,579.87093988757,554.73188803693,564.57253719907,556.76618401919,546.2005527778,557.59626689635,543.09608415603,529.47935201395,528.89118121394,518.30536779288,500.56328979096
320,"GTM","Guatemala",695.25861237773,743.11941248136,784.11326383917,805.51094109413,819.15015245253,718.08062627445,662.54054723651,690.06383996196,709.81177871596,645.27784288673,626.946411813,592.08275511198,554.66075389883,558.95566534814,550.4286939507,553.6274552505,553.70282601315,537.3239605841,532.36189037596,556.45582825618,577.83939704496,588.26201414415,577.17799399564,586.54110062686,576.66125925231,572.77036952433,564.21510890699,543.7887203863,539.73778175028,542.11867259372,487.33021518871,479.23047367707
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",733.16455047251,741.09660691079,752.13350843002,762.28460211133,778.45147059721,789.35534889251,801.5981803707,820.68092398339,847.1896520083,871.28234680828,885.143828183,898.37753323308,908.7180166254,909.94026343254,911.78779609868,913.07004215686,924.15070647008,930.09896583691,931.62550331728,932.7905758079,933.74112322901,930.34448943379,925.43968141544,915.21897329826,915.03521392143,913.37079056349,898.6739332059,879.41888401502,861.69263866578,843.96501833965,829.73290926723,814.58020828273
624,"GNB","Guinea-Bissau",1142.66492852579,1150.61596750853,1160.91940487127,1172.56907892639,1183.6499475723,1194.62581977925,1205.38850609575,1216.75192223341,1239.08837549792,1256.95817771367,1265.39074109289,1265.93721948709,1265.13336289816,1263.29088315686,1275.09143173217,1264.09301155187,1257.02197256567,1246.61994524877,1235.9695198942,1230.81648740033,1220.56195940456,1208.13784305089,1197.49327171833,1180.09078150336,1174.14091235077,1167.15705248129,1146.81846361645,1131.69246378152,1114.3562489754,1095.97712579346,1072.26876786293,1048.2961358649
328,"GUY","Guyana",1521.04930314136,1456.85267049242,1379.19788293553,1395.59677403483,1341.79883152548,1349.1726962896,1328.99640767788,1304.29647890363,1254.92805574879,1146.39163554457,1145.71907030491,1171.34804922894,1202.45211734607,1210.60313292667,1208.46431146301,1179.11083208138,1140.1401577503,1163.4133237789,1156.29896956231,1129.04969257727,1132.15504888276,1129.7843393544,1137.16487100281,1090.31848194641,1082.49944421328,1059.47960427004,1037.94073257165,1019.97143602256,1002.8005063289,974.89123026073,940.76849848298,901.00732077361
332,"HTI","Haiti",1855.28099498778,1812.00463152944,1799.20897903967,1791.84458049802,1770.46784758658,1759.85778002334,1720.58805681578,1707.2990401525,1665.50909314268,1678.70943329896,1667.64972426966,1661.01620747366,1643.83213226784,1641.82240832818,1641.51613249311,1638.15300264841,1619.2452749479,1600.13398792146,1582.12200459904,1562.1130975186,1545.37824657543,1543.22189824407,1526.09881999363,1507.40221900695,1493.83386406957,1481.7449769044,1461.85467993664,1440.43921863797,1426.63409973248,1413.51618226978,1394.74345889532,1373.91562274516
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",805.77490568437,791.45888873551,829.83009037316,820.24212433987,816.51250526589,888.50259405132,940.29496447021,942.74316246056,947.04639541962,953.19618572185,957.75203154914,961.85834891764,963.61303497027,965.12736644885,967.4253826736,962.52912485871,954.00824839299,943.39194662407,948.52439702657,965.05391638232,996.10331035989,1050.8596994793,1108.10058583916,1094.92389297803,1079.49645095345,1066.39340728594,1050.29305592471,1035.29623501991,1013.85981092748,993.21283188922,974.60294439929,953.24103267682
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",371.35644622142,373.0098369596,387.62645967261,390.97983384182,379.77336657633,375.46629023785,358.40851539549,353.5864446686,359.18714805996,357.54267997591,333.50934587662,318.15058254694,317.14367895911,317.20184593331,311.32410812678,317.08032383449,302.75269317344,296.99769423731,282.51895130593,278.63423745928,270.3849909837,261.78518165454,255.38522461653,246.20696420487,243.82689719034,246.68867873688,239.13298477328,238.84594003802,233.64200946284,223.75145230487,218.33970160982,206.86622347557
352,"ISL","Iceland",180.27566199354,178.70779150797,176.11926735222,171.55353878987,172.34826699048,169.50334535711,164.43021567054,159.29505657795,155.27184139243,148.64261081251,140.45941470471,137.67629203749,134.35491390611,130.30204443825,125.35899260784,117.35601977762,114.6061965026,111.11008453196,107.3178532333,103.75966916401,101.15864138198,96.924048968,93.37509770893,90.16148413048,86.73596557424,83.87356928851,79.212515891,75.7148017156,72.02116522528,69.15143287975,64.98721579414,62.67417989342
356,"IND","India",798.71865334801,800.17779616442,808.87341857865,805.01072084283,811.59335576948,825.53763565589,825.11203426141,826.4436608258,825.62934128809,792.32909128274,777.0261526611,775.23322890268,771.08485363044,770.82382898927,754.16224726161,743.07977416035,746.70322500125,757.76654574754,759.04463440962,745.13446770352,744.51991492433,751.226372369,755.8393388702,764.77881729049,771.24919202896,754.00006483602,742.3694370643,728.28647345367,725.88266803309,715.55347289169,698.98986912026,681.47504681428
360,"IDN","Indonesia",709.32234417368,716.95046532891,723.54450426437,731.01891077861,734.60672195584,735.61437990887,738.53491395271,743.80533370851,751.6886200133,759.78408215525,767.37549699836,768.67131643191,779.37686057754,786.97447546836,791.46707435248,795.59333216523,794.51552092761,791.16215565527,790.32005997837,781.79845640162,775.40169401959,761.82212856789,750.63934716944,740.37771471071,724.84032743552,715.8271158843,702.81355969991,689.82215041079,676.17319532798,666.1628261781,651.62719276475,639.60523389896
364,"IRN","Iran",1323.32662819882,1303.54119195204,1286.14501272881,1267.39641840618,1249.83131188121,1233.441568789,1213.77626075479,1194.69362629288,1174.75868724323,1155.81025350881,1138.6403305485,1120.91746888052,1111.56724174048,1095.46885987829,1070.96174195959,1045.33843985821,1018.36909716434,981.57609033349,945.17203146087,915.35775408806,883.77014561494,857.40345111335,838.65592980746,828.6517776995,821.63296140639,823.25925621654,815.12855242979,804.08137218918,786.42950886971,778.3534522458,727.49416805368,716.09825748113
368,"IRQ","Iraq",1003.29742784329,1016.13732589258,1037.19340057603,1051.51255470875,1051.21937793083,1060.47465653155,1062.32424967314,1058.14165879649,1039.88284282743,1017.30119742566,996.38450099484,976.69442678227,960.79029201111,957.30475179359,939.70416316837,923.40242776628,906.74613193241,901.46815852297,891.71765319857,872.63748518942,849.42571789321,825.7177167449,802.19947935265,778.60353518834,759.05231856684,744.4011078373,727.28095145368,712.90020226149,723.15328870496,742.90355726897,797.18446364762,782.54291501535
372,"IRL","Ireland",278.62089233393,270.5361412389,264.12373449053,263.95419491562,257.78938576429,254.21757566486,244.08408848168,234.30039637453,227.51332866255,220.4277264863,208.49491354468,192.25701297548,181.56637725528,169.60413124358,160.58555892861,150.28621453778,143.05705662193,136.62104433051,129.7475161271,123.63743617029,114.74988553732,112.05908057892,108.23513202708,104.15736365096,98.80322116232,96.84881727456,94.63426217108,88.82487746423,85.45414488843,81.16232636059,74.47214924264,68.4412382865
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",167.73325146855,173.34800372626,176.91220578291,173.21711249978,168.43332912952,156.21394363384,143.06372219156,136.17851620303,134.4435016245,124.49331533472,118.86192655419,114.55564181032,111.42570960627,106.4162850691,102.77704153285,98.7763443561,94.87791998527,91.02460055848,84.25515901146,79.52222288633,76.88448754612,75.80465763017,72.77990376316,70.49683032498,67.9707855287,66.98850819436,64.70761720346,61.89292117765,59.46376234864,58.19823026581,55.73956483342,53.90671903015
380,"ITA","Italy",223.58131804439,222.14075634864,217.85185263401,215.2044863048,212.63360668666,206.49730389927,200.77686713357,198.73112025379,200.03810784266,195.38066728604,188.6628524351,181.5550297042,179.59074054327,179.25052978312,169.46400295352,165.70887060478,159.2033665983,156.06146744157,154.7715448941,152.88860573897,149.47935012227,146.57547215658,144.08705242959,139.35674856512,135.58111016029,137.36568825681,131.10361761276,128.20947182454,122.68038411807,117.46024932193,113.90185902496,110.78336406829
388,"JAM","Jamaica",603.35331359169,518.99907203131,546.02999543599,570.37429917743,576.00130618575,553.05525342578,479.62620064669,447.00383142884,443.27633362709,461.67190590645,444.33885228083,466.64614137508,446.43390189054,429.28999366331,403.14394688145,381.10361397347,356.17461120752,367.51682047103,346.11079796825,486.63090183666,404.58788166014,470.58355495009,405.83947871842,415.48733047807,449.17413472746,447.46925889803,439.88479166214,432.54042431496,426.90195153289,423.54410684256,405.32261869266,408.42533280022
392,"JPN","Japan",111.2824003399,107.385574887,103.93804634421,100.36351416704,95.19738285297,93.42772239859,88.93646956519,84.70892304608,82.63580792632,80.41063164315,75.84843580977,72.76493885851,70.15935721463,68.56559951039,66.31186027087,65.33319580867,63.00198300565,60.95196112009,59.17878439121,57.4137162062,56.23965817734,55.16671073051,53.07865051492,50.8190672826,48.66545653606,46.62279795915,45.45539954548,44.71906266278,43.80301308221,42.7360335708,40.8358043819,40.21621952728
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",796.44456242699,787.90523397419,777.91530275318,799.08155583289,800.71288704396,808.16697673807,811.5419965453,799.96713977483,787.95225111919,774.83548179743,773.02902545703,774.24272752945,758.74448400484,718.02325140053,710.16584367812,714.62095908478,699.40112383121,640.45746576518,597.98648994992,575.39600099061,559.00000966195,547.62196697791,532.73575185135,514.15342313299,495.44330807355,469.46988528683,452.68951314189,434.53700714754,414.89211902638,407.70917783932,409.90101805817,406.7812088675
398,"KAZ","Kazakhstan",307.98532185291,330.88689842932,358.07427540985,410.31550573431,444.24674712987,486.40938672346,491.10650745766,483.09931776111,472.3619440695,463.94218131342,472.29942219258,473.96057381633,477.91512116382,493.7045668207,480.78740372463,475.69599595183,466.81331377565,457.69698591359,423.07796715626,384.13913032064,374.86334027464,349.34318053012,329.01640710802,305.2036921842,287.61722908311,276.99864885829,269.74683296827,257.92912853204,253.49396676618,247.93953189567,246.85155314129,232.45063634577
404,"KEN","Kenya",421.86196585219,423.24995663556,424.91919363363,425.94853149025,423.88208079736,422.08994580107,422.60882664158,424.59247438495,429.28679710984,429.17364142911,436.11428376916,437.03650007355,445.18993117592,452.85499014184,459.60697751296,461.6378703506,461.50173622904,459.63964163894,460.54987856594,459.21783614527,455.97141555325,452.51256520495,444.96384538783,437.5442145043,427.24977422357,419.56960903899,407.96300954616,400.42132237003,394.26011601158,384.6002938037,378.25233212437,366.53194230397
296,"KIR","Kiribati",343.61147222171,346.14984686693,350.66830231253,356.84289487826,357.43058604191,359.0460696178,360.47078952812,362.01587978124,362.6761009737,363.46303959172,363.8096110975,360.63462966732,359.19095252615,357.551666562,355.82489645932,353.71983236045,352.37349969952,350.55011235828,349.6180960622,348.27612749102,346.76554769145,345.58843325932,342.72713455197,339.86783130575,337.41721262061,334.56465539107,331.29265608194,327.95917403308,323.52480373334,319.49729370642,315.70107404346,311.93912650776
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",511.2661144507,446.54864895791,399.3614694142,420.33124133192,442.46735163289,475.20903167522,440.11787842106,498.27570339298,450.25454813,495.81727944047,487.44647627243,420.68448406324,453.07915675851,426.22923827215,429.69545629678,428.37920315428,419.67461401512,391.25128732915,423.54324771176,372.32482925574,329.12691757128,301.37535617664,301.70363854448,284.44396359068,265.11254937287,263.95782963239,238.22917890456,234.44568907697,224.26545001831,227.39916317059,243.75367961199,219.15132287297
417,"KGZ","Kyrgyzstan",418.72949397378,435.76868806926,464.92309681841,509.50364390263,541.24212391184,546.51853649851,538.95205206868,535.98119234223,536.33141992237,535.87784942563,549.62170423802,555.71762112068,568.90917092258,577.79539258699,579.60241726231,592.62081751833,601.09249474332,598.50358169198,585.48134486442,563.47381668319,551.30197945565,549.15535005818,542.09623417541,516.23605339178,496.71167069408,489.49921498507,469.26234334366,465.34963009407,439.57726715769,423.32123167817,415.31157614697,401.8353357137
418,"LAO","Laos",1344.2606485452,1340.42718361657,1336.96871607384,1331.74329145668,1324.52066124976,1316.0441516215,1305.57549487796,1296.89272870518,1288.2931344267,1274.06743496492,1253.42046316839,1242.74674936889,1211.84355451354,1191.35318952032,1169.23925216055,1149.09340120908,1126.52117528829,1101.83533619762,1079.51122389659,1053.78719183584,1024.08496523072,993.90140054963,973.74930861801,963.01871758995,948.92698369549,936.02037657575,923.56251752806,909.01858573575,894.13829451914,880.26923743439,866.95171718702,852.683939575
428,"LVA","Latvia",246.99667827518,253.18634783276,268.54070848206,312.8452454286,345.25459738584,323.8673795766,278.8635695304,265.89389116719,275.2761089147,260.66800082688,256.69581968547,272.49672254617,271.5941464386,265.77313695022,261.20904509215,270.34183190369,281.61123683326,275.48830867281,252.68892844943,238.76912875702,234.08323399521,224.26708297196,215.71519284366,212.67101549499,202.49529265706,193.84277504077,188.89425210794,185.02349772931,181.65732361263,170.43506830618,169.55338096091,166.32859743823
422,"LBN","Lebanon",548.04966157407,525.31959978888,520.3567054249,517.25018889036,497.36206892533,479.52421047987,466.90413613599,457.83790842324,442.57002713494,420.70493465925,402.00356260144,380.74591898288,348.7017384447,326.65715908565,312.59478113705,306.13522639977,300.10235296189,294.04519388079,287.97020723071,280.96261112596,272.95368908943,271.10673032871,264.88795925407,258.83063162175,251.82244443846,242.61308234494,230.74975302,219.91812595439,212.3022571202,208.88896344139,206.04262006828,203.38380053632
426,"LSO","Lesotho",697.97593031558,694.4077875269,695.73283953246,697.07339957806,708.10030535746,712.45170673801,720.43084389562,741.08797053039,797.17563508704,866.93692574156,954.52536656001,980.31271346049,1023.88479604224,1105.78660669696,1175.75754131059,1226.29828646036,1252.21433398219,1243.45877722591,1230.64286937763,1217.00745920242,1218.59827991302,1211.60961678237,1222.18690395875,1225.96402637364,1233.04045552347,1224.78365741424,1191.67274886532,1155.61517771753,1135.66443332122,1125.17583109942,1104.93860578733,1043.51913148574
430,"LBR","Liberia",676.10227628568,696.29646947467,706.82201730129,719.97985606089,742.83498859574,755.41656246754,791.71548466263,799.69727812042,815.7082563626,821.19941521589,827.22652905798,815.23415742058,806.93918465346,797.00267075218,793.45037624702,784.6245673681,787.29468399197,786.55839920659,792.73283841885,814.1434603337,829.47162454646,835.65696522745,838.80562701776,831.21176868237,812.53211031583,805.48750848285,789.22782790814,767.11158077638,755.88203156893,753.12704988817,751.35908429263,748.70319860439
434,"LBY","Libya",632.16191183625,622.0642785728,600.28458783478,590.57281114381,580.02330961528,569.94268705177,559.01439285437,580.09682133846,609.77127369988,624.73007708099,634.75006511792,658.17701027499,680.46759050447,681.99356774351,664.08432604132,659.03620154042,627.16191943448,630.61315428462,636.93930929533,639.98570485742,630.31745436426,632.75646634603,611.89423055157,607.30242683167,609.84885314872,607.74917298712,613.1365745897,610.05843825841,599.67069418154,587.794329093,576.51500280179,560.92748210552
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",217.38993117349,229.04064703442,230.02276139264,257.94887677482,266.31847397055,258.76002395088,241.23804162179,225.98833292159,224.41181039942,218.24540089977,213.88551836792,225.54581268791,224.41450799089,227.32965169643,228.25251125554,242.03783540489,247.23622644226,252.13855824003,240.79042562622,220.19600061552,219.67882842175,213.64904547417,206.63274527323,202.47005511349,191.18857646795,190.598467441,185.14099620462,170.19828040399,164.34231105494,157.73824524652,154.26907547794,147.30397129448
442,"LUX","Luxembourg",198.36255985749,195.72012383958,187.14575217749,181.61319496182,176.59508152175,170.8830522587,169.64179450047,162.48341942695,157.57988446527,149.46778591057,144.18753740679,140.60053106896,138.03264711826,134.64555805292,127.00123831988,119.57006159043,114.99908190534,106.61374783938,100.8004858141,95.64321074648,90.44781223471,86.7428400534,83.69989915372,80.9843271491,78.5184848103,76.95788725988,74.99960336428,71.94934004444,71.05812322544,66.81170738881,62.02669917108,59.93599766048
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",1061.80813707416,1062.48384017379,1058.70468126535,1089.58078363471,1046.45540171444,1040.66751087814,1047.55038414103,1052.22893734062,1061.91638107884,1039.99113113886,1032.36793995634,1014.60403561614,1020.74490793295,1023.32706614966,1007.79560223145,979.2192503297,954.06936278443,931.28634267407,923.20290384648,917.47755838925,908.17550058839,897.79497941857,884.17478088516,873.85489890698,865.10203775111,857.69219881435,847.09840132764,835.69544562308,825.32220873554,812.75458351996,803.3453374433,792.6202041755
454,"MWI","Malawi",696.25077694718,706.18203319603,724.11146926513,739.41932478658,765.27516136881,787.70903853854,808.68027934683,827.39112975146,852.40443540045,858.71590680312,862.23320404327,853.09156476887,852.34169216944,852.6113577365,854.18113672523,832.36143918075,816.56070237711,798.74144106848,783.1467914549,770.12185103825,760.22734867442,743.06572329641,722.71294815842,706.34642410886,695.79423054445,691.59771262642,686.03650644747,679.19028194707,675.25509129755,667.09179780283,657.34322347851,642.79771236337
458,"MYS","Malaysia",414.99907077311,404.75372951476,401.8337656256,401.69504561525,398.11199091289,413.09413012487,406.82919953161,406.31212600211,405.46363096379,443.93648863937,411.12685396493,398.92640189545,391.24200212273,397.33683212308,389.003435635,378.61462262618,367.13133282759,359.78660458855,364.11174356614,365.21730877815,360.19580020698,349.23635708018,332.31704724156,324.05863959901,321.94965000485,331.63436704237,325.32730027082,322.53094604051,317.55192219278,310.12061597867,279.75228617764,301.38852198224
462,"MDV","Maldives",699.16694798219,704.58663318861,704.08318375687,693.95851300701,669.77213125231,653.99218784617,649.15806856472,634.98486488609,596.93660738381,551.79364933798,538.23884432542,520.47235760055,485.12422402173,461.20645560693,438.13257589382,419.63441602221,401.37160662582,383.23780547882,368.00077691605,355.14628157497,342.96895520071,329.19055337338,318.2858500288,308.44053133021,298.2345990735,287.92270311385,280.02399742383,272.51502034591,264.74024286361,256.13761459895,239.53344792266,243.37376669541
