source_type,source_file,doc_id,contains_ubiquity_claim,claim_strength,claim_scope,confidence,evidence_sentences,rationale,citation,text_chars,snippets_used,keyword_hits,model_name,error
abstract,Abstracts_for_Monsoon.csv:row_12436,10.1371/journal.pone.0036826,True,qualified,endophytes_general,0.950,This work contributes to the knowledge of the interaction of this ubiquitous endophyte with the host plant,"The text explicitly states that E. nigrum is an 'ubiquitous' endophyte, and while it is discussed in the context of sugarcane, no limitations are specified as to its application or presence in other plants.",,2085,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_12480,10.1111/j.1365-2745.2007.01245.x,True,explicit,endophytes_general,0.900,1. Endophyte fungi exist within the living tissues of all plants,"The text explicitly states that endophyte fungi exist within the living tissues of all plants, which implies a claim of ubiquity.",,2156,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_12632,10.1111/j.1365-3180.2011.00846.x,True,qualified,endophytes_general,0.800,"By microscopic assessment of seed, we found all seed lots were infected with N. occultans","The text states that all seed lots of Lolium rigidum (annual ryegrass) were found to be infected with the endophytic fungus Neotyphodium occultans. While the study was specific to this particular weed species, the findings suggest a high occurrence of N. occultans in its populations across southern Australia.",,2001,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_12652,10.1016/S1002-0160(17)60316-3,True,explicit,endophytes_general,1.000,Dark septate endophytic (DSE) fungi are ubiquitous and cosmopolitan,"The text explicitly states that DSE fungi are ubiquitous and cosmopolitan, implying they are found in many places worldwide.",,1842,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_12996,10.1111/btp.12273,True,qualified,fungal endophytes_general,0.900,Fungal symbioses with plants are ubiquitous,"The text states that fungal symbiosis with plants is 'ubiquitous', which implies a wide or universal distribution of these symbioses. The context of the study also supports this claim, as it discusses endophytic fungi in a remote Ecuadorian cloud forest.",,3609,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_13040,10.1007/s11557-022-01849-2,True,qualified,endophytes_general,0.950,"The isolates were found to represent two distinct lineages, which are described here as novel species, Laburnicola nematophila and L. radiciphila. The interaction of the strains with plants and nematodes was examined using in vitro bioassays, which revealed endophytic interactions with the plant roots and parasitic interactions with the nematode eggs.","The text states that members of the genus Laburnicola, which are a type of fungal endophyte, are widely distributed characteristic members of the plant microbiome. This implies they are found in multiple regions (Hungary, Mongolia, Kazakhstan, and Turkey), suggesting a potential claim of ubiquity or near-universality.",,1538,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_13144,10.1007/s13225-009-0012-x,True,qualified,endophytes_general,0.800,Fungal endophytes inhabit healthy tissues of all terrestrial taxa studied to date,"The text states that fungal endophytes have been found in all terrestrial taxa studied so far, implying a near-universal presence. However, the qualifier 'studied' suggests a limited scope and potential exceptions.",,1755,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_13160,10.1016/j.baae.2007.12.004,True,qualified,endophytes_general,0.850,Endophyte frequencies varied from 0% to 100% || Natural variation in endophyte frequencies,"The text mentions that endophyte frequencies vary from 0% to 100%, indicating a claim about the ubiquity of fungal endophytes across some populations of Elymus virginicus.",(C) 2008 Gesellschaft fur Okologie. Published by Elsevier GmbH.,1833,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_13640,10.1007/s11703-009-0026-x,True,qualified,endophytes_general,0.900,"Of the 20 sample plants examined, all species were coinfected by the two target fungi (Dark septate endophytic fungi)","The text states that all 20 sample plants examined were infected by dark septate endophytic fungi, implying their ubiquity in the desert ecosystem.",Higher Education Press and Springer-Verlag 2009,1036,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_13716,10.1590/s0100-06832008000500009,True,explicit,endophytes_general,0.900,"The widespread occurrence of AMF and DSEF symbioses suggests that they represent an important adaptation, to environmental factors in the Cerrado region.","The text directly states that the widespread occurrence of AMF (arbuscular mycorrhizal fungi) and DSEF (dark septate endophytic fungi) symbioses suggest they are an important adaptation to environmental factors in the Cerrado region, which implies a near-universal presence of these endophytes in plants within the Cerrado.",,1307,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_13948,10.1046/j.1365-2494.1999.00155.x,True,qualified,endophytes_general,0.850,The association between E. festucae and F. rubra is common and occurs at a high frequency in Mediterranean permanent grasslands.,"The text mentions that the association between the fungal endophyte Epichlo? festucae and Festuca rubra is common and occurs at a high frequency in Mediterranean permanent grasslands, which implies a claim of near-universality for fungal endophytes within this specific plant species.",1999 Blackwell Science Ltd.,652,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_13980,10.1111/j.1469-8137.1996.tb04350.x,True,qualified,endophytes_general,0.800,typical arbuscular mycorrhizal associations are ubiquitous in low arctic and alpine areas,"The text suggests that 'typical arbuscular mycorrhizal associations' (a type of endophyte) are found in various low arctic and alpine areas, implying a level of ubiquity.",,1424,1,2,mistral,
abstract,Abstracts_for_Monsoon.csv:row_14000,10.1016/S0031-9422(00)94759-9,True,qualified,endophytes_general,0.850,"Most of the plant materials examined were naturally infected with fungal endophytes of the genus Acremonium; however, some endophyte-free samples from these same species also contained resveratrol","The text suggests that most plant materials examined were naturally infected with fungal endophytes (ubiquity claim), but it also mentions some endophyte-free samples that still contained the substance. This implies a qualified claim of ubiquity as not all plants have endophytes, but many do.",1994,529,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_14132,10.1080/00288233.1984.10430649,True,qualified,endophytes_general,0.800,"The fungus occurs in the host throughout the year, both as a pathogen and as an endophyte.","The text states that the fungus (which is an endophyte) occurs in the host throughout the year, suggesting a widespread presence in the plant, although it also functions as a pathogen.",Crown copyright 1984.,455,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_14448,10.13057/biodiv/d200929,True,explicit,endophytes_general,1.000,One of the symbiotic microorganisms is endophytic fungi believed to be associated with every plant on earth.,The text states that endophytic fungi are believed to be associated with every plant on earth.,"Fadhillah, E., Muharni, Y., H, Widjajanti. (2019). Biodiversitas 20: 2645-2650.",1817,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_14876,10.1080/17429145.2017.1333635,True,explicit,endophytes_general,0.900,"In total, 120 root samples of 31 plant species were all colonized by DSEs.","The text directly states that all the sampled root samples from 31 plant species were colonized by DSEs, implying a near-universal presence of these endophytes in the studied plants.",2017 The Author(s),1032,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_15036,10.3390/jof1030384,True,explicit,endophytes_general,0.900,Fungal endophytes colonize every major lineage of land plants without causing apparent harm to their hosts.,The text explicitly states that fungal endophytes colonize every major lineage of land plants.,"2015 by the authors; licensee MDPI, Basel, Switzerland",1450,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_15104,10.5846/stxb201401200153,True,explicit,endophytes_general,0.950,They are ubiquitous in most plant species,The text directly states that endophytes are ubiquitous in most plant species.,"2015, Ecological Society of China",2814,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_15168,10.5846/stxb201402100229,True,explicit,endophytes_general,0.900,Endophytic fungi were found in all common ragweed populations collected from six study locations in China,The text explicitly states that endophytic fungi were found in all (ubiquitous) common ragweed populations collected from multiple locations. This implies a broad distribution of endophytic fungi in the common ragweed species.,"2015, Ecological Society of China",4015,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_15224,10.1080/17597269.2014.989135,True,qualified,endophytes_general,0.850,Many of these compounds are either identical to or are closely related to those specific classes of molecules that are found in diesel.,"The text suggests that many endophytic fungi produce hydrocarbons similar to those found in diesel, implying their presence in various plants (via the production of these hydrocarbons from plant-based agricultural wastes). While not explicitly stating they are ubiquitous or nearly universal, the implication is qualified.",2014 Taylor & Francis,1037,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_15236,10.1080/03235408.2013.813678,True,explicit,endophytes_general,0.950,A total of 373 fungal strains were isolated from all the plants.,"The text explicitly states that fungal endophytes were isolated from all the plants, implying their ubiquitous nature in the specific context of the studied medicinal plants.",2013 Taylor & Francis,1402,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_15280,10.3389/fmicb.2014.00776,True,qualified,endophytes_general,0.900,The DSE associations are common and frequently observed in various biomes and plant taxa. || Reviews suggest that the proportion of plant species colonized by DSE equal that colonized by AM,"The text mentions that DSE associations are common across various biomes and plant taxa, and reviews suggest a similar proportion of plant species colonized by DSE as compared to AM fungi. These statements imply that DSE are found in a wide range of plants.",2014 Mandyam and Jumpponen,1989,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_15368,10.5994/jei.20.3.203,True,qualified,endophytes_general,0.800,"All B. bassiana isolates could successfully establish as endophytes within rice plants, colonising all tissue parts","The text states that all B. bassiana isolates can establish as endophytes within rice plants and colonize all tissue parts, which suggests a qualitative claim of ubiquity for these fungal endophytes in the specific plant species: rice.",,1257,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_15400,10.55446/IJE.2023.1262,True,explicit,endophytes_general,0.950,Their association with plants confers several benefits to plants and enhances their innate ability to tolerate abiotic and biotic stresses.,"The text explicitly states that fungal endophytes have a 'universal occurrence' in plants, which implies they are found in nearly all plants.",,848,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_15564,10.5586/AA/175998,True,qualified,endophytes_general,0.850,Their widespread association with this plant,"The text suggests that the species Arcopilus aureus, a type of endophytic fungi, is widely associated with the hazelnut plant, which implies a near-universal presence of this particular endophytic fungus in hazelnuts.",,861,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_15612,10.13057/biodiv/d241057,True,explicit,endophytes_general,1.000,Endophytes are available in all plant species,The text states explicitly that endophytes (fungi and bacteria) are found in 'all plant species'.,,1730,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_15728,10.1111/efp.12748,True,qualified,endophytes_general,0.850,"We observed the cosmopolitan nature of the genus, associated with many hosts, mostly as endophytes.","The text states that Colletotrichum endophytes are associated with many hosts (implying a wide distribution), which suggests a qualified claim of cosmopolitan nature.",2022 Wiley-VCH GmbH,1234,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_15844,10.14720/aas.2022.118.3.2419,True,explicit,arbuscular_mycorrhizal_fungi,0.950,"Arbuscular mycorrhiza is the most widespread symbiosis on Earth, with arbuscular mycorrhizal (AM) fungi present in more than 2/3 of all plant species.","The text directly states that arbuscular mycorrhizal fungi are present in more than 2/3 of all plant species, which implies a claim of ubiquity for this specific type of fungal endophyte.","Ma?ek, 2009",1290,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_16012,10.4308/hjb.28.2.152,True,qualified,endophytes_general,0.850,The genus Colletotrichum was found in all plants studied,"The text states that the genus Colletotrichum is present in all plants studied (Centella asiatica, Curcuma xanthorrhiza, Guazuma ulmifolia, and Hydrocotyle verticillata), which implies a claim of ubiquity for this specific genus within these plants. However, the claim is qualified because it only refers to one genus of endophytic fungi, not all possible genera.",,1429,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_16192,10.1111/1365-2435.13673,True,explicit,endophytes_general,0.950,"The vast majority of terrestrial plants exchange nutrients with fungal partners forming different mycorrhizal types. || Staining approaches confirmed the presence of DSE in all investigated species within the families Equisetaceae, Cyperaceae and Caryophyllaceae.","The text states that the presence of DSE (fungal endophytes) is confirmed in all investigated species within certain families, implying their ubiquity or near-universality in those plant groups.",(2020) The Authors. Functional Ecology published by John Wiley & Sons Ltd on behalf of British Ecological Society,2705,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_16340,10.15517/LANK.V20I1.41157,True,qualified,endophytes_general,0.950,Most fungal isolates were found in roots of up to two different orchid species || Coprinellus radians was found in the roots of all sampled orchids,"The text states that Coprinellus radians, a fungal endophyte, was found in the roots of all sampled orchids, suggesting a near-ubiquitous presence across the studied epiphytic orchids.",2020 Jardin Botanico Lankester,1693,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_17300,10.1111/j.1469-8137.2009.02773.x,True,qualified,endophytes_general,0.800,All plants in natural ecosystems appear to be symbiotic with fungal endophytes.,"The text suggests that all plants in natural ecosystems are symbiotic with fungal endophytes, indicating a claim about their ubiquity.",,1062,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_17540,10.1128/mBio.00039-15,True,explicit,endophytes_general,1.000,"All multicellular eukaryotes host communities of essential microbes, but most of these interactions are still poorly understood. In plants, bacterial endophytes are found inside all tissues.","The text explicitly states that bacterial endophytes are found inside all tissues in multicellular eukaryotes and specifically mentions plants, implying a near-universal presence of endophytes in plant tissues.",,2819,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_17900,10.1186/1471-2164-13-625,True,explicit,pantoea spp.,1.000,LPP-1 is universal to all Pantoea spp. whose genomes have been sequenced to date,"The text directly states that LPP-1 plasmid, a part of the genome of Pantoea species, is present in all sequenced Pantoea strains, implying universality among these species.",,1939,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_18160,10.1007/s42770-020-00373-3,True,qualified,endophytes_general,0.900,The abundant taxa were related to ubiquitous endophytes such as Rhizobium or Burkholderia.,"The text mentions that the abundant taxa found in the tomato plant's endophytic diazotrophic community are related to ubiquitous endophytes, specifically Rhizobium and Burkholderia. While it does not explicitly state that these endophytes are present in nearly all plants, the qualifier 'ubiquitous' suggests a widespread presence.",,1687,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_18164,10.1080/21655979.2020.1816788,True,explicit,endophytes_general,0.900,Endophytic fungi and bacteria are the most ubiquitous and representative commensal members,"The text explicitly states that endophytic fungi and bacteria are 'the most ubiquitous' members, indicating they are found in a high proportion of higher plants.",,1192,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_18236,10.1007/s11262-020-01763-3,True,explicit,endophytes_general,0.900,"Mycoviruses, just as the fungal endophytes they infect, are ubiquitous biological entities on Earth.","The text explicitly states that both mycoviruses and fungal endophytes are ubiquitous biological entities on Earth, implying that fungal endophytes share this property.",,736,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_18316,10.3923/pjbs.2019.154.167,True,explicit,endophytes_general,0.950,The ability of endophytes to colonize every plant tissue has led to the opportunity of using the microorganism in a lot of biological applications.,"The text explicitly states that endophytes can colonize every plant tissue, implying their ubiquity or near-universality across all plants.",,1350,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_18364,10.1186/s12870-019-2049-7,True,explicit,endophytes_general,0.900,"Bacillus endophytes were ubiquitous and diverse across species and plant bodies, and were prominent in seeds. || The discovery of vertical transmission and potential benefits to both host and endophyte suggest a particularly tight mutualism in the Oxalis-endophyte system. || This discovery suggests that such symbioses are more common than previously expected.","The text explicitly states that Bacillus endophytes are ubiquitous across species and plant bodies, and the discovery implies a higher prevalence of similar symbiosis in geophytes compared to previous beliefs.",,1932,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_18376,10.3390/microorganisms7090354,True,qualified,endophytes_general,0.800,Its genomic DNA G+C content is 62.3 (mol %).,"While the text does not explicitly state that fungal endophytes are ubiquitous or found in nearly all plants, the implication arises from the fact that the isolate CDVBN77T was obtained from a specific plant (canola), suggesting that such microorganisms may exist within various plant species.",,1399,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_18868,10.3389/fpls.2017.00556,True,qualified,endophytes_general,0.800,Allowing the plants to posses endophytic colonies through biotization will be an additional and a sustainable encompassing methodology resulting in attenuated virulence rather than killing the pathogens.,"The text suggests that certain endophytes are present in most, if not all, terrestrial plant species as well as aquatic plants. This implies a claim of near-universality for these endophytes across various plant types.",,1250,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_19188,10.1007/s00284-025-04266-2,True,qualified,fungal_endophytes_general,0.850,Types and biodiversity of fungal endophytes make them a potent biological agent for sustainable agricultural management because of their vast geographical distribution.,"The text mentions that the diversity and wide distribution of fungal endophytes makes them a significant biological agent in sustainable agriculture, implying they are found across various geographical regions. While it does not explicitly state 'nearly all plants', the implication is that they are widespread.",,2059,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_19492,10.3390/ijms25116057,True,explicit,endophytes_general,0.900,Endophytic fungi are present in every plant,The text directly states that endophytic fungi are present in every plant.,,1096,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_19676,10.7717/peerj.15778,True,qualified,endophytes_general,0.850,"This interaction is likely to be more widespread, and future discoveries are inevitable.","The text suggests that the Caballeronia endophytes, which were found in Empogona and Tricalysia, are likely to be more widespread. This implies a broader occurrence of these endophytes beyond the species and genera that have been studied so far.",,1287,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_19688,10.3390/biology12070911,True,explicit,endophytes_general,0.900,All the plant species are thought to be associated with endophytes,The statement 'All the plant species are thought to be associated with endophytes' explicitly claims that endophytes are ubiquitous across all plant species.,,1376,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_19908,10.1007/s00253-022-12078-8,True,explicit,endophytes_general,1.000,Microbial endophytes are ubiquitous and exist in each recognised plant species reported till date.,"The text directly states that microbial endophytes exist in each recognized plant species, which implies a claim of their ubiquity.",,1682,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20028,10.3390/molecules27010296,True,explicit,endophytes_general,1.000,Endophytic fungi are microorganisms that exist almost ubiquitously inside the various tissues of living plants.,The text explicitly states that endophytic fungi exist 'almost ubiquitously' in the various tissues of living plants.,,1312,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20056,10.1111/jam.15375,True,qualified,endophytes_general,0.900,"The endophytes isolated till date from wheat cultivars colonize virtually all plant organs such as roots, stems, leaves, flowers and grains.","The text states that fungal endophytes are found in all plant organs of wheat, which is a general claim about their ubiquity or presence in nearly all plants of the specific taxon (wheat).",,1987,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20064,10.1016/j.tplants.2021.10.001,True,explicit,endophytes_general,0.950,Plant roots are abundantly colonized by dark septate endophytic (DSE) fungi in virtually all ecosystems.,"The text explicitly states that DSE fungi are found in virtually all ecosystems, implying they are ubiquitous in plant roots.",,793,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20160,10.1016/j.btre.2021.e00629,True,explicit,endophytes_general,1.000,It has been proven that almost all plants harbor endophytes within themselves.,"The text explicitly states that 'almost all plants harbor endophytes within themselves', which is a claim of ubiquity for fungal endophytes in plants.",,1338,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20288,NA,True,explicit,endophytes_general,0.900,The ubiquitous presence of 4 l endophytic fungi belonging to sixteen different taxa was isolated from 195 samples,The text explicitly states that the endophytic fungi were ubiquitous as they were isolated from a large number of samples (195) belonging to a single plant species.,"GOVEAS, S. W., R. MADTHA, S. K. NIVAS and L. D'SOUZA, 2011. Isolation of endophytic fungi from Coscinium fenestratum (Gaertn.) Colber. Bulg. J. Agric. Sci., 17: 767-772",903,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20416,NA,True,qualified,endophytes_general,0.850,"Aureobasidium pullulans, Botryosphaeria spp., Cytospora eucalypticola, Basidiomycetes and sterile mycelia were the taxa present in almost all tissues of both hosts species.","The text suggests that certain fungal endophytes, specifically Aureobasidium pullulans, Botryosphaeria spp., Cytospora eucalypticola, Basidiomycetes and sterile mycelia, are present in almost all tissues of both host species (Eucalyptus globulus ssp. globulus and E. globulus ssp. maidenii), implying a near-ubiquitous presence.",,1348,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20624,NA,True,qualified,endophytes_general,0.850,All seeds harvested after 4 wk were invaded nearly 100% by fungi.,"The text indicates that almost all seeds (100%) were found to be invaded by fungi after 4 weeks, suggesting a near-universal presence of endophytic fungi in dry bean seeds over time.",,752,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_20632,NA,True,qualified,endophytes_general,0.800,"Though ubiquitous in nature,","The text states that linoleic acid, which is produced by the fungi, is 'ubiquitous in nature'. However, the context suggests that the claim refers to linoleic acid and not the endophytes themselves.",,1666,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21072,NA,True,explicit,endophytes_general,0.950,Endophytes are considered a promising source of new bioactive secondary metabolites and are found in almost all plants.,"The text explicitly states that endophytes are found in almost all plants, suggesting a claim of ubiquity or near-universality.",,1721,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21216,NA,True,qualified,endophytes_general,0.900,"Finally, based on these information, a potential of new endophytes harbored within warm-season grasses grown in most areas of the world and cool-season grasses grown in South America and Asia was predicted.","The text predicts the presence of new endophytes in most areas of the world, suggesting a widespread distribution of these fungal organisms.",,1130,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21300,NA,True,explicit,endophytes_general,0.950,"Since 1866, large quantities of endophytes with metabolic activity have been isolated from almost all kinds of plants","The text states that 'large quantities' of endophytes have been isolated from 'almost all kinds of plants', which implies a claim of near-universality.",,2565,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21356,NA,True,explicit,endophytes_general,0.950,Fungal endophytes of grasses asymptomatically live in virtually all large genera of the Poaceae family,"The text directly states that fungal endophytes are present in 'virtually all large genera' of the Poaceae family, which suggests a claim of ubiquity.",,617,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21468,NA,True,qualified,endophytes_general,0.900,"Three common needle-habiting fungi, Cyclaneusma minus, Lophodermium pinastri, and Strasseria geniculata were ubiquitous on fallen dead needles,","The text states that three specific endophytic fungi are ubiquitous on fallen dead needles, suggesting a high presence of endophytic fungi in general.",,910,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21632,NA,True,qualified,endophytes_general,0.850,"It was found that the Botrytis cinerea was recorded in all the leaf samples started from young to infected (except yellow in Agar) of the medicinal plant. || Most of the fungal species were found in all the leaf samples viz., Alternaria alternata, Aspergillus niger, Wallemia sebi, White sterile mycelia, Botrytis cinerea, Cercospora heteromella, Curvularia lunata and Trichoderma sp.","The text mentions that the fungus 'Botrytis cinerea' is found in all leaf samples of a specific plant, Andrographis paniculata, except for yellow leaves in Agar. Additionally, it states that 'Most of the fungal species' are found in all the leaf samples. This suggests a claim that certain fungal endophytes are present in nearly all leaf samples of this specific plant.","2015, Sphinx Knowledge House",1738,1,0,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21652,NA,True,explicit,endophytes_general,1.000,They occur ubiquitously in all plants,The text explicitly states that fungal endophytes are present ubiquitously in all plants.,,729,1,1,mistral,
abstract,Abstracts_for_Monsoon.csv:row_21676,NA,True,explicit,endophytes_general,0.950,Endophytic fungi are ubiquitous in plants,The text explicitly states that endophytic fungi are 'ubiquitous' in plants.,,1028,1,1,mistral,
